ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0045165	cell fate commitment	222	-0.41429426450518	-1.66163860551643	2.94324972529875e-05	0.0209933975860854	0.0198873553208942	3119	tags=25%, list=13%, signal=22%	CDC42/TNXB/SIX2/EDN1/SPDEF/ESRP1/WNT9A/GDF7/EPOP/TBX5/EPAS1/FOXC2/TEAD4/PAX2/POU5F1/TBX6/PTCH2/IL23A/GATA2/IL6R/MBD3/FOXI3/MESP1/SOX8/BMP4/ISL2/FKBP8/TAL1/GATA4/DLL1/WNT3/WNT9B/SOCS3/WNT5B/DLX2/WNT3A/WNT16/TBX3/TBXT/TBX21/TBX1/GATA3/TBX15/KLF4/ATOH1/SOX18/WNT8B/FOXA1/GBX1/DLL4/GATA5/WNT11/FGF8/TRIM15/NODAL
MF	GO:0008514	organic anion transmembrane transporter activity	223	-0.414653409212063	-1.66378795373843	3.82774568067155e-05	0.0250270771754575	0.0237085195186156	5189	tags=34%, list=22%, signal=27%	SFXN5/SLC37A1/SLC4A10/SLC39A14/SLC66A1/SLC2A14/FABP5/SLC25A26/SLC26A11/SLC6A9/ABCD1/SLC25A1/SLC26A7/SLC16A13/RTBDN/SLC2A8/SLCO5A1/SLC2A1/SLC4A11/GRIN2D/SLC16A10/SLC19A1/BEST4/SLC10A3/SLC4A3/SLC25A25/SLC25A29/SLC4A2/SLCO4A1/SLC22A3/SLC25A32/SLC3A2/SLC43A2/SLC27A4/SLC7A11/SLC43A1/SLC27A5/SLC25A42/SLC25A39/SLC39A4/MFSD10/SLC25A22/SLC4A1/SLC2A6/SLC25A11/SLC44A4/SFXN3/SLC38A10/SLC4A9/SLC16A5/SLC17A6/SLC1A5/SLC39A5/SERINC5/SLC6A5/MFSD12/BEST2/SLC17A9/ABCC11/SLC52A2/SLC51A/SLC6A20/SLC52A1/SLC25A10/GRIN3B/SLC7A5/ABCG2/SLC16A3/SLC16A12/SLC6A13/SLC52A3/SLC16A11/SLCO1B1/SLC32A1/GRIN1
BP	GO:0048332	mesoderm morphogenesis	68	-0.550121700631445	-1.91094715232822	4.93789950345659e-05	0.0298021226954773	0.0282319906023539	3782	tags=34%, list=16%, signal=29%	EPHA2/NOG/SIX2/ITGB4/BMP7/FOXC2/PAX2/TBX6/AXIN1/ARMC5/ITGA3/MESP1/BMP4/TAL1/WNT3/ETV2/WNT3A/TBX3/TBXT/KLF4/WNT11/TRIM15/NODAL
BP	GO:0048333	mesodermal cell differentiation	29	-0.68164830718008	-1.99510623486442	6.87335067145845e-05	0.0307981475632269	0.029175539657344	3510	tags=45%, list=15%, signal=38%	SIX2/ITGB4/FOXC2/PAX2/TBX6/ITGA3/MESP1/BMP4/TAL1/WNT3A/KLF4/TRIM15/NODAL
BP	GO:0001707	mesoderm formation	66	-0.548351155394364	-1.89778158463182	6.61180705276721e-05	0.0307981475632269	0.029175539657344	3782	tags=33%, list=16%, signal=28%	EPHA2/NOG/SIX2/ITGB4/BMP7/FOXC2/PAX2/TBX6/AXIN1/ARMC5/ITGA3/MESP1/BMP4/TAL1/WNT3/ETV2/WNT3A/TBXT/KLF4/WNT11/TRIM15/NODAL
BP	GO:0006575	modified amino acid metabolic process	154	-0.451160433699406	-1.74426619993514	7.09064197240636e-05	0.0307981475632269	0.029175539657344	6361	tags=42%, list=27%, signal=31%	SLC25A16/GSTP1/MTHFR/CRAT/MTHFD1L/GSS/GSTO1/P4HB/CKMT2/DUOX2/DPEP1/ALDH1L1/PLOD2/SLC27A1/OSBPL5/ETHE1/CTSB/CKB/MBOAT1/ALDH1L2/PTDSS2/HAGH/CRYM/PLOD3/SLC26A7/FKRP/FPGS/G6PD/GCH1/CKM/SLC16A10/SLC5A5/GGT7/SLC19A1/ABHD12/SLC25A32/SLC7A11/GGT5/SLC25A42/GAMT/ABHD16A/GSTA1/PLA2G15/GSTZ1/DMGDH/MTHFD1/SHMT2/MTHFD2/TG/SERINC5/GGT1/ASS1/ALDH4A1/CPT1A/HPN/GPX1/OPLAH/PRODH/GATA3/DUOXA2/GSTT2B/CHAC1/ABHD12B/TMLHE/GSTM1
BP	GO:0016054	organic acid catabolic process	209	-0.415241939250276	-1.65941120543691	6.73671607831011e-05	0.0307981475632269	0.029175539657344	7060	tags=41%, list=30%, signal=29%	ACOT7/ACOX1/SCP2/BCAT2/MCAT/SDSL/ACAD10/LPIN3/HSD17B10/MAT1A/GLUD2/PCCB/CRAT/PEX5/FAH/GLDC/ACOX3/DPEP1/ALDH1L1/GOT1/AMDHD1/AKT2/IVD/ABCD4/NAGK/HDC/TST/ABHD3/HAAO/PAH/HMGCL/OAT/CYP26A1/BCKDK/ALDH1L2/ECI1/ECHS1/BCKDHA/ACOT8/CRYM/ABCD1/CRYL1/KYAT1/ACAD11/ACSF3/DLST/GLS2/PPM1K/AKT1/AMT/ACAA1/DECR2/AKR1A1/SLC27A4/RENBP/MPST/PLA2G15/GSTZ1/TYSND1/GCAT/ALDH8A1/ACOT4/GCDH/FAAH/HPD/LDHD/ECHDC2/SDS/GPT2/CBS/GAD1/ILVBL/SESN2/NUDT8/ADTRP/IL4I1/ALDH4A1/AMDHD2/CPT1A/TAT/PCK2/PRODH/PON1/SLC16A3/ACADS/CYP26C1
BP	GO:0046395	carboxylic acid catabolic process	209	-0.415241939250276	-1.65941120543691	6.73671607831011e-05	0.0307981475632269	0.029175539657344	7060	tags=41%, list=30%, signal=29%	ACOT7/ACOX1/SCP2/BCAT2/MCAT/SDSL/ACAD10/LPIN3/HSD17B10/MAT1A/GLUD2/PCCB/CRAT/PEX5/FAH/GLDC/ACOX3/DPEP1/ALDH1L1/GOT1/AMDHD1/AKT2/IVD/ABCD4/NAGK/HDC/TST/ABHD3/HAAO/PAH/HMGCL/OAT/CYP26A1/BCKDK/ALDH1L2/ECI1/ECHS1/BCKDHA/ACOT8/CRYM/ABCD1/CRYL1/KYAT1/ACAD11/ACSF3/DLST/GLS2/PPM1K/AKT1/AMT/ACAA1/DECR2/AKR1A1/SLC27A4/RENBP/MPST/PLA2G15/GSTZ1/TYSND1/GCAT/ALDH8A1/ACOT4/GCDH/FAAH/HPD/LDHD/ECHDC2/SDS/GPT2/CBS/GAD1/ILVBL/SESN2/NUDT8/ADTRP/IL4I1/ALDH4A1/AMDHD2/CPT1A/TAT/PCK2/PRODH/PON1/SLC16A3/ACADS/CYP26C1
BP	GO:0044248	cellular catabolic process	278	-0.394005142523285	-1.60664085025236	7.45812903009573e-05	0.0307981475632269	0.029175539657344	6098	tags=34%, list=26%, signal=26%	ZNRF3/PCCB/CRAT/PEX5/FAH/GLDC/ACOX3/DPEP1/ALDH1L1/GOT1/AMDHD1/AKT2/IVD/ABCD4/NAGK/HDC/TST/ABHD3/SGSH/HAAO/PAH/HMGCL/OAT/CYP26A1/BCKDK/TGFB1/CDK5/ALDH1L2/ECI1/ECHS1/CAPN1/BCKDHA/ACOT8/CRYM/ABCD1/CRYL1/KYAT1/ACAD11/ACSF3/IDUA/DLST/GLS2/PPM1K/GGT7/AKT1/AMT/ACAA1/DECR2/AKR1A1/TRHDE/MVB12A/ADAMTS13/SLC27A4/GGT5/RENBP/MPST/APOE/PLA2G15/GSTZ1/RNF43/TYSND1/GCAT/ALDH8A1/FURIN/ACOT4/GPC1/NAGLU/GCDH/FAAH/PCSK9/HPD/LDHD/ECHDC2/SDS/GPT2/CBS/GAD1/GGT1/ILVBL/SESN2/NUDT8/ADTRP/IL4I1/ALDH4A1/AMDHD2/CPT1A/ACE/TAT/PCK2/PRODH/PON1/SLC16A3/ACADS/CHAC1/CYP26C1
BP	GO:0048701	embryonic cranial skeleton morphogenesis	40	-0.616929437877654	-1.93446494200115	0.000126794898998186	0.0473729894066555	0.0448771319211123	3510	tags=38%, list=15%, signal=32%	SIX2/IRX5/FOXC2/MTHFD1/MMP14/PAX5/BMP4/SLC39A3/WNT9B/DLX2/TBX1/TBX15/GRHL2/FGF8/NODAL
BP	GO:0048562	embryonic organ morphogenesis	241	-0.392240035336602	-1.57971320008699	0.000122297224385631	0.0473729894066555	0.0448771319211123	4015	tags=25%, list=17%, signal=21%	FZD5/TMIE/PTK7/EPHA2/NOG/RARG/SIX2/IRX5/EDN1/USH1G/MEGF8/TPRN/BMP7/FOXC2/PAX2/PDZD7/DVL2/FOXH1/MTHFD1/MMP14/SLC44A4/KCNQ1/MDFI/NAGLU/GATA2/PAX5/MESP1/BMP4/DVL1/ALX3/ALDH1A3/MSX1/SCRIB/GATA4/DLL1/TCAP/SLC39A3/WNT9B/DLX2/HPN/WNT3A/WNT16/NOTO/HOXC4/TBX3/MFAP5/FOXL2/TBX1/OTX1/GATA3/TBX15/GRHL2/OVOL2/ATOH1/SOX18/NTN1/WNT11/FGF8/HOXB1/NODAL
BP	GO:0061371	determination of heart left/right asymmetry	58	-0.560470804950181	-1.8892579928183	0.000145822525551339	0.0497445015424263	0.04712370036238	2447	tags=26%, list=10%, signal=23%	DVL2/FOXH1/MESP1/DAND5/DVL1/GATA4/DLL1/WNT3A/NOTO/TBX3/CER1/OVOL2/SOX18/FGF8/NODAL
BP	GO:0003007	heart morphogenesis	238	-0.400843824976472	-1.61305187316134	0.000141847035977265	0.0497445015424263	0.04712370036238	3455	tags=24%, list=14%, signal=20%	FLNA/EPHB4/TAFAZZIN/ADGRG6/EDN1/MEGF8/SMAD6/LEFTY1/CCN1/BMP7/TBX5/DLC1/FOXC2/POU5F1/VEGFA/ADAM15/SMAD7/ALDH1A2/DVL2/FOXH1/PIM1/EGLN1/RBM20/SYNPO2L/CLDN5/ALPK2/GAA/NAGLU/MESP1/BMP4/DVL1/MSX1/TTN/GATA4/DLL1/TCAP/MSX2/WNT3A/PITX2/WNT16/NOTO/TBX3/CPLANE2/TEK/TBXT/TBX1/GATA3/DHRS3/GRHL2/OVOL2/SOX18/DLL4/GATA5/WNT11/FGF8/NODAL
