ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:0043292	contractile muscle fiber	210	-0.484030292592606	-1.83063706954632	6.5534312938611e-07	0.000467438381196675	0.000449396063653671	3587	tags=26%, list=15%, signal=22%	TMOD1/TNNC2/TNNT1/FBXO32/JPH1/LMAN1/SYNC/LDB3/LMOD1/DES/SCN5A/MYOZ1/PARVB/SYNPO2/FHOD3/MYOM3/MYH11/MYZAP/MYOD1/PDLIM2/TNNI3/AHNAK/TRIM54/PDE4B/SYNPO/HRC/TPM1/MYH6/MYBPC2/CACNA1D/SLC4A1/MYL11/ACTC1/PDLIM1/ASB2/FBP2/JPH2/KRT19/RYR2/NEBL/MYL4/SMTNL1/TNNI1/UNC45B/TNNC1/PDLIM3/IDO1/STYXL2/MYL3/CRYAB/MYH2/TTN/ACTA1/MYL9
BP	GO:0009060	aerobic respiration	190	0.468290639158588	1.81799296135937	9.23928712495533e-07	0.000604095389853329	0.00058077834681956	6870	tags=47%, list=29%, signal=34%	MTCO2P12/NDP/MT-ND3/DNAJC15/UCN/NDUFB1/ATP5ME/PINK1/SLC25A14/NDUFA3/MT-ATP8/NDUFA1/CHCHD2/COL6A1/CHCHD10/COX7B/MT-CYB/COX6B1/MT-CO2/COX5B/ATP5F1EP2/NDUFB4/MT-CO3/ATP5PD/NDUFA8/UQCR10/NDUFB3/NNT/NDUFA2/NDUFA7/ATP5IF1/NDUFS5/UQCRFS1P1/MDH1B/NDUFB2/MACROH2A1/SNCA/MT-ND2/AK4/COX6C/MT-ND4L/NDUFB7/BNIP3/IDH3A/NDUFS6/MT-ND4/UQCRB/ATP5MF/SUCLG1/NDUFS3/SLC25A51/SDHA/CBFA2T3/NDUFA12/NDUFA5/NIPSNAP2/ATPSCKMT/UQCRH/NDUFS4/NDUFB11/MT-ND1/IDE/COX5A/ACO2/NDUFC1/UQCRHL/SLC25A23/COX7A2/NDUFB8/ATP5PF/NDUFA6/COA6/NDUFA4/MT-ATP6/NDUFB10/MT-ND5/GHITM/COX8C/ANTKMT/NUPR1/ISCU/PDHA1/KGD4/NDUFB9/COQ9/ATP7A/MT-CO1/NDUFAB1/COX8A/NDUFV3
CC	GO:0030016	myofibril	200	-0.486068259065179	-1.82868274687389	1.17628745720565e-06	0.00070993472224889	0.000682532463023135	3587	tags=26%, list=15%, signal=22%	TMOD1/TNNC2/TNNT1/FBXO32/JPH1/LMAN1/SYNC/LDB3/LMOD1/DES/SCN5A/MYOZ1/PARVB/SYNPO2/FHOD3/MYOM3/MYZAP/MYOD1/PDLIM2/TNNI3/AHNAK/TRIM54/PDE4B/SYNPO/HRC/TPM1/MYH6/MYBPC2/CACNA1D/SLC4A1/ACTC1/PDLIM1/ASB2/FBP2/JPH2/KRT19/RYR2/NEBL/MYL4/SMTNL1/TNNI1/UNC45B/TNNC1/PDLIM3/STYXL2/MYL3/CRYAB/MYH2/TTN/ACTA1/MYL9
BP	GO:0021510	spinal cord development	84	0.576903138478462	2.0194743869567	2.36339081322897e-06	0.00123594831091016	0.00118824283187976	2361	tags=27%, list=10%, signal=25%	OLIG3/GDF7/ASCL1/NEUROG3/OLIG2/NEFL/SOX1/PHOX2A/TAL1/PROX1/DLL1/GDNF/MDGA2/DBX1/GATA2/NOG/ISL2/LHX1/DLL4/LMO4/FOXB1/DAAM2/PBX3
BP	GO:0021548	pons development	10	0.918631729675243	1.9730441611941	2.39683300632477e-06	0.00123594831091016	0.00118824283187976	420	tags=40%, list=2%, signal=39%	HOXB1/ASCL1/PHOX2A/CDK5R2
MF	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	230	0.43445282872176	1.72610835350468	2.52041460292666e-06	0.00123594831091016	0.00118824283187976	2499	tags=19%, list=10%, signal=17%	MYT1L/NKX3-2/HMX1/NKX6-1/ASCL1/FOXP2/NEUROG3/TBX15/SCRT1/ESX1/ZEB1/ZFHX3/PROX1/INSM1/SNAI2/TBX3/IRX1/MSC/ZNF536/SAMD11/LEF1/HIC1/HEY2/CEBPB/ASCL2/PPARG/IRX2/ZBTB16/BHLHE41/HES2/NANOG/FOXD3/HEY1/SKIL/FOXP4/TRPS1/TFAP2C/NR3C1/POU4F1/ZBTB33/ETS2/OVOL1/ATF3
BP	GO:0021515	cell differentiation in spinal cord	38	0.701890543177324	2.11926893025598	3.79066858561677e-06	0.0015653466169868	0.00150492692989085	1765	tags=37%, list=7%, signal=34%	OLIG3/GDF7/ASCL1/OLIG2/SOX1/PHOX2A/TAL1/MDGA2/DBX1/GATA2/ISL2/LHX1/DLL4/LMO4
MF	GO:0004867	serine-type endopeptidase inhibitor activity	52	-0.661900896996847	-2.06133806118756	3.46269138277645e-06	0.0015653466169868	0.00150492692989085	4811	tags=58%, list=20%, signal=46%	RECK/ITIH4/TFPI2/AMBP/ITIH5/SPINT1/SERPINF1/SERPINE2/SPOCK1/SPINT2/SPINK1/WFDC3/SERPINB9/WFDC2/ANXA2/TFPI/COL6A3/SERPINE1/COL28A1/HMSD/SERPINE3/WFIKKN1/PAPLN/SPINK5/SERPINA5/AGT/SERPINF2/WFIKKN2/WFDC1/A2M
MF	GO:0015453	oxidoreduction-driven active transmembrane transporter activity	66	0.605477054112342	2.0079511797568	3.67874565195933e-06	0.0015653466169868	0.00150492692989085	7779	tags=76%, list=33%, signal=51%	MTCO2P12/MT-ND3/NDUFB1/NDUFA3/NDUFA1/COX7B/MT-CYB/COX6B1/MT-CO2/COX5B/NDUFB4/MT-CO3/NDUFA8/UQCR10/NDUFB3/NNT/NDUFA2/NDUFA7/NDUFS5/UQCRFS1P1/NDUFB2/MT-ND2/MT-ND4L/NDUFB7/NDUFS6/MT-ND4/NDUFS3/NDUFA12/NDUFA5/UQCRH/NDUFS4/MT-ND1/COX5A/NDUFC1/NDUFB8/NDUFA6/NDUFA4/NDUFB10/MT-ND5/CYB5A/NDUFB9/MT-CO1/COX8A/NDUFV3/NDUFV1/NDUFA9/NDUFB5/NDUFB6/UQCRFS1/NDUFS2
BP	GO:0048663	neuron fate commitment	49	0.652285495171839	2.03407507920839	4.53399921106427e-06	0.00177868789050051	0.0017100335971835	2230	tags=43%, list=9%, signal=39%	MYT1L/OLIG3/ASCL1/OLIG2/SOX1/NFIA/OLIG1/PROX1/DLL1/POU3F2/DBX1/GATA2/EYA1/SOX9/ISL2/EPOP/DLL4/FOXA1/LMO4/BCL11B/POU4F1
BP	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	154	-0.49947992342901	-1.82128580760747	5.20501527649778e-06	0.00194469285044769	0.00186963105119715	1773	tags=26%, list=7%, signal=24%	PCDH18/CDH3/PCDHA13/CDH17/DSG3/PCDHGA1/PCDHGB1/CEACAM1/PCDHB15/ROBO4/PCDHGA11/PCDHB3/CDH22/CDH5/DSG1/PCDHGA8/PCDHB13/PCDHB7/PCDHGB4/PCDHB9/PCDH10/PCDHGB5/PCDH7/FAT2/PCDHGB7/PCDHGA10/PCDHB18P/CDH18/CDH13/PCDHA10/MPZL2/CDH15/PCDHB16/PCDHB8/PCDHB12/PCDHA9/PCDHA7/CNTN2/PCDHB5/PCDHA6
BP	GO:0071621	granulocyte chemotaxis	80	-0.596560046221858	-1.98639794643169	5.78023072292953e-06	0.00206144046600478	0.00198187240959393	3086	tags=32%, list=13%, signal=28%	BST1/DAPK2/PIK3CD/LGALS3/CXCL6/TRPV4/ITGA1/JAML/ITGB2/C5AR2/THBS1/CMKLR1/PDE4B/EDN3/THBS4/DPEP1/CD74/S100A14/ANXA1/EDN1/CCL26/CXCL5/SCG2/CCL25/VAV1/RIPOR2
MF	GO:0001217	DNA-binding transcription repressor activity	238	0.427951322474504	1.70837581061625	6.14160136825694e-06	0.00209508714501495	0.00201422038466495	2573	tags=18%, list=11%, signal=17%	MYT1L/NKX3-2/HMX1/NKX6-1/ASCL1/FOXP2/NEUROG3/TBX15/SCRT1/ESX1/ZEB1/ZFHX3/PROX1/INSM1/SNAI2/TBX3/IRX1/MSC/ZNF536/SAMD11/LEF1/HIC1/HEY2/CEBPB/ASCL2/PPARG/IRX2/ZBTB16/BHLHE41/HES2/NANOG/FOXD3/HEY1/SKIL/FOXP4/TRPS1/TFAP2C/NR3C1/POU4F1/ZBTB33/ETS2/OVOL1/ATF3/SMAD3
CC	GO:0032432	actin filament bundle	88	-0.576700553389187	-1.94488181374827	6.53890902881375e-06	0.00209617266966755	0.002015264009933	2548	tags=24%, list=11%, signal=21%	LUZP1/LDB3/SYNPO2/GAS2L2/PDLIM2/MST1R/LIMCH1/SYNPO/TPM1/MYH6/ABLIM3/PDLIM1/ASB2/FAM107A/VIL1/NEBL/PDLIM3/CRYAB/ACTA1/MYL9/TEK
BP	GO:0097530	granulocyte migration	101	-0.561010788162177	-1.93356231312401	6.6791125084997e-06	0.00209617266966755	0.002015264009933	3086	tags=31%, list=13%, signal=27%	BST1/DAPK2/PIK3CD/LGALS3/CXCL6/TRPV4/ITGA1/JAML/ITGB2/C5AR2/ADAM8/THBS1/CMKLR1/PDE4B/EDN3/THBS4/XG/PTGER4/DPEP1/CD74/S100A14/ANXA1/EDN1/CCL26/CXCL5/SCG2/CCL25/PRTN3/VAV1/RIPOR2/CD300A
CC	GO:0031674	I band	126	-0.52556339946924	-1.86884392540009	8.25791259391003e-06	0.00249198393122377	0.0023957976375692	3394	tags=27%, list=14%, signal=23%	FBXO32/JPH1/SYNC/LDB3/DES/SCN5A/MYOZ1/PARVB/SYNPO2/FHOD3/MYZAP/PDLIM2/TRIM54/PDE4B/SYNPO/HRC/MYH6/CACNA1D/SLC4A1/ACTC1/PDLIM1/ASB2/FBP2/JPH2/KRT19/RYR2/NEBL/SMTNL1/UNC45B/PDLIM3/MYL3/CRYAB/TTN/MYL9
CC	GO:0030018	Z disc	114	-0.533185871829598	-1.86761723845289	1.02402575894356e-05	0.00297574300173008	0.00286088443999594	3394	tags=27%, list=14%, signal=23%	FBXO32/JPH1/SYNC/LDB3/DES/SCN5A/MYOZ1/PARVB/SYNPO2/FHOD3/MYZAP/PDLIM2/TRIM54/PDE4B/SYNPO/HRC/MYH6/CACNA1D/SLC4A1/PDLIM1/ASB2/FBP2/JPH2/KRT19/RYR2/NEBL/UNC45B/PDLIM3/CRYAB/TTN/MYL9
MF	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	385	0.362936661257876	1.52184752340401	1.19877946021157e-05	0.00335915130172143	0.00322949383905118	2637	tags=18%, list=11%, signal=17%	TBX5/TLX1/RFX4/HOXB1/PAX5/PAX8/ONECUT1/NEUROG3/HOXC4/SOX1/NFIA/PHOX2A/GBX2/IRX4/ESR1/MESP1/MAFB/RUNX1/MECOM/TBX3/FOXC1/MEF2C/ALX1/POU3F2/NR5A2/IRX6/FOSL1/LEF1/MEIS1/FOXF2/BARX2/VENTX/CEBPB/ASCL2/TFAP2E/MEF2B/PPARG/GATA2/KLF4/ZBTB16/SOX9/ETV5/GRHL3/ETV4/DDIT3/ERG/ZIC3/RORB/GATA4/NFATC1/MAFA/FOXA1/NKRF/BCL11B/TFAP2C/NR3C1/TP63/FOXL2/SATB2/MIXL1/POU4F1/PBX3/DMRT1/FOS/ZNF300/JUND/ATF3/MYF6/CSRNP3/SMAD3/ESRRB
MF	GO:0042826	histone deacetylase binding	109	0.497736356654397	1.79131078701107	1.72639395001411e-05	0.00467078859717612	0.00449050419085341	6834	tags=37%, list=29%, signal=26%	SKOR2/TAL1/INSM1/MEF2C/H1-5/LEF1/HIC1/HEY2/CEBPB/MEF2B/BHLHE41/MYOCD/SATB2/PHF6/CCND1/BRMS1L/MEF2A/USF1/ZBTB7B/HDAC9/KAT2B/WDTC1/SIRT2/PRKN/HDAC6/NKX3-1/IKZF3/PARP1/BLTP3A/H1-4/HSPA1A/FOXP3/THAP7/RFXANK/BCL3/JDP2/BCOR/HES1/ANKRA2/BEX4
CC	GO:0001725	stress fiber	79	-0.566346591907344	-1.88567211384055	2.52523280048989e-05	0.00632406926935639	0.00607997107264954	3116	tags=24%, list=13%, signal=21%	LUZP1/LDB3/SYNPO2/GAS2L2/PDLIM2/MST1R/LIMCH1/SYNPO/TPM1/MYH6/ABLIM3/PDLIM1/ASB2/FAM107A/NEBL/PDLIM3/ACTA1/MYL9/TEK
CC	GO:0097517	contractile actin filament bundle	79	-0.566346591907344	-1.88567211384055	2.52523280048989e-05	0.00632406926935639	0.00607997107264954	3116	tags=24%, list=13%, signal=21%	LUZP1/LDB3/SYNPO2/GAS2L2/PDLIM2/MST1R/LIMCH1/SYNPO/TPM1/MYH6/ABLIM3/PDLIM1/ASB2/FAM107A/NEBL/PDLIM3/ACTA1/MYL9/TEK
CC	GO:0062023	collagen-containing extracellular matrix	332	-0.401809958267665	-1.59421351065534	2.57927882512624e-05	0.00632406926935639	0.00607997107264954	2768	tags=26%, list=12%, signal=23%	LGALS3/HPX/TNXB/SERPINB9/GPC3/COL14A1/COL16A1/GPC4/SPARC/ANXA8/COL6A6/ANXA2P2/SBSPON/SSC5D/ADAMTS20/LAMB2/ADAMTSL4/HSPG2/BCAM/SEMA3B/NID2/ANXA2/ITGB4/ENTPD2/AHSG/THSD4/CFP/HAPLN3/COLEC12/COL6A3/COL18A1/BGN/SERPINE1/THBS1/COL28A1/COL9A3/SDC2/COL5A2/LEFTY2/CTSZ/THBS4/BCAN/MMP9/TGM2/SFRP1/MFAP5/MATN3/LAMB3/CTHRC1/COL12A1/PCOLCE/VWA2/CCDC80/LAD1/ADAMTS4/COL8A2/PODNL1/SMOC1/APOA1/PDGFB/SERPINA5/F7/AZGP1/GREM1/PRELP/AGT/SERPINF2/ANGPT4/COL15A1/WNT2B/MATN4/ANXA1/CCN3/SPN/TNC/CDH13/A2M/VWF/ZP3/PRTN3/F13A1/CCN1/COL1A1/LRRC15/SOST/S100A6/CCN2
CC	GO:0098803	respiratory chain complex	102	0.51499919316558	1.83939511879732	3.40498337138592e-05	0.00807576148557576	0.00776405098214792	6035	tags=54%, list=25%, signal=40%	MTCO2P12/MT-ND3/NDUFB1/ATP5ME/NDUFA3/MT-ATP8/NDUFA1/COX7B/MT-CYB/COX6B1/MT-CO2/COX5B/NDUFB4/MT-CO3/ATP5PD/NDUFA8/UQCR10/NDUFB3/NNT/NDUFA2/NDUFA7/ATP5MJ/NDUFS5/UQCRFS1P1/ATP5MK/NDUFB2/MT-ND2/COX6C/MT-ND4L/NDUFB7/NDUFS6/MT-ND4/UQCRB/ATP5MF/NDUFS3/ATP5MC1/SDHA/NDUFA12/NDUFA5/UQCRH/NDUFS4/NDUFB11/MT-ND1/COX5A/NDUFC1/UQCRHL/COX7A2/NDUFB8/ATP5PF/NDUFA6/NDUFA4/MT-ATP6/NDUFB10/MT-ND5/COX8C
CC	GO:0031012	extracellular matrix	430	-0.372273055854477	-1.50192750475399	3.49956526267622e-05	0.00807576148557576	0.00776405098214792	3434	tags=30%, list=14%, signal=27%	DAG1/LGALS3BP/FLRT3/ITIH5/RTBDN/EFEMP2/RELN/MFGE8/CSPG4/CBLN1/COL21A1/FGFR2/ALPL/SERPINF1/TGFBI/CRISPLD2/SERPINE2/LMAN1/AGRN/LAMC3/OTOGL/SPOCK1/ADAMTS17/LRRN1/CLU/CTSH/HPSE/LGALS3/HPX/TNXB/SERPINB9/GPC3/COL14A1/COL16A1/ADAMTSL5/GPC4/SPARC/ANXA8/COL6A6/ANXA2P2/SBSPON/SSC5D/ADAMTS20/LAMB2/ADAMTSL4/OLFML2B/HSPG2/BCAM/SEMA3B/NID2/ANXA2/OLFML2A/CD248/ITGB4/ENTPD2/AHSG/THSD4/CFP/HAPLN3/COLEC12/CHAD/COL6A3/COL18A1/BGN/SERPINE1/THBS1/COL28A1/COL9A3/SDC2/COL5A2/ADAMTSL2/LEFTY2/OTOG/CTSZ/THBS4/BCAN/MMP9/VASN/FCGBP/TGM2/CHI3L1/SFRP1/MFAP5/MATN3/LAMB3/CTHRC1/COL12A1/PCOLCE/VWA2/CCDC80/CCBE1/LAD1/ADAMTS4/COL8A2/PODNL1/MMP19/WNT4/SMOC1/APOA1/PDGFB/SERPINA5/F7/AZGP1/GREM1/PRELP/AGT/MUC4/SERPINF2/ANGPT4/COL15A1/WNT2B/MATN4/ANXA1/CCN3/HPSE2/SPN/TNC/CDH13/TLR3/A2M/VWF/ZP3/PRTN3/F13A1/CCN1/UCMA/COL1A1/LRRC15/SOST/S100A6/CCN2
BP	GO:0006120	mitochondrial electron transport, NADH to ubiquinone	49	0.618375814404246	1.92833175499864	3.68120002699046e-05	0.00825219868907633	0.00793367801305673	7779	tags=82%, list=33%, signal=55%	MT-ND3/DNAJC15/NDUFB1/PINK1/NDUFA3/NDUFA1/NDUFB4/NDUFA8/NDUFB3/NDUFA2/NDUFA7/NDUFS5/NDUFB2/SNCA/MT-ND2/MT-ND4L/NDUFB7/NDUFS6/MT-ND4/NDUFS3/NDUFA5/NDUFS4/MT-ND1/NDUFC1/NDUFB8/NDUFA6/NDUFA4/NDUFB10/MT-ND5/ISCU/NDUFB9/COQ9/NDUFAB1/NDUFV3/NDUFAF1/NDUFV1/NDUFA9/NDUFB5/NDUFB6/NDUFS2
