""	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000299028	2.55367160394698	-3.61377314044093	4.46261609280981	0.00114638046156093	0.644525974317241	-3.75174982368537
PTPRU	-1.03032414559333	5.75489212228925	-4.45752691022842	0.00115560196392664	0.644525974317241	-1.48015518822767
COL6A2	-1.20235297993165	6.43793642527678	-4.44589345137434	0.00117697699111851	0.644525974317241	-1.42188246498805
HLA-A	-1.06172543919291	7.75797810646275	-4.4321786798217	0.00120271347250287	0.644525974317241	-1.34717499632981
NOTUM	-3.43677978805213	-1.48082537320237	-4.39513191730504	0.00127524743920499	0.644525974317241	-3.40257086035626
ENSG00000298949	-2.8724695966669	-3.92426616356877	-4.34628446891236	0.00137801194142685	0.644525974317241	-3.81210603569308
ITGA3	-1.03367257600147	4.83697973197315	-4.34365108775402	0.00138379433457482	0.644525974317241	-1.7186204181769
ENSG00000245008	-2.89363395042781	-3.21958079106465	-4.33222345901916	0.00140918504263307	0.644525974317241	-3.71824574469765
SOX8	-1.06098544356763	3.39487391948052	-4.32671677911302	0.00142159500923171	0.644525974317241	-2.1349595545878
CYS1	-2.15754033280682	-0.527545761557228	-4.32629889500204	0.00142254145030259	0.644525974317241	-3.21557012328122
REEP4	-1.23780233689353	5.11948651187128	-4.31123971725453	0.00145709493974353	0.644525974317241	-1.69191890680352
TRAPPC5	-1.85764752164991	0.489933779174185	-4.31026770269736	0.00145935540284677	0.644525974317241	-2.98936305610595
TMC6	-1.34435888743054	5.29512552395035	-4.30944288840403	0.00146127644215545	0.644525974317241	-1.66514585127209
AMFR	-0.83859933737314	5.15478593200533	-4.28325772779685	0.00152366845705269	0.644525974317241	-1.70891535874538
F12	-1.29636849046874	1.8430201354497	-4.27803137896862	0.00153645378666634	0.644525974317241	-2.65465653064999
CD151	-1.16334526406024	5.56258286888502	-4.25346002698715	0.00159809478306069	0.644525974317241	-1.67532777923242
ACHE	-1.53884063665266	1.73557175247352	-4.23819246966118	0.00163770207859984	0.644525974317241	-2.70339271670303
SLC22A18	-1.25969390921232	2.79171789893247	-4.23812896228837	0.00163786897038823	0.644525974317241	-2.38872781555849
SYNGR3	-1.06047576505186	3.61444875142699	-4.23313372556643	0.00165105222031539	0.644525974317241	-2.12529921044658
ENSG00000278952	1.80203964303694	-1.60264927886543	4.22943186746419	0.00166089401174093	0.644525974317241	-3.46949616320918
LINC00641	1.2835433844527	4.01902319029146	4.22129547440107	0.00168274297180127	0.644525974317241	-2.01212577174527
ADAP1	-2.16756589263006	-0.124234363949562	-4.22070698869743	0.00168433493168686	0.644525974317241	-3.16139484026923
PLEKHN1	-2.46563825449607	-0.472073339284934	-4.20974318793132	0.00171428537932894	0.644525974317241	-3.24029733608784
IGF2	-1.4763364026467	0.723133172500393	-4.20594308835152	0.00172479657049303	0.644525974317241	-2.97418074817929
SIGIRR	-1.37877803381044	3.62636651809105	-4.19422754348489	0.00175763067988214	0.644525974317241	-2.14814224521044
HAGHL	-1.56913113241938	2.40242623034588	-4.1884766298753	0.00177398803599714	0.644525974317241	-2.53806620865414
CAPG	-0.991611536282264	4.61669308646969	-4.18398738045568	0.0017868679902796	0.644525974317241	-1.89146916712004
MMP25	-1.21278585973299	5.78418940529999	-4.18053182340455	0.00179684912977534	0.644525974317241	-1.71332284495315
SORBS3	-1.23601412003779	5.48149153853606	-4.18024613076275	0.00179767695121512	0.644525974317241	-1.74848080850201
MATK	-1.72502691368532	3.86035750339585	-4.15732840997782	0.00186540618748305	0.644525974317241	-2.10393538249328
FBXL16	-1.61677692247592	2.87983906396137	-4.14648313913086	0.00189838681553853	0.644525974317241	-2.4150609388892
RHEBL1	-1.28036400575364	2.60211863013923	-4.14376800239923	0.00190673904737891	0.644525974317241	-2.50265825018437
UBTD1	-0.981868102942918	4.24308357635269	-4.13333973771029	0.00193917860397431	0.644525974317241	-2.01820650224064
RAI1	-1.0008247107034	3.54036047551458	-4.12885996175637	0.0019532914290435	0.644525974317241	-2.21942487401732
SH2D3A	-1.80670054304223	2.58290747713586	-4.11012512089015	0.00201349114640612	0.644525974317241	-2.5278331309536
RIPK4	-1.75746712766663	2.70020863236186	-4.10929184385801	0.00201621348667149	0.644525974317241	-2.49283973577875
SSH3	-0.940787153808831	4.29200218296497	-4.10396055296231	0.00203372262016565	0.644525974317241	-2.02883382258922
PRR35	-1.82293114041937	-1.24862313568822	-4.10134889794466	0.00204235801907858	0.644525974317241	-3.43358212128549
PYCR1	-1.19640314926425	7.26589504797796	-4.09384389810381	0.00206738795922416	0.644525974317241	-1.68559413784439
HCN2	-1.45576495385633	1.93670588117755	-4.09283185914925	0.00207078775420726	0.644525974317241	-2.72097410258671
ENSG00000183308	2.29928685646413	-3.28775773399142	4.0915898314229	0.00207496817930103	0.644525974317241	-3.77343864819056
PBX1	0.901012614398514	8.61279858038175	4.05487583933297	0.0022026237285133	0.644525974317241	-1.66557705588886
HAS1	-1.8364533928652	-0.0218503119614283	-4.02232702169868	0.00232268377484765	0.644525974317241	-3.21028450821036
PDGFB	-1.41191999160447	1.03628954331015	-4.00645720709065	0.00238368891990469	0.644525974317241	-2.98553394152333
KLC3	-2.15434922561278	0.720731221564983	-3.99808671978377	0.0024165395526634	0.644525974317241	-3.06056691344828
KIF12	-1.62392306826261	0.747016344220501	-3.99677370508705	0.00242173543335162	0.644525974317241	-3.05528214398461
TMEM117	1.38511381615312	0.869736719068499	3.97786725088705	0.00249786263231834	0.644525974317241	-3.03608776191432
ENSG00000272121	-1.88877244546797	-1.91020614201026	-3.95693734856934	0.00258506549508741	0.644525974317241	-3.59704732420872
MMP15	-1.12429571277129	5.96987834423537	-3.92863976283671	0.00270805837451813	0.644525974317241	-1.92448472772757
FXYD7	-1.12575923628211	1.95791600870183	-3.92377970143751	0.00272979042943433	0.644525974317241	-2.80449081215256
RC3H1	0.782840720924413	4.59786039712745	3.91057255270991	0.00278977254755575	0.644525974317241	-2.11964035045632
ARTN	-1.3544211949012	1.63731583694634	-3.88630373627176	0.00290361014959031	0.644525974317241	-2.90277115598849
SLC52A3	-1.92184533078762	2.47790817740733	-3.87838717276804	0.00294178525225218	0.644525974317241	-2.69416633525015
C17orf107	-1.30129219173558	2.16170964262671	-3.87612425979219	0.00295279346212682	0.644525974317241	-2.77889358662627
ESPN	-1.30348403827227	3.71489843664577	-3.86845123550776	0.00299044101111073	0.644525974317241	-2.35719874415879
NEURL1B	-0.780247563254296	4.07252909939268	-3.8489519550948	0.00308838544405681	0.644525974317241	-2.28263597191095
SAP130	0.651452431544374	6.62233318964104	3.82822107998763	0.00319619465173225	0.644525974317241	-1.97618928742135
FUT1	-1.33357225599639	3.7555133580375	-3.82658699864871	0.00320485777692963	0.644525974317241	-2.3783407139706
CDKN1A	-0.970856168011817	4.70205297694472	-3.82612353049696	0.00320731932000008	0.644525974317241	-2.17291226223342
DICER1	0.660551353326323	6.90497064509287	3.82306485155498	0.00322361389858679	0.644525974317241	-1.96623383356961
AKR1A1	-0.730781469797956	6.99208087880643	-3.80409669807353	0.00332660949197823	0.644525974317241	-1.98072509009577
VENTX	-1.43850165482564	4.42399563181088	-3.80118289257974	0.00334273262065376	0.644525974317241	-2.24575683110414
ENSG00000271754	1.57477188265307	-0.581139630971553	3.7971225247737	0.00336533601167518	0.644525974317241	-3.40248934766888
HPN	-1.31904030509923	3.50663622565608	-3.79605376265476	0.0033713120700367	0.644525974317241	-2.46617821765447
AHCTF1P1	0.833626918830839	4.6627193590368	3.79143784710813	0.00339724956750877	0.644525974317241	-2.20991970530145
TPRA1	-1.27837631364686	3.97498058712675	-3.78503886635763	0.00343355071698704	0.644525974317241	-2.3565462617914
PLCD3	-0.932259232371352	4.75280125933425	-3.76901084481829	0.00352626152642742	0.644525974317241	-2.21443782030856
LZTS3	-0.745239327282461	4.56799009133443	-3.76246173767655	0.00356489022879665	0.644525974317241	-2.25176881027388
ENSG00000308218	-1.44885926984446	-0.717859296854778	-3.76169820518851	0.00356942237364576	0.644525974317241	-3.44029191753939
PLA2G4D	-2.63738965606121	-3.49661227554955	-3.75422041494514	0.00361412705902703	0.644525974317241	-3.86847657145093
KRT8	-1.1103469959884	8.31002304964706	-3.7541391340875	0.00361461617198116	0.644525974317241	-1.97987648528134
SHMT2	-0.867789492036265	8.37190520271824	-3.75312874880799	0.00362070198704875	0.644525974317241	-1.97896177952671
LMNTD2	-1.53100840359485	0.441461152858012	-3.75277758582918	0.00362281963022156	0.644525974317241	-3.22456696431197
ENAH	0.609167760400643	8.79487680966357	3.75266650222026	0.00362348977399239	0.644525974317241	-1.96681374372048
SNAI3	-1.4688277787641	1.99486839582712	-3.74707328536652	0.00365739980462019	0.644525974317241	-2.89333231565715
HDDC3	-0.8466182329565	3.80715705754891	-3.74421700288674	0.00367484383298722	0.644525974317241	-2.42908269534546
NOVA1	0.996129583272952	4.27572785799923	3.74058260858486	0.00369716523275096	0.644525974317241	-2.32663578933131
TNFRSF12A	-1.09940577514635	4.53683163354237	-3.7379868394534	0.003713194024891	0.644525974317241	-2.27853267539183
C19orf25	-1.1061899556912	5.06701877254667	-3.73561796645142	0.00372788484015799	0.644525974317241	-2.19809707888407
PCK2	-1.43129943701215	7.00936092119495	-3.7283020497411	0.00377363819308085	0.644525974317241	-2.05570562507305
LINC00941	0.970169668023789	3.09654824143272	3.726276398649	0.00378640948618208	0.644525974317241	-2.62556014762665
EDEM3	0.747598824758755	5.03867368739744	3.72529530422177	0.00379261122677185	0.644525974317241	-2.21128790596556
FHIP2B	-0.913014497621914	4.30184543238673	-3.71914790237057	0.00383171172070721	0.644525974317241	-2.33941107888223
CCDC61	-1.18993962147252	2.87320103636181	-3.71605686045302	0.0038515304269087	0.644525974317241	-2.69159516855198
PHLDA3	-1.43727121566878	3.8986928975229	-3.71564471982634	0.00385418097439099	0.644525974317241	-2.42996300397697
RPL13	-0.641688527240859	8.89821612645809	-3.70451081118768	0.00392650737501459	0.644525974317241	-2.01449691716899
APC	0.779469844009149	5.48116111799264	3.70423901003662	0.00392829054930123	0.644525974317241	-2.1798507695321
AGTRAP	-0.987691280909981	5.61406183667052	-3.7039183941745	0.00393039505879399	0.644525974317241	-2.1675992964131
NEXN	0.982371685366591	2.87712211236684	3.69781646043641	0.0039706720802199	0.644525974317241	-2.70284098471896
REEP6	-0.817876832156188	4.40086619985732	-3.69652291758839	0.00397926533835051	0.644525974317241	-2.33947731730842
SP110	1.12212273540844	2.82253610987426	3.68177382779898	0.00407862408007648	0.644525974317241	-2.72774327880699
CCDC92B	-0.852843247940875	3.55719315627082	-3.6788426509515	0.00409867539781357	0.644525974317241	-2.54126696559171
ENSG00000239922	2.76335363805184	-1.1525001516011	3.67317015657353	0.0041377706231975	0.644525974317241	-3.54838216936605
CD82	-1.22148014699218	2.44824984626068	-3.66575344989835	0.00418947216775691	0.644525974317241	-2.83246199531006
FAM174C	-0.988032426395776	3.87762144195845	-3.66449365520753	0.00419832058223315	0.644525974317241	-2.47589567217091
KMT2E	0.861166614843207	6.40463260555077	3.66058148338274	0.00422592239217958	0.644525974317241	-2.15400775707003
ENTPD2	-1.94620689766888	1.14937750027272	-3.65654231501065	0.0042546179607643	0.644525974317241	-3.12724581652278
FURIN	-0.900944102969924	5.90955692042375	-3.65430378085851	0.00427060828738902	0.644525974317241	-2.19165899230671
SMIM29	-1.03615239425111	2.52203754494502	-3.65223184973483	0.00428546413014729	0.644525974317241	-2.82287973886365
ENSG00000278727	1.84863408088959	-2.1515165253189	3.65089861428141	0.00429505184674501	0.644525974317241	-3.71781413245389
TMEM131L	0.645952342681492	5.69332858444284	3.64507657155592	0.00433718161688646	0.644525974317241	-2.21740307288843
ANKRD17	0.610557833758881	7.3007199770709	3.63773274188298	0.00439093588520828	0.644525974317241	-2.13562923137198
PPP2R3A	0.638465149109279	5.39141791595308	3.63725371075442	0.0043944661557803	0.644525974317241	-2.25245215874436
FGF21	-3.32563985139077	-1.21177467664355	-3.63481290218307	0.00441249973984395	0.644525974317241	-3.57146567265626
CRB3	-2.60939366516719	2.01076211377934	-3.63101082125648	0.00444074400466529	0.644525974317241	-2.95666237288775
BAHCC1	-2.64398524522815	2.94408987219801	-3.62921394148081	0.00445415756933263	0.644525974317241	-2.73255211612637
HIP1R	-1.50319225299516	3.94557909968182	-3.62742990670579	0.0044675168325387	0.644525974317241	-2.49081425493918
ENSG00000309898	-1.96304823097349	-3.43621139796525	-3.62580673318186	0.00447970764116695	0.644525974317241	-3.88916951962773
RENO1	-2.83279643737048	-0.822730258173136	-3.62520871198381	0.00448420775996941	0.644525974317241	-3.50758493795739
CEROX1	-0.951398254673391	2.44514095100217	-3.62466487438698	0.00448830421735825	0.644525974317241	-2.85915906754973
CBLC	-1.20974581351913	2.78842311753745	-3.6239918213385	0.00449337936544137	0.644525974317241	-2.77524026996599
POLR3GP1	1.34541211831871	3.25677330378826	3.62087582661171	0.00451695316840125	0.644525974317241	-2.65972621497487
ADAM23	0.727223671944071	6.00124857396529	3.62039743565791	0.00452058373847242	0.644525974317241	-2.21863791430599
BBC3	-1.93478904513603	3.36243275215594	-3.61840955091812	0.00453570249627595	0.644525974317241	-2.63526711371948
YIPF2	-0.871817265911909	4.94234697446178	-3.61704597260648	0.00454610343621628	0.644525974317241	-2.32374569801818
ENSG00000300379	-2.20764121866316	-2.1125375509313	-3.61620989228297	0.00455249301919496	0.644525974317241	-3.72185308508786
RPRD2	0.760818566157497	6.52232317334347	3.60617837774992	0.00462988714388268	0.644525974317241	-2.20243292557191
GCGR	-2.67282188234969	-2.78486283524155	-3.60369360904468	0.00464926734128423	0.644525974317241	-3.81589410211996
FDXR	-1.37445207566036	4.46058585497464	-3.60106299008463	0.0046698767773083	0.644525974317241	-2.41187086812311
YIF1B	-0.831950078971439	5.8586529791404	-3.59714124013656	0.00470077748907285	0.644525974317241	-2.25152420925429
P2RX2	-1.9057141563684	-0.0952143482278584	-3.59094580438097	0.00475002580854283	0.644525974317241	-3.39340874748505
CPLANE2	-1.41829282231979	1.19439421583866	-3.58982617191808	0.00475898280376815	0.644525974317241	-3.15210181270488
ENSG00000289441	-2.2684505959142	-2.70768223943514	-3.58891241216403	0.00476630579872517	0.644525974317241	-3.80982016388514
SESN2	-1.16825298682772	6.57299017172271	-3.58187643828311	0.0048230855884421	0.644525974317241	-2.22453475807856
HECTD2	0.830180819578178	4.59039810185261	3.57786496145234	0.00485577112866235	0.644525974317241	-2.41102122328593
CHAMP1	0.804888096391666	6.20320302229695	3.57374044585446	0.0048896170203912	0.644525974317241	-2.25251172452848
ADCK2	-1.50395979599651	3.01905372576996	-3.57342875962948	0.00489218463647284	0.644525974317241	-2.75304724287051
EMSY	0.64205457350694	5.46079415959536	3.56740915154039	0.00494204795628203	0.644525974317241	-2.31299639554331
PIM3	-0.988820613833479	5.01594148966746	-3.5628425788242	0.00498022597142797	0.644525974317241	-2.36480538912169
TMEM191C	-1.53337545516584	-0.923037825560758	-3.55409572157042	0.005054207481492	0.644525974317241	-3.55026427967753
ENSG00000286970	1.82987661188072	-1.37619137452667	3.55244009716795	0.00506833843635489	0.644525974317241	-3.62655114325272
MAP1LC3B2	-0.878331328793935	3.46008029414714	-3.55212609675167	0.00507102307815158	0.644525974317241	-2.66190975791841
PTPRN	-1.06003331682622	2.96078424576127	-3.55009858261418	0.00508839339790981	0.644525974317241	-2.7838148056304
SLC49A3	-3.40184219558932	-1.0021066178836	-3.54835216658865	0.00510340483183711	0.644525974317241	-3.5656113141537
ENSG00000304444	-2.61291844445769	-2.7539444624748	-3.54756380449547	0.00511019625807799	0.644525974317241	-3.82621786906373
DDIT4	-1.74407585295764	7.5599392510008	-3.54579053913736	0.00512550643677851	0.644525974317241	-2.22193604068511
TRIB3	-1.49107664244657	4.59674375979385	-3.54033760672187	0.00517288455874459	0.644525974317241	-2.44390751098252
CASZ1	-0.934458643473622	3.12725231501864	-3.53766089229305	0.00519630694166963	0.644525974317241	-2.75242419290261
CA4	-1.43918631807318	0.702417201919686	-3.53228169905252	0.0052437095645388	0.644525974317241	-3.27533678993986
ENSG00000306878	-2.42127046474865	-3.82087741271026	-3.531524710367	0.00525041613089685	0.644525974317241	-3.95158025808459
BAX	-1.13265279427885	6.7111534626807	-3.53073558239053	0.00525741688286646	0.644525974317241	-2.27046564710634
PEX16	-1.32641241349513	4.05373679150762	-3.51955593279567	0.00535764102722517	0.644525974317241	-2.55840651615537
R3HDM1	0.681249992199524	6.76897063622491	3.51934303506547	0.00535956868640027	0.644525974317241	-2.279677190704
GRN	-0.733280018599264	6.94646369428457	-3.51918818174495	0.00536097123935315	0.644525974317241	-2.27241386427315
POMC	-1.6435423326633	0.287553174910928	-3.51634801886	0.00538676286986106	0.644525974317241	-3.35787911718607
KCNJ4	-1.64436012739968	1.4306629754841	-3.5162332842602	0.00538780747145054	0.644525974317241	-3.14412272096215
ENSG00000287068	2.06793395338527	-2.21883907546238	3.51416413459252	0.0054066820421895	0.644525974317241	-3.76566308389046
CCDC181	1.09878527852068	3.07280359554542	3.51329851546627	0.00541459840046402	0.644525974317241	-2.78326688121718
BOK	-1.0180624589253	5.68951510284183	-3.51232543610382	0.00542351182514457	0.644525974317241	-2.34791080300346
LINC02988	1.66405274483398	-1.3306564279056	3.51137125473247	0.00543226687497427	0.644525974317241	-3.63277542043193
EFCAB2	1.04089992483322	3.5587262989941	3.51041559865719	0.00544105010131193	0.644525974317241	-2.67177450791143
MAP7D3	0.661910758665233	5.96973653592882	3.50780074607012	0.00546515775847167	0.644525974317241	-2.33300186106467
SP6	-1.67638421609924	1.00204922047901	-3.50729109418143	0.00546986934175898	0.644525974317241	-3.23168995575156
ENSG00000289088	-2.2322481487592	-2.83983414321079	-3.50424746797972	0.00549809432210638	0.644525974317241	-3.84784153886685
ENSG00000298336	1.63729569021604	-1.09445504161952	3.50078773194123	0.00553036097137957	0.644525974317241	-3.59774266549781
WNT8B	-1.99476196018228	-1.83170564849468	-3.50039964811422	0.00553399255761493	0.644525974317241	-3.71483162511791
PTBP2	0.614545093917824	6.01424727911663	3.49929320235526	0.00554435992114361	0.644525974317241	-2.33880110075987
ST8SIA3	0.979535846832206	4.07455420390178	3.492947354699	0.0056042092211014	0.644525974317241	-2.57706001011166
POLD4	-1.42687962243449	1.06216325643409	-3.49111502474709	0.00562161429834127	0.644525974317241	-3.22864216686978
CKAP2	0.636787629484719	7.34469285114562	3.49071306073983	0.00562543996904929	0.644525974317241	-2.28733710776893
ENSG00000286830	1.8635312036744	-2.0097524007961	3.48956323750952	0.0056363982079364	0.644525974317241	-3.74386873176191
DENND3	-0.935525795002108	2.37080812144887	-3.48805077454277	0.00565084612914826	0.644525974317241	-2.96380928244377
ENSG00000275496	2.38500883236967	-2.88458029944077	3.48784889479005	0.00565277749349701	0.644525974317241	-3.85739711166029
RFX7	0.691305364515838	5.99962593638636	3.48475752025614	0.0056824376975156	0.644525974317241	-2.35438601395035
SLC25A11	-0.886325199863955	6.12202607292569	-3.47817155734235	0.00574616399719048	0.644525974317241	-2.35383409635918
KCNQ1	-0.949931316427161	2.06615411843756	-3.47407984176731	0.00578612705980009	0.644525974317241	-3.03876209927451
ENSG00000262877	-2.61903844876232	1.08450591200361	-3.47361885801865	0.00579064736017505	0.644525974317241	-3.23351170340721
ZNF117	0.758771456434736	4.44024399299243	3.47197649399877	0.00580678166288533	0.644525974317241	-2.5304529999076
BUB1	0.552691357925995	7.87689958931254	3.47191956400651	0.00580734176504353	0.644525974317241	-2.29041167449505
EHBP1	0.683383440659236	5.78725278705086	3.46138488739989	0.00591195272249711	0.644525974317241	-2.39171218664816
RBM26	0.590181907822973	6.65455171425445	3.46034685861275	0.00592236524828807	0.644525974317241	-2.34580606360283
SNRPE	1.16725934841126	4.53695109314756	3.45735138792749	0.00595251924057162	0.644525974317241	-2.5285176007641
ATP6V0B	-1.21249455241748	5.71342895841819	-3.4567683061656	0.00595840725032534	0.644525974317241	-2.40151893977165
RNPEPL1	-1.19926181616481	3.92122854757206	-3.4519556609054	0.00600723588750102	0.644525974317241	-2.64207029950448
PINK1	-0.835011985276062	5.42666288749276	-3.45191374769831	0.00600766294387821	0.644525974317241	-2.42896434398265
IPO9	0.634971596366617	8.30565001738159	3.45108659941315	0.00601609722375307	0.644525974317241	-2.30116465497814
BCAS4	-1.04944857210402	3.9100144519017	-3.4468690900394	0.00605929276131641	0.644525974317241	-2.64861891800733
SEPTIN3	0.675721105270232	6.87233454597088	3.44130819358797	0.00611673680123618	0.644525974317241	-2.35672824364402
PEX11G	-1.3544812381703	1.04539925821695	-3.43959355185881	0.00613456212988529	0.644525974317241	-3.25848545807273
TRIM2	0.609303821368935	6.34625971785477	3.43538753223936	0.00617851497416175	0.644525974317241	-2.38586005830934
ZDHHC12	-1.10055426734182	4.59987761968629	-3.42925837455224	0.00624314685481011	0.644525974317241	-2.5450975180943
HSH2D	-2.28951135562926	-0.898377713878389	-3.42500445593986	0.00628841387487273	0.644525974317241	-3.59363723776203
TSPAN9	-0.983804265598154	5.37620087559094	-3.42405958434787	0.00629851434016546	0.644525974317241	-2.4608468776521
USP12-AS1	1.7220296126499	-3.27969939263193	3.42169685549393	0.00632384464964831	0.644525974317241	-3.91891092907051
TLE2	-1.81737050483204	2.93605214442	-3.41970459144717	0.00634528488384221	0.644525974317241	-2.88292869777374
CCN2	-1.69707336792228	0.981800487953159	-3.41943651893331	0.00634817552564736	0.644525974317241	-3.28055207565363
ACP7	-2.57278194385988	-3.02360865412348	-3.41688461728568	0.00637576088977545	0.644525974317241	-3.89160045267406
USP51	0.727350015497136	3.87272022118472	3.41552974174399	0.0063904569094106	0.644525974317241	-2.68250172946674
EPS8L2	-1.14394364558774	4.34956023418642	-3.41361317622361	0.00641130509699654	0.644525974317241	-2.59771183393315
GRB7	-0.794067149433293	4.70152032978525	-3.4130261109104	0.00641770514290991	0.644525974317241	-2.54596920001243
ENSG00000290018	1.28422273744557	6.59316598464928	3.40709856476362	0.00648269587225997	0.644525974317241	-2.40396068516544
CEBPA-DT	-1.02508118870068	1.31953245499078	-3.40059396125309	0.00655479445243934	0.644525974317241	-3.22883127805861
ZBTB42	-1.42452875253757	2.15777624424578	-3.39947405691047	0.00656729085566045	0.644525974317241	-3.06617860307861
TMEM141	-2.0498690668492	3.43194440406043	-3.39771231053533	0.00658699891603361	0.644525974317241	-2.78897173317764
VAT1	-0.645050098079701	8.34333426624323	-3.39628440785994	0.00660301707298467	0.644525974317241	-2.35987749086752
CHAC1	-2.32819943345025	5.91522754525666	-3.39028436564064	0.00667076503548858	0.644525974317241	-2.45550819455321
C20orf204	-1.75218930822873	-1.76685269041403	-3.38849417030493	0.00669111692048506	0.644525974317241	-3.74048521767013
FSCN2	-1.68051453790558	-2.87267487081179	-3.38598849732584	0.00671971016321879	0.644525974317241	-3.88233498788671
PIGM	0.72688183242058	4.46016315181436	3.38583737722254	0.00672143867317089	0.644525974317241	-2.60563531686676
NPHS1	-2.1323312597549	-1.07112055398182	-3.38476908643571	0.00673367083478254	0.644525974317241	-3.63580965118552
NAGLU	-0.982328095645917	4.26166556261991	-3.38420054866467	0.0067401900583282	0.644525974317241	-2.63868887566254
CEBPA	-1.53163101538411	1.30986755453574	-3.38393156364965	0.0067432766795129	0.644525974317241	-3.23979854555011
ENSG00000308063	-2.12093745779918	-4.40369268246889	-3.38363714285684	0.00674665684624826	0.644525974317241	-4.03417473369611
IGF2BP3	0.66196140944176	8.31721337917181	3.38221111894644	0.0067630533505521	0.644525974317241	-2.37590087969075
RPL8	-0.692341221698571	10.3970175788497	-3.38064202497525	0.00678114229538504	0.644525974317241	-2.3380761089706
GDF15	-1.57909321364569	2.90236517996272	-3.3740655001752	0.00685750178203548	0.644525974317241	-2.92353888040017
RHOV	-1.53119838511559	0.85244449281409	-3.37073008140183	0.00689656675758233	0.644525974317241	-3.3286362573822
FOXH1	-0.833355173044544	6.07084938028756	-3.36810936947008	0.00692742159486915	0.644525974317241	-2.46942954193649
ACADS	-1.86278698337085	2.23172348521834	-3.36351532453913	0.00698185258515437	0.644525974317241	-3.07405933093741
MAGI2-AS3	1.24929503737618	4.38891541179335	3.36143611216047	0.00700663189180202	0.644525974317241	-2.6388289048826
COL26A1	-1.03131860007254	6.0341767356722	-3.35714409987371	0.00705806910530807	0.644525974317241	-2.48272783806145
ITGB2-AS1	-2.38029965826775	-3.53994641578195	-3.35611224508284	0.00707049308856339	0.644525974317241	-3.96199302759311
ALMS1	0.725515065039121	6.20922377815044	3.35339980368153	0.00710325946911595	0.644525974317241	-2.47754345361836
EXO1	0.608223174812697	5.75685126714124	3.35290912579389	0.00710920353583338	0.644525974317241	-2.50352547841957
ENSG00000279601	-1.46833555067252	-0.746872543857998	-3.34964676022432	0.00714885409153753	0.644525974317241	-3.5987224865272
BAK1	-1.07088926011671	5.347422203077	-3.34963673923518	0.00714897623565656	0.644525974317241	-2.53715831930691
