""	logFC	AveExpr	t	P.Value	adj.P.Val	B
RPS6KA3	1.25665970678821	6.0615671073441	5.82046851995262	0.000154162250669821	0.0448706150821538	1.16261295022598
HLA-DQB1	1.78277291756947	5.70782070420836	5.80433241883621	0.000157640669583411	0.0452800206202857	1.15389523677753
COL1A1	-2.87391367844663	5.9162355974317	-5.7933979221607	0.000160045568436187	0.0452800206202857	1.12984650901111
NELL1	2.92842213844811	0.796283101311036	5.78794118551689	0.000161260391030472	0.0452800206202857	1.25854635146202
ERFE	2.03310685253357	2.59223907259295	5.76973005002977	0.000165386767880328	0.0457759431845326	1.25349245862641
BCLAF3	1.34481599454952	4.58576898805995	5.76333514073956	0.00016686249034459	0.0457759431845326	1.15701587437863
CASK	0.898901720864048	7.64381680022067	5.74322343686661	0.000171596287611058	0.0465396431410581	1.010774695624
BBS4	1.0579189316327	6.28763888109644	5.7154515808049	0.000178371117764434	0.0476365846120515	1.00565886091877
ENSG00000224789	-3.85209426865925	-1.75515781337106	-5.7104051483598	0.000179632656600521	0.0476365846120515	0.980339357214063
PDGFA-DT	2.17778381896872	0.0144927211154559	5.69832063246019	0.000182692636817686	0.0479156611310736	1.112999428973
AMER2	3.7107718781945	0.956119683951829	5.68859842624844	0.000185194975275677	0.0480440051620063	1.13708039473867
PCDHB12	-2.76449533611697	-0.0744223298406523	-5.66292542190526	0.000191980946831568	0.0490407227656877	1.06443923638257
SH3KBP1	1.57466614358264	6.389299688148	5.65861371486867	0.000193146517785002	0.0490407227656877	0.920869300653862
FLRT2	1.54655884469895	3.48529195954914	5.64212709900792	0.000197673667350587	0.0496618675648049	1.05166876694549
PCDHGB7	-2.01789953723281	2.0872241514828	-5.60874443259594	0.000207192089994136	0.051182577330656	1.04337164057591
PHETA2	-3.15265515223949	-2.17885977684432	-5.60593352230269	0.000208015670217188	0.051182577330656	0.815184617491338
MAPK13	-1.37412388415092	3.11301336230816	-5.56273338853958	0.000221123627153172	0.0534939656197808	0.95783714642706
ENSG00000289195	-6.73749879864363	1.43537578880783	-5.56028584586548	0.000221892261128684	0.0534939656197808	0.978037208099745
SLC51A	-2.61807687058555	-0.396533149372723	-5.48385403889303	0.000247392980366151	0.0575793206202316	0.823544157273675
SPN	-1.97139219071147	0.437113803894369	-5.47241144095604	0.000251472946539576	0.0575793206202316	0.843843193261695
NRGN	2.63129745779076	2.39963737713206	5.46412480923167	0.000254472509916715	0.0575793206202316	0.842633561070718
GDF7	3.52760297397036	0.65032532580626	5.46142017960538	0.000255459782530374	0.0575793206202316	0.835227360607203
TTN	-4.18686297429265	-1.95687794372984	-5.45562397058057	0.000257589393580185	0.0575793206202316	0.66589397099898
VSTM2B	1.99674805769514	0.530816887136588	5.45174235607925	0.000259026159971449	0.0575793206202316	0.819591929537614
FOLR1	-3.70683987197869	-1.71243681092809	-5.45163826624689	0.000259064806210267	0.0575793206202316	0.684519816610212
GABRB2	2.1505761173992	2.74141013983237	5.44890682663226	0.000260081135037542	0.0575793206202316	0.812778891588513
WDR44	1.31057132227809	5.85949070529438	5.44674636174799	0.000260888031005837	0.0575793206202316	0.633079664392287
PIPOX	-1.56627867659902	5.04573818379884	-5.44122237386137	0.000262963336305579	0.0575793206202316	0.668213435283281
ENSG00000291101	-3.61335742678232	-2.39242819204926	-5.43129907704242	0.000266735865708671	0.0578744082442623	0.59307975005343
SLC16A2	1.228380958339	8.10557250794152	5.42205343288609	0.000270302855726587	0.0581199843029409	0.533839686841257
SPTLC3	-2.02765345152586	-0.246696973521588	-5.40211606291099	0.000278169388710494	0.0587632984293154	0.727755348140724
INHBB	2.51385143382574	-0.660185216843219	5.39743037997382	0.000280053456492384	0.0587632984293154	0.699788172693373
CST1	-4.41549094999256	-1.17585578839253	-5.39440322962704	0.000281277890256413	0.0587632984293154	0.660955252916953
ANO10	1.34741053464903	7.12563773546868	5.38784441347793	0.000283950490164817	0.0587632984293154	0.504955879752083
NOVA1-DT	1.9127984691596	0.0360518013632858	5.38340959712921	0.000285772963326498	0.0587632984293154	0.715363958003574
MAP3K15	1.41724740588318	3.15047685852182	5.37786894045085	0.000288067453648548	0.0587632984293154	0.697144034635167
TNFSF9	1.88318190381943	1.98639617647735	5.36947485465329	0.000291581171734398	0.0589695135605376	0.71915420840484
MSL3B	-1.38440866370081	3.77442812029856	-5.36371221680545	0.000294019864821887	0.0589695135605376	0.642016216911808
CXCL12	1.17955741444671	6.21720615107456	5.3494381554557	0.000300154809961358	0.0593093523815222	0.47530451123846
ZNF280D	2.83224991904079	1.94915119636399	5.34744028291604	0.000301024337073464	0.0593093523815222	0.689267555930576
TENM1	1.74761575801931	2.24130784926219	5.33336744317674	0.00030722593569372	0.0593093523815222	0.664899772201923
TSHZ1	3.74395063908975	1.47834874833231	5.33074005537492	0.000308398807407685	0.0593093523815222	0.669701811246402
ADAMTS9	1.76460966495406	2.64570069867731	5.3240021307923	0.000311428536992385	0.0593093523815222	0.641018164115898
PUS7L	2.42898073966842	3.14509142233757	5.31789822265537	0.000314200620164263	0.0593093523815222	0.61216041625389
MAFB	1.98619997782461	2.6936076160054	5.30443260642722	0.000320409602684481	0.0593093523815222	0.611809010874686
PIN4	1.26410932687949	4.74245383978096	5.30263178472723	0.000321249838270922	0.0593093523815222	0.485400827419904
FSTL5	2.3667655607922	-0.367714330427865	5.29986145806289	0.000322547025186319	0.0593093523815222	0.591135014969598
CCDC152	-6.28545142602499	-1.18416045902168	-5.29909462126257	0.000322907078532601	0.0593093523815222	0.542688265556587
ISLR2	3.22056665441217	4.0236189863602	5.29879213473655	0.000323049223178359	0.0593093523815222	0.531204549829244
TLR3	-2.12869570223203	-0.286038851314243	-5.26978098409749	0.000336997477253679	0.0613978533558286	0.555771001126484
SLFN13	-1.66390846811406	4.09010613165818	-5.25491870961446	0.000344390803236393	0.0622695098548712	0.46239879797082
SLC1A2	1.30770286128192	2.76670340422299	5.2491084215897	0.000347328049452319	0.0623284101975828	0.530648701596692
CD74	-1.40273784853985	4.9109995985237	-5.24127883808329	0.000351328442099904	0.0625757905044657	0.383077459023706
KLHDC7A	-3.32852581798494	2.51198801523757	-5.23603445882492	0.000354035436573275	0.0625908427014397	0.521072377880634
ENSG00000229271	-5.09770702608195	-1.40203105729239	-5.21150731834793	0.000366994281034268	0.064186460952847	0.418261872503191
CD1D	1.92347290925874	1.95207821824918	5.20882940244405	0.000368439483409731	0.064186460952847	0.496522097552409
SP8	2.79231429156771	4.65221724373109	5.19457933112043	0.000376232632902208	0.0650691612280942	0.33201915401939
HTR3A	-1.45492518671252	2.58490583404092	-5.1746085395066	0.000387451462629634	0.0665273673279242	0.431164650658549
STON2	1.05134686543637	5.72978371451172	5.1693374998505	0.000390471645670229	0.0665670483372239	0.227074651093531
ST8SIA6	1.49970118827358	2.77784257186522	5.16262464344823	0.000394354332984855	0.0667521621655995	0.406435396655713
RND3	1.76231759314295	6.72592059893294	5.15274238978003	0.000400145245595332	0.067255398426928	0.16369245719825
TCEAL7	-1.62476117189589	3.2211270715603	-5.13818749997336	0.000408839902842881	0.0682362374905667	0.349139493360815
DOCK2	-2.12194331055881	1.96675159756425	-5.1228720685714	0.000418206649365959	0.0688609937412014	0.375137257967313
ENSG00000300906	3.30127025202217	-2.94634970304645	5.12004051820195	0.000419963299591359	0.0688609937412014	0.174801330621669
GSDMD	-2.84709116785504	1.56750340485443	-5.11339403461338	0.000424117631283244	0.0688609937412014	0.368419546043756
CALHM2	-4.77197255318391	-2.19852819118043	-5.11230203256549	0.000424804355375451	0.0688609937412014	0.234477865950824
PTPN14	-1.57101396437714	5.04970353897798	-5.10880874256744	0.000427009137038497	0.0688609937412014	0.175612465495242
KRT19	-1.56970564167466	5.34196854989509	-5.09980658682681	0.000432747197002314	0.0693179687976793	0.143351746142073
PTGR3	1.52951729502108	4.1196419801462	5.09194266227002	0.000437826960839739	0.0694839283169522	0.219467400619982
NKAP	0.920308271132401	5.29069635842076	5.08921171181419	0.000439605864828415	0.0694839283169522	0.130493742515069
ENSG00000267175	-2.58484740947084	-3.22740858676624	-5.08036085860831	0.000445424283718047	0.069940403812491	0.0996186654953819
MAMDC2	-1.37998477069867	2.66334362912262	-5.07020556939584	0.000452201404951907	0.0705404636077592	0.277847727861496
PCOLCE	-1.29394358163044	3.92323037904027	-5.04955263366014	0.00046632513702093	0.0719450864427396	0.171263927353143
ZNF596	2.17688064628365	0.857487830650255	5.04312410548828	0.000470816615058575	0.0719450864427396	0.274146688442494
CD300A	-4.79526119322995	-1.10330430301609	-5.04285799367612	0.000471003531537526	0.0719450864427396	0.222810794662417
SH3TC2	-2.56339566598505	-2.76330180986742	-5.03964943997076	0.000473263442054306	0.0719450864427396	0.0973497070357769
ENSG00000272328	1.54911578531371	2.08302785444436	5.01955939795268	0.000487678592421127	0.0732785639255894	0.224904371953168
RDH10	1.15097618526347	3.98643091805811	5.01663074852381	0.000489818698834143	0.0732785639255894	0.117209211388798
MAEL	2.43255610114025	-1.6026321648218	5.01468499200641	0.000491246081539125	0.0732785639255894	0.157100566506556
NMU	1.3056433563915	4.29537236154254	5.00838066318099	0.000495901340624109	0.0734267577565075	0.0805430374641114
ENSG00000296134	2.48457021860926	3.06193142224919	5.00503279977593	0.000498392540183275	0.0734267577565075	0.163128810758328
GDF15	2.47028490271735	2.90236517996272	4.99868650220882	0.000503151539737262	0.0736731153307315	0.162386152738043
TSPAN18	1.45279114758952	6.0255114627497	4.98928994047747	0.000510286878760959	0.0741657312346855	-0.0602607097071406
ENSG00000302547	3.81156002135529	-1.64176767291828	4.98610364792993	0.000512730785340558	0.0741657312346855	0.118261470825439
TRDN	-6.99117832797018	-0.82765283291472	-4.96053563673001	0.000532798253496845	0.0762005321994416	0.128198533345208
CFAP95	2.35885540015454	4.39850155052676	4.96005495720674	0.000533183428051567	0.0762005321994416	-0.000671306401130778
HEYL	-1.6104746766108	1.97531727314104	-4.94936657090945	0.000541825103965927	0.0769746414068736	0.126778159558691
VEPH1	-2.84275414075462	0.717549857922505	-4.93854282332538	0.000550728148064863	0.0772719149415031	0.128372723686664
CCL25	-2.30471956465838	-1.66124472955149	-4.93584698554704	0.000552969708067587	0.0772719149415031	0.0529095842453771
SHISA2	-2.60648945609079	4.0045596058695	-4.93186171863026	0.000556301198813883	0.0772719149415031	-0.0117328192717494
PLPPR1	1.53778833563417	2.18852343492645	4.93118617299206	0.000556868034103093	0.0772719149415031	0.0938951374683556
SOWAHD	1.61539255138594	1.93561316263578	4.92348946860253	0.0005633696872856	0.0777222215401469	0.0904652156693269
GJB5	-1.85746786361493	-0.553756902874986	-4.90971352515406	0.000575208954690864	0.0788784345619529	0.0702586734160935
PPP1R3B	-1.34207180784108	4.82925419820159	-4.90609739737777	0.000578360332188451	0.0788784345619529	-0.116618956264213
FAM171B	0.959361920411298	5.53526994914607	4.89791078135791	0.000585562776936038	0.0793930775649469	-0.17632363000908
HEY2	1.44240479839683	3.74010794755989	4.89361159873443	0.000589383236607432	0.0793930775649469	-0.0486770800364438
ANO9	-3.12276396626808	1.06516736287949	-4.89055756005839	0.000592113286402168	0.0793930775649469	0.059160359475146
PCDHB8	-2.73517082325713	-2.74898946084347	-4.87000450677119	0.000610839000670559	0.0814463375922024	-0.107074461009324
NPTX1	-4.39345415729918	1.23698672525186	-4.86596624426905	0.000614591619927295	0.0814914344044709	0.0221099325009337
NPIPA2	-3.30775831241396	-2.47714527660129	-4.85447043005754	0.000625408974721159	0.0824676022081211	-0.105148397498114
LCK	-1.14175285904151	5.49640043110738	-4.83500582537231	0.000644188431527711	0.0842094719298532	-0.271403564204462
HPAT5	1.00959506614402	6.71129924721032	4.83166293412701	0.000647473455304565	0.0842094719298532	-0.329564910191918
ENSG00000287460	3.36267574324723	-2.34343780939446	4.82918592508079	0.000649919055369731	0.0842094719298532	-0.127214163176437
HTRA1	0.879966517497896	5.21556374873175	4.82634915950372	0.00065273190208333	0.0842094719298532	-0.267128332111775
OXCT2P1	-3.15444958826034	-2.70854989756967	-4.82125461130409	0.000657815990987412	0.0844091089080461	-0.164023435373678
GP6-AS1	-3.54927798890363	-2.27159263418895	-4.81687868174187	0.000662216499104125	0.0845193646209527	-0.13782538838613
MIR503HG	1.88873797784652	1.2493847225729	4.80534253710464	0.000673967881263456	0.0855616565006111	-0.0651391608379157
FOXP2	2.67306596282916	-0.429634193706474	4.79873100217013	0.000680802368827969	0.0859720113059108	-0.0772900549466167
NPIPB6	-2.66876010483932	-1.20959435548387	-4.79215771343485	0.00068767027589573	0.0863822446042284	-0.111218286952012
ENSG00000301425	-3.69674244995383	-1.30163624970788	-4.78239777605116	0.000698003606341705	0.0872212150395679	-0.128172106973384
EBF1	2.62094526205686	-0.195566370055478	4.77050171045374	0.000710821812432736	0.0883603343611047	-0.112093458070732
ANO1	-1.27424371672058	2.9080455365284	-4.75877456538014	0.000723702669598813	0.0894953969705433	-0.194594373264118
CHCHD2	0.815272034863597	7.20713483134294	4.74418830440861	0.000740070332641953	0.0910477248926056	-0.481172280632396
NR3C1	0.862346230549117	4.97962139038374	4.73588752087338	0.000749559752681423	0.0917422698320386	-0.391050723978574
LINC02575	-1.77255338710318	1.51624178253599	-4.72237470682228	0.000765284541038341	0.0922865426772916	-0.191244857572157
GJB4	-2.88352249308613	-3.56203274351328	-4.71269266539268	0.000776766336972078	0.0922865426772916	-0.368045008230919
SAP18	1.21937524349882	8.12349470009435	4.71208522696397	0.000777492750870283	0.0922865426772916	-0.554046891657912
CDKN1A	1.24814292396384	4.70205297694472	4.71180053052054	0.000777833456962927	0.0922865426772916	-0.406877870082937
GLIPR2	-1.60921844665103	2.13759932736698	-4.70886211437979	0.000781359221449317	0.0922865426772916	-0.231331120296588
RHOBTB3	0.934520371855322	5.23271382587316	4.70616926731648	0.000784605207876482	0.0922865426772916	-0.455541323939938
TMT1B	-2.08330703555774	0.250807749800519	-4.70196746637728	0.000789698684199741	0.0922865426772916	-0.205115316914878
CNIH3	1.57657868795941	3.14116222519815	4.70150912650531	0.000790256405691083	0.0922865426772916	-0.296099012919339
ENSG00000290885	1.71935086516089	0.552518906836407	4.6992518845229	0.000793009181187135	0.0922865426772916	-0.209798008606182
ENPP2	1.43612310800771	3.62829625729507	4.69790862656461	0.000794652146833364	0.0922865426772916	-0.33789430824313
LINC01829	-2.40417110990827	-1.97620661933444	-4.6963685225198	0.000796540318914069	0.0922865426772916	-0.27480845639355
CREB3L2	-0.836839699575017	5.40950836458288	-4.68801909796315	0.000806859829435353	0.093030548546539	-0.495623212654023
KLK7	-2.58890483994165	-0.651883640538016	-4.68396851207363	0.00081191711724671	0.0931635857563808	-0.239998577270696
SOX30	-3.33384661881623	-3.12066974606022	-4.67731788080028	0.000820293624855091	0.0936743920785476	-0.374609421460278
RAI1	1.19781921160682	3.54036047551458	4.66966336992237	0.000830047990171326	0.0942684618487188	-0.374282175831988
EMX1	-3.42942306359247	-1.76371586499696	-4.66705859312418	0.000833395292666849	0.0942684618487188	-0.302435894929525
SLC9A7P1	-2.36326130167311	-0.718878629164856	-4.65649290044868	0.000847120212699677	0.0946678016971701	-0.279401616670903
PXDC1	1.45780549274377	2.6025855317832	4.65541067798339	0.000848539484503055	0.0946678016971701	-0.333213118479129
PPP1R13B-DT	-1.6478695189849	0.28760150611328	-4.65262337908519	0.000852206473327406	0.0946678016971701	-0.275388916967084
OAF	2.14837440172943	2.25993499564043	4.65155579768146	0.000853615432404457	0.0946678016971701	-0.322139695180538
CTSZ	-1.13597547196091	4.29954238851263	-4.6491812902916	0.000856758082984403	0.0946678016971701	-0.470521229854644
SLC44A4	-2.75581895557961	0.359016502860199	-4.64504149922123	0.000862266417630003	0.094837385205416	-0.286461998258406
ARID5B	2.20842245364847	2.43097037502315	4.63324161095839	0.000878173924632475	0.0960492441321876	-0.357793175244934
LRAT	1.386953218806	6.088244050963	4.6304848316322	0.000881934949241316	0.0960492441321876	-0.622718413687248
MAGEB17-AS1	-3.53128919521932	-2.530383508179	-4.62798675359247	0.000885357762143599	0.0960492441321876	-0.395618105225578
PCDHB16	-2.4571932186369	2.02046120514281	-4.6132581127409	0.00090582661836542	0.0973304173673226	-0.369389175706978
PNLIPRP2	-3.04465331104429	-2.3396627585501	-4.61184072195372	0.000907822665533645	0.0973304173673226	-0.405108027108918
SOST	-3.7324194155279	-3.34231011846398	-4.61072200286783	0.000909401394096993	0.0973304173673226	-0.474519178260697
MAS1	3.67975040075196	0.866389882554021	4.60165086027563	0.000922310337872719	0.0982713430089651	-0.354354245951472
TBC1D8	1.23979472177295	5.55926938588349	4.591124516651	0.000937533633726646	0.0991165454206527	-0.657811974434046
ENSG00000297393	-2.15080287610095	-0.144058168226975	-4.59042915313801	0.000938548592829744	0.0991165454206527	-0.364401149086057
TSPEAR-AS1	-1.65099122570517	2.1313402647969	-4.58633934579143	0.000944541689545399	0.0993100286536565	-0.414494270331724
ENSG00000270149	-2.39953110414381	-2.91694243715226	-4.57904671792312	0.000955328807778266	0.100003651996684	-0.483278070993604
PIGZ	1.89688335047308	-0.437377959361461	4.575788324699	0.000960190617573147	0.100073665806193	-0.38732617118975
RAB12	1.07462026222696	6.099382688138	4.57067742121503	0.00096786933414436	0.100144674820376	-0.718263545782715
OXCT2	-3.57362136309439	-2.68209939818089	-4.56922069198266	0.000970069827311058	0.100144674820376	-0.480629504868673
MCTS1	1.01232545423969	5.60198583638736	4.56698336545144	0.000973459779541926	0.100144674820376	-0.698639700216557
ENSG00000298422	-3.17266646473471	-3.64764587172186	-4.56362085379204	0.000978578177166325	0.100239164611282	-0.557002436892212
ENSG00000288086	-3.12322022533665	-3.39990638561134	-4.55033248659303	0.000999085864239897	0.101889072010738	-0.554060770100105
TBX5	6.05766139290675	0.0502737675459091	4.54122560164188	0.00101340248683068	0.101889072010738	-0.43444915462432
TWIST2	1.57009315506847	2.30863790700187	4.54078796377913	0.00101409592197873	0.101889072010738	-0.49167544078004
LINC03053	2.03991605175589	2.97933974868455	4.53885224930183	0.00101716907492118	0.101889072010738	-0.534024041325738
ARG2	-0.907499045074005	5.31854381073873	-4.53805876807284	0.0010184316548984	0.101889072010738	-0.726848585379659
