ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0006575	modified amino acid metabolic process	154	-0.451160433699406	-1.7425896902426	4.77082199121345e-05	0.025494783799018	0.0243020833803377	6361	tags=42%, list=27%, signal=31%	SLC25A16/GSTP1/MTHFR/CRAT/MTHFD1L/GSS/GSTO1/P4HB/CKMT2/DUOX2/DPEP1/ALDH1L1/PLOD2/SLC27A1/OSBPL5/ETHE1/CTSB/CKB/MBOAT1/ALDH1L2/PTDSS2/HAGH/CRYM/PLOD3/SLC26A7/FKRP/FPGS/G6PD/GCH1/CKM/SLC16A10/SLC5A5/GGT7/SLC19A1/ABHD12/SLC25A32/SLC7A11/GGT5/SLC25A42/GAMT/ABHD16A/GSTA1/PLA2G15/GSTZ1/DMGDH/MTHFD1/SHMT2/MTHFD2/TG/SERINC5/GGT1/ASS1/ALDH4A1/CPT1A/HPN/GPX1/OPLAH/PRODH/GATA3/DUOXA2/GSTT2B/CHAC1/ABHD12B/TMLHE/GSTM1
BP	GO:0043588	skin development	222	-0.416389312868126	-1.65586249072905	3.37481645742286e-05	0.025494783799018	0.0243020833803377	4494	tags=30%, list=19%, signal=24%	AKR1C3/LSR/ERCC2/LGR5/MAP2K1/FOSL2/EXPH5/POU2F3/PDGFA/CYSRT1/EPHA2/SHARPIN/TMEM79/ADAMTS2/TGM1/COL5A2/ZFP36/GAL/ANXA1/PPL/ITGB4/SLC27A4/PIAS4/DACT2/PLEC/KRT17/ABCA12/NME2/PTCH2/LAMA5/GRHL1/CDKN1A/ALOX15B/NAGLU/COL6A1/ITGA3/FOXI3/LHX2/COMP/PKD1/PRKCH/FA2H/SFN/DLL1/CDH3/DLX3/ALOXE3/ST14/MSX2/EVPL/NGFR/WNT16/VDR/DNASE1L2/TRADD/OVOL1/IRF6/CSTA/GRHL2/KLF4/RIPK4/KDF1/OVOL2/SOX18/CLDN4/PKP3
MF	GO:0008514	organic anion transmembrane transporter activity	223	-0.414653409212063	-1.6493729043019	4.72470806035504e-05	0.025494783799018	0.0243020833803377	5189	tags=34%, list=22%, signal=27%	SFXN5/SLC37A1/SLC4A10/SLC39A14/SLC66A1/SLC2A14/FABP5/SLC25A26/SLC26A11/SLC6A9/ABCD1/SLC25A1/SLC26A7/SLC16A13/RTBDN/SLC2A8/SLCO5A1/SLC2A1/SLC4A11/GRIN2D/SLC16A10/SLC19A1/BEST4/SLC10A3/SLC4A3/SLC25A25/SLC25A29/SLC4A2/SLCO4A1/SLC22A3/SLC25A32/SLC3A2/SLC43A2/SLC27A4/SLC7A11/SLC43A1/SLC27A5/SLC25A42/SLC25A39/SLC39A4/MFSD10/SLC25A22/SLC4A1/SLC2A6/SLC25A11/SLC44A4/SFXN3/SLC38A10/SLC4A9/SLC16A5/SLC17A6/SLC1A5/SLC39A5/SERINC5/SLC6A5/MFSD12/BEST2/SLC17A9/ABCC11/SLC52A2/SLC51A/SLC6A20/SLC52A1/SLC25A10/GRIN3B/SLC7A5/ABCG2/SLC16A3/SLC16A12/SLC6A13/SLC52A3/SLC16A11/SLCO1B1/SLC32A1/GRIN1
BP	GO:0045165	cell fate commitment	222	-0.41429426450518	-1.64753107612917	3.82477918212055e-05	0.025494783799018	0.0243020833803377	3119	tags=25%, list=13%, signal=22%	CDC42/TNXB/SIX2/EDN1/SPDEF/ESRP1/WNT9A/GDF7/EPOP/TBX5/EPAS1/FOXC2/TEAD4/PAX2/POU5F1/TBX6/PTCH2/IL23A/GATA2/IL6R/MBD3/FOXI3/MESP1/SOX8/BMP4/ISL2/FKBP8/TAL1/GATA4/DLL1/WNT3/WNT9B/SOCS3/WNT5B/DLX2/WNT3A/WNT16/TBX3/TBXT/TBX21/TBX1/GATA3/TBX15/KLF4/ATOH1/SOX18/WNT8B/FOXA1/GBX1/DLL4/GATA5/WNT11/FGF8/TRIM15/NODAL
BP	GO:0002009	morphogenesis of an epithelium	437	-0.365962213808462	-1.52991548757763	4.59295404954379e-05	0.025494783799018	0.0243020833803377	4395	tags=24%, list=18%, signal=20%	PLXNA1/CAMSAP3/BSG/PLOD3/LGR5/ID4/JAG2/PIK3CD/BRSK2/FZD5/RARA/PTK7/SDC4/WNT7B/PDGFA/CARMIL2/EPHA2/NOG/RARG/TMEM79/GDNF/AJUBA/CDC42/SIX2/FLNA/EDN1/LIF/MEGF8/SAPCD2/CCN1/GDF7/BMP7/DDR1/TBX5/DLC1/FOXC2/COBL/PAX2/VEGFA/RHOC/LRG1/ADM/ALDH1A2/CA9/KRT17/DVL2/FOXH1/SPINT2/RASIP1/VASP/MTHFD1/MMP14/CA2/LAMA5/ADAMTS16/SEMA4C/NAGLU/SIRT6/TACSTD2/ITGB5/MESP1/SOX8/LHX2/BMP4/PKD1/DVL1/ALDH1A3/SPINT1/CD151/SCRIB/GATA4/DLL1/TCAP/ITGAX/DLX3/ST14/WNT9B/SOCS3/MSX2/WNT5B/WNT3A/NGFR/WNT16/VDR/NOTO/CXCR2/TBX3/CITED1/GATA3/LBX2/TMEM59L/ESR1/ESRP2/GRHL2/KLF4/RIPK4/KDF1/OVOL2/SOX18/NPNT/FOXA1/DLL4/NTN1/WNT11/FGF8/NODAL
BP	GO:0048701	embryonic cranial skeleton morphogenesis	40	-0.616929437877654	-1.94907608028975	7.44629139785616e-05	0.0307492643724102	0.0293107481339435	3510	tags=38%, list=15%, signal=32%	SIX2/IRX5/FOXC2/MTHFD1/MMP14/PAX5/BMP4/SLC39A3/WNT9B/DLX2/TBX1/TBX15/GRHL2/FGF8/NODAL
BP	GO:0016054	organic acid catabolic process	209	-0.415241939250276	-1.64237743871348	7.34174654877249e-05	0.0307492643724102	0.0293107481339435	7060	tags=41%, list=30%, signal=29%	ACOT7/ACOX1/SCP2/BCAT2/MCAT/SDSL/ACAD10/LPIN3/HSD17B10/MAT1A/GLUD2/PCCB/CRAT/PEX5/FAH/GLDC/ACOX3/DPEP1/ALDH1L1/GOT1/AMDHD1/AKT2/IVD/ABCD4/NAGK/HDC/TST/ABHD3/HAAO/PAH/HMGCL/OAT/CYP26A1/BCKDK/ALDH1L2/ECI1/ECHS1/BCKDHA/ACOT8/CRYM/ABCD1/CRYL1/KYAT1/ACAD11/ACSF3/DLST/GLS2/PPM1K/AKT1/AMT/ACAA1/DECR2/AKR1A1/SLC27A4/RENBP/MPST/PLA2G15/GSTZ1/TYSND1/GCAT/ALDH8A1/ACOT4/GCDH/FAAH/HPD/LDHD/ECHDC2/SDS/GPT2/CBS/GAD1/ILVBL/SESN2/NUDT8/ADTRP/IL4I1/ALDH4A1/AMDHD2/CPT1A/TAT/PCK2/PRODH/PON1/SLC16A3/ACADS/CYP26C1
BP	GO:0046395	carboxylic acid catabolic process	209	-0.415241939250276	-1.64237743871348	7.34174654877249e-05	0.0307492643724102	0.0293107481339435	7060	tags=41%, list=30%, signal=29%	ACOT7/ACOX1/SCP2/BCAT2/MCAT/SDSL/ACAD10/LPIN3/HSD17B10/MAT1A/GLUD2/PCCB/CRAT/PEX5/FAH/GLDC/ACOX3/DPEP1/ALDH1L1/GOT1/AMDHD1/AKT2/IVD/ABCD4/NAGK/HDC/TST/ABHD3/HAAO/PAH/HMGCL/OAT/CYP26A1/BCKDK/ALDH1L2/ECI1/ECHS1/BCKDHA/ACOT8/CRYM/ABCD1/CRYL1/KYAT1/ACAD11/ACSF3/DLST/GLS2/PPM1K/AKT1/AMT/ACAA1/DECR2/AKR1A1/SLC27A4/RENBP/MPST/PLA2G15/GSTZ1/TYSND1/GCAT/ALDH8A1/ACOT4/GCDH/FAAH/HPD/LDHD/ECHDC2/SDS/GPT2/CBS/GAD1/ILVBL/SESN2/NUDT8/ADTRP/IL4I1/ALDH4A1/AMDHD2/CPT1A/TAT/PCK2/PRODH/PON1/SLC16A3/ACADS/CYP26C1
BP	GO:0044248	cellular catabolic process	278	-0.394005142523285	-1.60008490717009	7.02640721462917e-05	0.0307492643724102	0.0293107481339435	6098	tags=34%, list=26%, signal=26%	ZNRF3/PCCB/CRAT/PEX5/FAH/GLDC/ACOX3/DPEP1/ALDH1L1/GOT1/AMDHD1/AKT2/IVD/ABCD4/NAGK/HDC/TST/ABHD3/SGSH/HAAO/PAH/HMGCL/OAT/CYP26A1/BCKDK/TGFB1/CDK5/ALDH1L2/ECI1/ECHS1/CAPN1/BCKDHA/ACOT8/CRYM/ABCD1/CRYL1/KYAT1/ACAD11/ACSF3/IDUA/DLST/GLS2/PPM1K/GGT7/AKT1/AMT/ACAA1/DECR2/AKR1A1/TRHDE/MVB12A/ADAMTS13/SLC27A4/GGT5/RENBP/MPST/APOE/PLA2G15/GSTZ1/RNF43/TYSND1/GCAT/ALDH8A1/FURIN/ACOT4/GPC1/NAGLU/GCDH/FAAH/PCSK9/HPD/LDHD/ECHDC2/SDS/GPT2/CBS/GAD1/GGT1/ILVBL/SESN2/NUDT8/ADTRP/IL4I1/ALDH4A1/AMDHD2/CPT1A/ACE/TAT/PCK2/PRODH/PON1/SLC16A3/ACADS/CHAC1/CYP26C1
BP	GO:0003007	heart morphogenesis	238	-0.400843824976472	-1.60621564714635	9.54879726296573e-05	0.0374599316626146	0.0357074760807219	3455	tags=24%, list=14%, signal=20%	FLNA/EPHB4/TAFAZZIN/ADGRG6/EDN1/MEGF8/SMAD6/LEFTY1/CCN1/BMP7/TBX5/DLC1/FOXC2/POU5F1/VEGFA/ADAM15/SMAD7/ALDH1A2/DVL2/FOXH1/PIM1/EGLN1/RBM20/SYNPO2L/CLDN5/ALPK2/GAA/NAGLU/MESP1/BMP4/DVL1/MSX1/TTN/GATA4/DLL1/TCAP/MSX2/WNT3A/PITX2/WNT16/NOTO/TBX3/CPLANE2/TEK/TBXT/TBX1/GATA3/DHRS3/GRHL2/OVOL2/SOX18/DLL4/GATA5/WNT11/FGF8/NODAL
BP	GO:0001707	mesoderm formation	66	-0.548351155394364	-1.88768970129382	0.00012336346340039	0.046090939706641	0.0439347071408407	3782	tags=33%, list=16%, signal=28%	EPHA2/NOG/SIX2/ITGB4/BMP7/FOXC2/PAX2/TBX6/AXIN1/ARMC5/ITGA3/MESP1/BMP4/TAL1/WNT3/ETV2/WNT3A/TBXT/KLF4/WNT11/TRIM15/NODAL
