ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	16	0.766939947283621	1.86854248497384	0.000740051040867982	0.0624327790657403	0.055319405066135	363	tags=25%, list=2%, signal=25%	RPS6KA3/RPS6KA2/PRKCA/EGFR
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	59	0.557153244180182	1.77124906048618	0.000792389357710441	0.0624327790657403	0.055319405066135	2547	tags=25%, list=11%, signal=23%	RPS6KA3/RPS6KA2/FOSL1/MAPKAPK2/ASCL1/CDK5R2/MEF2C/TCF12/CDK5/FOS/TRIB1/MEF2A/F3/SGK1/JUND
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	83	0.499084506783199	1.70127140822494	0.00081840721621757	0.0624327790657403	0.055319405066135	5605	tags=40%, list=23%, signal=31%	PDGFA/GSTA1/NQO1/SEM1/PSMC1/PSMB4/PSMD14/SLC7A11/ME1/NFE2L2/PSMB1/MAFG/GSR/UBA52/PSMB7/PSMB5/PSMB2/G6PD/BCL2/PSMA2/TXNRD1/PSMA3/PSMC2/RBX1/TKT/KEAP1/BTRC/PSMD3/PSMB6/GCLM/GSK3B/PSMC4/PSMA7
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	49	0.557043186699072	1.69900632354485	0.000754687507686608	0.0624327790657403	0.055319405066135	7091	tags=49%, list=30%, signal=34%	SCUBE2/SEM1/PSMC1/HHAT/PSMB4/PSMD14/PSMB1/UBA52/PSMB7/PSMB5/PSMB2/PSMA2/PSMA3/PSMC2/PSMD3/PSMB6/OS9/PSMC4/PSMA7/ADAM17/PSMA4/PSMD11/PSMA5/PSMD1
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	REACTOME_FOXO_MEDIATED_TRANSCRIPTION	54	0.55410241457245	1.72057915169916	0.000884789566962	0.0629970171676944	0.0558193558385149	3922	tags=31%, list=16%, signal=26%	NR3C1/CDKN1A/PINK1/SMAD3/NPY/FOXO1/TXNIP/ATXN3/PPARGC1A/GADD45A/FOXO3/KLF4/PLXNA4/BBC3/DDIT3/NFYC/SMAD2
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	500	0.331841089215419	1.38038928266937	0.000967912207466518	0.0646081398483901	0.0572469127968684	2547	tags=16%, list=11%, signal=15%	NTRK3/PDGFA/RPS6KA3/SH3KBP1/FLRT2/GABRB2/CXCL12/FN1/SHC3/PIK3R1/LAMA4/GABRB3/THBS2/RPS6KA2/FOSL1/LAMC1/NRG3/FGF10/PRKCA/EGFR/NRG4/SPRY2/GABRA1/KDR/MAPKAPK2/ASCL1/KITLG/FLT1/SPRY1/ATP6V1F/PAG1/CDK5R2/PIK3R3/SPRED2/ESR1/CYBB/FLRT1/SPP1/MEF2C/TCF12/ITPR2/ATP6V1H/ELMO1/COL9A2/PTPRZ1/NGF/NCKAP1L/PAK2/CDK5/COL6A1/GRB10/MUC20/IGF2/CD274/FOS/FGF19/TRIB1/MEF2A/TNS3/IGF1R/ATP6V1G1/ATP6V0E2/TGFBR3/IDE/MDK/NCSTN/POLR2J/HSPB1/JAK2/SOS1/PSENEN/F3/NTRK2/WWOX/PRKCE/SGK1/FGF9/SHC2/ACTG1/POLR2L/JUND
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	284	0.367597681151989	1.44844947125522	0.00109219355020952	0.0686154536249273	0.0607976471602697	4313	tags=24%, list=18%, signal=20%	NTRK3/PDGFA/CDKN1A/PIK3R1/PIP5K1B/IRAK4/CHD3/NRG3/FGF10/PRKCA/EGFR/NRG4/KITLG/PPARG/IER3/PIK3R3/PDE1B/PDE1A/ESR1/MKRN1/RING1/SEM1/LAMTOR5/ITPR2/SNAI2/JUN/PSMC1/IL1RAP/MDM2/FOXO1/EZH2/CAMK2D/CBX4/FGF19/PRKAR1A/RHEB/FRK/PSMB4/PSMD14/FOXO3/AGO1/NTRK2/PRKCE/SGK1/FGF9/RNF146/PSMB1/UBA52/PIP5K1A/PDE1C/PSMB7/LAMTOR2/TNRC6B/PSMB5/GAB1/PRKACA/CBX8/PSMB2/FGF18/KIT/PIK3AP1/MAPK1/MECOM/FGF20/PSMA2/AKT1/CAMK2B/FYN
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	38	-0.607982466379396	-1.81930819061047	0.00128552124044763	0.0740918820391404	0.0656501103421912	2020	tags=37%, list=8%, signal=34%	SPINK5/LIPJ/EVPL/PKP4/PPL/KLK14/KRT80/DSG2/PKP1/KLK5/PKP3/PKP2/KLK8/KRT19
REACTOME_SIGNALING_BY_NOTCH4	REACTOME_SIGNALING_BY_NOTCH4	71	0.509141168724526	1.69337915493726	0.0013181140063143	0.0740918820391404	0.0656501103421912	5605	tags=42%, list=23%, signal=32%	HEY2/SMAD3/MAML2/JAG1/SEM1/PSMC1/NCSTN/PSMB4/HEY1/PSMD14/PSENEN/PSMB1/UBA52/PSMB7/PSMB5/PSMB2/ACTA2/PSMA2/AKT1/DLL4/PSMA3/PSMC2/RBX1/RBPJ/FLT4/PSMD3/PSMB6/SNW1/PSMC4/PSMA7
REACTOME_STRIATED_MUSCLE_CONTRACTION	REACTOME_STRIATED_MUSCLE_CONTRACTION	29	-0.649379648060074	-1.84512768153215	0.00149862060123223	0.0765302078821062	0.0678106218076222	1622	tags=52%, list=7%, signal=48%	TMOD1/MYH6/TNNC2/DES/MYL4/TNNT1/TNNI3/TNNI1/MYL3/TPM1/ACTC1/MYBPC2/TNNC1/TTN/ACTA1
REACTOME_SIGNALING_BY_NTRK3_TRKC	REACTOME_SIGNALING_BY_NTRK3_TRKC	17	0.728815095941516	1.7851925496338	0.00150480745835602	0.0765302078821062	0.0678106218076222	2906	tags=24%, list=12%, signal=21%	NTRK3/PIK3R1/SOS1/BAX
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS	15	0.741155781350295	1.77513255749641	0.0020454689345931	0.077700208273533	0.0688473164182004	501	tags=20%, list=2%, signal=20%	ONECUT1/MAML2/NEUROG3
REACTOME_KERATINIZATION	REACTOME_KERATINIZATION	40	-0.584735666786514	-1.76834853565931	0.00181534797004087	0.077700208273533	0.0688473164182004	2020	tags=35%, list=8%, signal=32%	SPINK5/LIPJ/EVPL/PKP4/PPL/KLK14/KRT80/DSG2/PKP1/KLK5/PKP3/PKP2/KLK8/KRT19
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	15	0.734990553351565	1.76036630022591	0.00229022026017857	0.077700208273533	0.0688473164182004	381	tags=27%, list=2%, signal=26%	PIK3R1/NRG3/EGFR/NRG4
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	55	-0.53456997179971	-1.73158888751552	0.00231322345178233	0.077700208273533	0.0688473164182004	2604	tags=29%, list=11%, signal=26%	TLL1/COL12A1/COL15A1/COL6A3/COL14A1/COL4A1/ITGB4/COL5A2/COL9A3/COL18A1/ITGA6/CTSV/COL8A2/MMP9/PCOLCE/COL1A1
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D	REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D	39	0.587252157907203	1.7048295408531	0.00219284092271273	0.077700208273533	0.0688473164182004	7091	tags=56%, list=30%, signal=40%	CCND1/SEM1/PSMC1/PSMB4/PSMD14/PSMB1/UBA52/PSMB7/PSMB5/PSMB2/PSMA2/PSMA3/PSMC2/PSMD3/PSMB6/GSK3B/PSMC4/PSMA7/PSMA4/PSMD11/PSMA5/PSMD1
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION	REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION	43	0.569583078071419	1.69713638612166	0.00231176739918493	0.077700208273533	0.0688473164182004	7091	tags=51%, list=30%, signal=36%	SEM1/PSMC1/HHAT/PSMB4/PSMD14/PSMB1/UBA52/PSMB7/PSMB5/PSMB2/PSMA2/PSMA3/PSMC2/PSMD3/PSMB6/OS9/PSMC4/PSMA7/PSMA4/PSMD11/PSMA5/PSMD1
REACTOME_MAPK6_MAPK4_SIGNALING	REACTOME_MAPK6_MAPK4_SIGNALING	74	0.492783839451255	1.64989481968939	0.00217677615404816	0.077700208273533	0.0688473164182004	5605	tags=43%, list=23%, signal=33%	MMP2/CDC14B/ETV4/SEM1/JUN/PSMC1/PAK2/FOXO1/MAPK4/HSPB1/PSMB4/PSMD14/FOXO3/AGO1/PAK1/PSMB1/CDC42/PAK3/UBA52/PSMB7/TNRC6B/PSMB5/PRKACA/PSMB2/PSMA2/TNRC6C/PSMA3/PSMC2/PSMD3/PSMB6/PSMC4/PSMA7
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	74	-0.481074204861987	-1.64984092962594	0.00224272675812165	0.077700208273533	0.0688473164182004	3752	tags=32%, list=16%, signal=27%	ICAM5/COL16A1/AGRN/ITGA3/COL6A6/ITGA4/ITGB8/HSPG2/ITGA10/ITGB2/ITGA11/COL6A3/COL4A1/VWF/ITGAL/THBS1/COL5A2/COL9A3/COL18A1/ITGA6/COL8A2/ITGA1/TNC/COL1A1
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	88	0.469168222374525	1.60232843395748	0.00215884407533033	0.077700208273533	0.0688473164182004	6886	tags=44%, list=29%, signal=32%	RPS6KA3/CDKN1A/RPS6KA2/VENTX/CEBPB/CDKN2D/JUN/H3C6/FOS/CDK6/H2BC5/H2AC14/H2BC12/H2BC14/UBA52/IGFBP7/H2AZ2/H2AC6/H2AC8/H3-3A/UBE2E1/MAPK1/H2BC11/ANAPC7/H4C16/H4C5/ANAPC11/CDK2/H2BC7/H2BC17/MAPK7/CDKN2C/CCNA1/H2BC15/RELA/H4C8/H2BC26/H4C12/H3C7
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	116	0.434934917621093	1.53911859081644	0.00232809612804593	0.077700208273533	0.0688473164182004	5767	tags=33%, list=24%, signal=25%	PIK3R1/NFATC1/ITK/PPP3CA/MAP3K1/SEM1/ITPR2/JUN/PSMC1/PAK2/FOS/PSMB4/PSMD14/SOS1/NFKBIA/TXK/PAK1/PSMB1/UBA52/PSMB7/PSMB5/PSMB2/TEC/MAPK1/PSMA2/FYN/PSMA3/PSMC2/BTRC/PSMD3/PSMB6/CARD11/LYN/VAV3/PSMC4/MAP2K4/PSMA7/GRAP2
REACTOME_SIGNALING_BY_NTRKS	REACTOME_SIGNALING_BY_NTRKS	129	0.42565659054456	1.52971305015981	0.00232740469770732	0.077700208273533	0.0688473164182004	2547	tags=17%, list=11%, signal=15%	NTRK3/RPS6KA3/SHC3/PIK3R1/RPS6KA2/FOSL1/MAPKAPK2/ASCL1/CDK5R2/MEF2C/TCF12/NGF/CDK5/FOS/TRIB1/MEF2A/SOS1/F3/NTRK2/SGK1/SHC2/JUND
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	16	-0.731542724135521	-1.77155031070059	0.00246335471332429	0.0797231161766772	0.0706397412210061	3501	tags=44%, list=15%, signal=37%	HSP90B1/APOA1/APOE/COLEC12/COL4A1/SCARA5/COL1A1
REACTOME_CELLULAR_SENESCENCE	REACTOME_CELLULAR_SENESCENCE	169	0.406871780108068	1.52430134272519	0.0025655248951312	0.0805876643529447	0.0714057857808962	4112	tags=24%, list=17%, signal=20%	RPS6KA3/CDKN1A/ETS2/RPS6KA2/VENTX/MAPKAPK2/CEBPB/RING1/H1-5/TERF2IP/CDKN2D/JUN/MDM2/EZH2/H3C6/CBX4/FOS/CDK6/H2BC5/H2AC14/TINF2/AGO1/H1-2/H2BC12/H2BC14/MAPK11/UBA52/HMGA2/IGFBP7/TNRC6B/H2AZ2/H2AC6/H2AC8/TNIK/CBX8/CABIN1/H3-3A/UBE2E1/MDM4/MAPK1/KDM6B
REACTOME_PHASE_0_RAPID_DEPOLARISATION	REACTOME_PHASE_0_RAPID_DEPOLARISATION	31	0.625242672351107	1.71253136046561	0.00282818726096819	0.0863001141346865	0.0764673788755009	1456	tags=26%, list=6%, signal=24%	SCN3A/CACNB2/FGF14/SCN8A/CACNG4/FGF12/SCN2B/CAMK2D
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	30	-0.629758750687229	-1.79836255729368	0.00300561973916811	0.0867568076062579	0.0768720382791502	3662	tags=40%, list=15%, signal=34%	SCARF1/HSP90B1/APOA1/CD163/SSC5D/APOE/COLEC12/COL4A1/STAB1/SCARA5/SPARC/COL1A1
REACTOME_TCR_SIGNALING	REACTOME_TCR_SIGNALING	96	0.458614073369156	1.59067071496753	0.00295551688762656	0.0867568076062579	0.0768720382791502	5767	tags=35%, list=24%, signal=27%	HLA-DQB1/PIK3R1/ITK/PAG1/INPP5D/SEM1/PSMC1/PAK2/HLA-DRB1/PSMB4/EVL/PSMD14/HLA-DRB5/ZAP70/NFKBIA/CD101/PAK1/PSMB1/PAK3/UBA52/PSMB7/PSMB5/WAS/PSMB2/PSMA2/PSMA3/PSMC2/BTRC/PSMD3/PSMB6/CARD11/PSMC4/PSMA7/GRAP2
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY	56	0.520980842147399	1.6349840201205	0.00329900399270256	0.0927193753738509	0.0821552517850305	5605	tags=45%, list=23%, signal=34%	NKX3-2/NR3C1/ESR1/SEM1/PSMC1/PSMB4/PPARGC1A/PSMD14/CBFB/PSMB1/UBA52/PSMB7/PSMB5/PSMB2/PSMA2/PSMA3/PSMC2/RBX1/HIVEP3/PSMD3/PSMB6/PPARGC1B/GSK3B/PSMC4/PSMA7
REACTOME_FORMATION_OF_PARAXIAL_MESODERM	REACTOME_FORMATION_OF_PARAXIAL_MESODERM	58	0.522252180353295	1.64939617829534	0.00373092917115884	0.102170060379427	0.0905291585660404	7155	tags=50%, list=30%, signal=35%	DLL1/MAML2/SEM1/HES7/PSMC1/LEF1/PSMB4/PSMD14/PSMB1/NOG/PSMB7/PSMB5/PSMB2/PSMA2/PSMA3/PSMC2/RBPJ/PSMD3/PSMB6/SNW1/PSMC4/PSMA7/PSMA4/KAT2B/DLL3/PSMD11/PSMA5/PSMD1/CTNNB1
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY	REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY	17	0.701027863444604	1.71712924975889	0.00397059120412267	0.103429058683	0.091644710975771	4966	tags=76%, list=21%, signal=61%	ATP6V1F/ATP6V1H/ATP6V1G1/ATP6V0E2/ASAH1/ATP6V0A1/ATP6V0B/ATP6V1B2/ATP6V1D/ATP6V0D1/ATP6V1E1/ATP6V1A/MITF
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	42	-0.560383457055752	-1.71249546978504	0.00396291691694056	0.103429058683	0.091644710975771	2548	tags=33%, list=11%, signal=30%	COL16A1/COL6A6/COL26A1/COL12A1/COL15A1/COL6A3/COL28A1/COL14A1/COL4A1/COL5A2/COL9A3/COL18A1/COL8A2/COL1A1
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	17	0.699061545910778	1.71231286295358	0.00418141369134103	0.106327376722672	0.0942128047247014	1605	tags=29%, list=7%, signal=27%	CDKN1A/CDKN1C/CCND1/CCND2/CDK6
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	44	0.559853481262451	1.67280124548199	0.00442666477226303	0.10744722674493	0.0952050629249872	7091	tags=52%, list=30%, signal=37%	SEM1/PSMC1/TGFB1/MDM2/PSMB4/PSMD14/CBFB/PSMB1/UBA52/PSMB7/PSMB5/PSMB2/PSMA2/PSMA3/PSMC2/PSMD3/PSMB6/PSMC4/PSMA7/PSMA4/PSMD11/PSMA5/PSMD1
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS	REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS	42	0.548744796506703	1.6201894745456	0.00439113551078944	0.10744722674493	0.0952050629249872	7091	tags=50%, list=30%, signal=35%	SEM1/PSMC1/PSMB4/PSMD14/PSMB1/UBA52/PSMB7/PSMB5/PSMB2/PSMA2/PSMA3/PSMC2/RBX1/PSMD3/PSMB6/PSMC4/PSMA7/PSMA4/PSMD11/PSMA5/PSMD1
