gene_id	variance
CDSN	8.28432794107953
IADEN	8.25339820985585
C1orf210	8.24720332061533
HOXB1	8.24712444457665
ENSG00000303671	8.22761789212267
ENSG00000295948	8.19405805467275
CCDC125	8.18327553612666
ENSG00000293723	8.04302879727575
KRT14	7.98128052694879
RNASE1	7.96117394402502
TBX15	7.95246138189939
GP6-AS1	7.87363526602289
HMX1	7.86312991885835
FYB2	7.79429567892093
LGALS12	7.78095498947073
ENSG00000306832	7.75179384449687
ENSG00000293586	7.75047413513989
ENSG00000294256	7.61077673684098
ENSG00000294129	7.60816430118423
TILAM	7.60069574609325
ACP5	7.59241004556343
CH25H	7.56692067678804
CER1	7.55497390649145
IRAK4	7.52908902664006
LGALS7B	7.48522974943484
SAMD11	7.470052265664
TTC22	7.40717631797437
FILIP1	7.37194637967178
BCYRN1	7.34376481408089
ZP3	7.29701821225227
CLDN4	7.26761366727648
PCDHB5	7.24291546162588
NKX3-2	7.21642429339989
ETV3L	7.214772215533
GARIN1B	7.16240152936223
SOCS3-DT	7.16227826870031
LINC01356	7.09373821376184
EID3	7.08814443557492
MIR9-3HG	7.0697696688821
ENSG00000272180	7.04585958638782
ENSG00000289643	7.02968177353467
LINC02334	7.01016505682789
GNLY	7.0041729503815
FOLR1	6.99985479990634
HMX3	6.98407049550866
ENSG00000262877	6.91702519698646
ZEB1	6.90700303261249
AGMO	6.88231613857924
ARHGAP15	6.8720909631159
ACP7	6.86593956008618
VWF	6.85896310337669
CXCL5	6.83569804210442
PTPRB	6.81797842576726
CACNA2D4	6.80271649822887
MYT1L	6.76938947706336
ENSG00000307584	6.76754509123213
ENSG00000288967	6.71582382216917
HOPX	6.6888943725858
ENSG00000290700	6.65023151173487
ENSG00000289199	6.63491275691926
DLK1	6.62233698770017
LINC01705	6.61471793562732
NKAIN2	6.55050773657132
PLAAT5	6.53873522911923
PAX6	6.53734772735778
SNRK-AS1	6.53629829796556
ALDH1A2	6.53302938636326
LINC02898	6.523945421846
ENSG00000296968	6.51057473848773
ZNF280D	6.46888674511367
GABRP	6.46400537001481
C3P1	6.46149433592986
AMER2	6.43326363308332
MYL3	6.42973112203899
ENSG00000288822	6.40546242198956
CNTN2	6.3965765443968
EIF4E1B	6.35619629941642
ISLR2	6.34286212442279
MROH5	6.3419755107325
DLL4	6.3268515975289
NPIPA5	6.3050053342472
CYP26A1	6.30034121021216
AMOTL2	6.27417477861857
ENSG00000224789	6.27008933056573
OAS3	6.25745118138654
ENSG00000290088	6.25406585303425
LINC02984	6.25129725898902
NRN1	6.22353691796317
CLDN7	6.19908466322864
CCDC68	6.19043071243372
ENSG00000307085	6.18306490118617
CD300A	6.18129877204137
ENSG00000295484	6.14511878107733
DYNAP	6.10036629546306
TAC4	6.07159509262744
VSIG1	6.06040484663722
MIR4435-2HG	6.05545064630335
DMBX1	6.02156532833486
GAB4	6.01400428277282
ACOT2	5.97761548131754
ENSG00000231827	5.97063457581017
TBX5	5.96698447886863
RGS5	5.95112635874326
BAHCC1	5.94952591358912
ENSG00000299466	5.94845460147214
A2M	5.9161383914033
TGFBR3L	5.87707382886911
ENSG00000282048	5.86352480567414
BMP4	5.84658438839722
LINC02885	5.84460389095293
LMO1	5.83683572076132
ENSG00000295738	5.82519830966321
OTX2	5.82394287187394
LINC02325	5.81390134137317
UPK3B	5.78913531872747
GREB1L	5.76406567554699
TMT1A	5.75961861242082
CALHM2	5.75507843840492
TRPM8	5.75130641772492
ENSG00000299953	5.74511433263073
CCN1	5.74364843267716
ENSG00000259223	5.72451841257973
PIK3R6	5.69371226167754
SCGB3A2	5.67483838082053
GBX2	5.67438943078769
EGR3	5.6691422923216
DPYS	5.66716133557783
TAL1	5.66004049572951
NODAL	5.64382561298698
MCTS2	5.64010898211101
HSH2D	5.62478302358893
SCNN1G	5.62185111532326
SPDYC	5.61909603943098
ENSG00000305005	5.61611682523698
ENSG00000307951	5.60646683298478
DGKB	5.60450874774004
ANXA3	5.60052330264573
HHLA1	5.59672017631166
ASPG	5.56695651310097
ENSG00000300328	5.56695651310097
RHOXF1-AS1	5.54378833090594
LINC02593	5.54207949910374
EDN1	5.53896044540892
SOX15	5.53408324139876
KASH5	5.52416683832154
VEPH1	5.52010555341833
LINC-ROR	5.50954644627129
DOK7	5.50592841429284
TMEM176A	5.49469759653065
WNT8B	5.47614534218768
CHAC1	5.43849648196661
MAGEB17-AS1	5.43615575712694
SLC44A4	5.39884399270474
PKP3	5.38722307763675
ACTA1	5.38221558526803
ENSG00000279689	5.36301216161315
MEF2B	5.35297447430602
INHBE	5.34063486132494
ENSG00000251567	5.31235442944915
ATP2C2	5.28437503988145
RENO1	5.27490563032758
ENSG00000304385	5.23581522903898
TAGLN	5.23277456095312
ENSG00000230159	5.23070165418574
ABHD12B	5.22869748137473
GALR1	5.21991836879692
CCK	5.19646909487092
ENSG00000296134	5.17710254097747
NPIPA2	5.17693236042081
GAD1	5.17545192842011
ENSG00000289915	5.14917829023252
OXCT2	5.12255631302936
SLCO1B1	5.10924098516769
CATIP	5.07974414143167
GRIN1	5.07916546033828
DHRS3	5.05643098596178
ENSG00000309085	5.03428742931021
NELL1	5.0273473928908
VSNL1	5.02659833031487
NLRP12	5.01693179727603
MATCAP2	4.99690987595223
ENSG00000300036	4.99574227063218
BRINP3	4.99019358870548
ENSG00000288062	4.98223648636069
MT1G	4.98027922312161
KIF25	4.9700220745372
ZIC1	4.96136832102201
LRP2	4.95713138899563
ENSG00000257002	4.94320815537402
NEBL	4.93921501035475
VLDLR-AS1	4.93108939628698
ENSG00000301478	4.91880367338811
FAR2P2	4.90900855801934
ENSG00000285712	4.90874137058914
HESX1	4.90742527138309
PRSS22	4.90636599207663
PDLIM3	4.90575941289646
ENSG00000298459	4.902746852049
PAX5	4.87927184426906
COL1A1	4.87876379163439
IRS4-AS1	4.87033448555303
TRDN	4.85008325604313
SLC17A9	4.82747703202198
ENSG00000309412	4.82321417272055
ENSG00000227242	4.82134944809658
ENSG00000303463	4.8169863872971
GRPR	4.79194235063538
FOXD2-AS1	4.79025947471501
SGMS2	4.78211710245406
ENSG00000267364	4.76734247343599
ENSG00000237087	4.76200383825593
ENSG00000267127	4.76100467140684
BICDL2	4.75589807203169
ENSG00000270571	4.74977747555693
KLK7	4.7438330845605
IRS4	4.73484421900296
CCDC144NL	4.7294196020057
ENSG00000222000	4.72594904737549
LINC02228	4.72156272666831
AJUBA	4.70057654231893
PRDM12	4.70026181743541
RBBP8NL	4.69091008196525
KRT16	4.68417118119977
PUS7L	4.6821197869907
PHETA2	4.68116621522607
RN7SL3	4.67863518665194
ARID5B	4.6150001613122
OLIG1	4.61361619709878
RALYL	4.61167033775894
ENSG00000257474	4.60415165493707
FILIP1L	4.59584455888895
LCN2	4.58627761448003
ENSG00000297754	4.58357890862929
LGALS7	4.57833536846678
ANKRD37	4.57235956694502
S100A6	4.55584789579696
ENSG00000277954	4.53822193504779
SP8	4.53260811569349
ENSG00000291036	4.53038324190272
SERPINB3	4.53038324190272
ENSG00000280441	4.52986162152294
AHNAK	4.51950263552489
DSG1	4.51893065184321
ENSG00000225096	4.51579240293076
CUZD1	4.49632679326768
CIMAP1B	4.47849555851412
TMEM114	4.47443845910732
TBXT	4.45966172469499
LINC02570	4.45362805108575
BNC1	4.44692563882533
TNFRSF19	4.44690168410493
ENSG00000289178	4.44593002677124
ENSG00000203635	4.43206227543486
TMEM191B	4.41522769345835
HTR1A	4.39450901166665
ANKRD19P	4.38891601477676
ENSG00000296499	4.37982720500327
ALPK2	4.37616699020296
PCDHGA9	4.36529382153133
RAB7B	4.35732291780052
KLHDC7A	4.35603149045144
SHOX	4.35310140784071
SYDE2	4.34199682894212
LINC01405	4.34132433016524
KCNJ5	4.34002354526278
NPAS4	4.33135979906882
ECHDC2	4.33010945794024
PRSS3	4.3259950753903
DENND2D	4.32466883783116
WNT1	4.32299057397289
LHX4	4.32152796132453
OVOL2	4.32127184050708
ENSG00000293915	4.3146194230087
MKRN2OS	4.3146194230087
LCN9	4.30995880350661
ENSG00000280511	4.27007239106448
ENSG00000288932	4.24288534327365
LDHA	4.23633239361
APOA1	4.22987976310264
PURPL	4.21808777610968
ENSG00000273489	4.21102473793299
SMPD4P1	4.20941457489294
CRX	4.1995966458219
ANO9	4.19834195620292
EHHADH	4.17762062066002
ECEL1P2	4.17284923132121
ENSG00000301425	4.17164437181587
ENSG00000292246	4.17130022478203
ENSG00000279692	4.17062417595973
PCDHGA10	4.13608514843934
RHD	4.12688145359074
MEG3	4.11747647194051
ENSG00000307869	4.11559715635971
WNT4	4.10192010165719
NPSR1-AS1	4.10181526946211
NPHS1	4.09350440968668
RHBDL2	4.09216311886929
C19orf18	4.09043961708051
NTN1	4.05130405538217
ENSG00000293984	4.03901005738965
SERPINB9	4.01913423991208
MGAT4C	4.00766239526623
CALCR	4.00116844391736
CSMD1	4.00116844391736
MAPK6-DT	3.99443785460692
PSORS1C2	3.99162879770217
ADCY10	3.98936838241113
GDF3	3.98768899884475
ENSG00000226530	3.98331225976768
FGF10	3.98261179612325
HEY2-AS1	3.98150986560257
ENSG00000288597	3.96613511802808
PKDCC	3.96395217424676
C1orf127	3.9635192992094
AP1M2	3.96340237069995
LINC01050	3.96293899491183
ENSG00000280351	3.95912645200373
PCOLCE-AS1	3.95192614614511
ENSG00000287830	3.9512291065152
ENSG00000287146	3.94278208022606
ENSG00000270060	3.91725404959555
SLC7A5	3.91218237482281
ENSG00000296660	3.89762286500554
GALNT3	3.8946182135156
EGR1	3.89354907006887
ENSG00000279168	3.88774566361077
CHRNA1	3.88320518752833
ENSG00000309145	3.88157381437966
ENSG00000233577	3.87673214237223
BMP3	3.87218653265001
ENSG00000303320	3.87017943647264
CHRND	3.86845859085249
ZNF506	3.86682527122102
MTHFD2P7	3.85741988074112
MYL11	3.85708293847089
ENSG00000303363	3.8502371365149
RPLP0P2	3.84154773227247
SP5	3.82135300804397
ZNF454	3.81731122149459
PCDH7	3.81470098065599
GREM1	3.81135378070828
CRYBA1	3.80524631594757
KCNJ2	3.79964199139551
ENSG00000248268	3.79787938779324
LINC02211	3.79388359078269
ENSG00000287530	3.78691997367818
ERG	3.78255485347432
ENSG00000289168	3.78172203515948
ENSG00000241168	3.77749408173838
ENSG00000297060	3.77618907319979
ENSG00000289193	3.7631600712411
BSPRY	3.75713075023614
BIN2	3.74140951025428
RAB17-DT	3.74018335663637
ENSG00000274373	3.723325059586
SGCG	3.71460296641085
TAC1	3.70919898080504
MYO3B	3.70248627776128
SNAI2	3.6934229196856
ENSG00000226334	3.69105219775979
CITED1	3.68855810368208
ENSG00000233264	3.68592742350128
PCDHA10	3.68381560856406
PRSS33	3.67855759913764
ENSG00000284612	3.67774784576838
PCDHA11	3.65416968068203
PPM1B-DT	3.65411001919881
CCL26	3.6532106878879
ENSG00000301549	3.65222816357203
DDIT3	3.65160611341924
ARHGAP10	3.64744754010434
ENSG00000277969	3.6367852382586
HDC	3.63664753446798
ABCB1	3.63133665033211
ENSG00000290064	3.63128186782805
ENPP6	3.62517609168
IVL	3.62505915979876
ENSG00000287655	3.62505915979876
IL17C	3.62224039344793
ASS1P7	3.61940949710726
ENSG00000289166	3.61741982587261
ENSG00000261996	3.61509155720791
ENSG00000295980	3.61368350741716
DRC1	3.5899805616258
GAD2	3.58469902234547
PLEKHB1	3.58249866527252
JAKMIP2	3.58088009960444
RSPO3	3.56970248335014
ENSG00000305760	3.56970248335014
ENSG00000291156	3.56711500733454
SOX18	3.5652164328486
SLC22A2	3.55786455167751
ENSG00000305022	3.55673215764162
HNRNPK-AS1	3.55434827537225
DNAH17	3.55062473081835
ULBP1	3.54938295446646
ENSG00000287238	3.54853797868133
CATSPER4	3.54211611378954
LINC02043	3.54095213662962
C7orf57	3.53834474985977
CFAP90	3.53550817477214
FGF22	3.53183309577519
OLIG2	3.52889395016838
GUCY1B2	3.52584071475332
FGF8	3.5213291371044
ZNF385B	3.52025392814164
ENSG00000308339	3.51779767497745
GRIN3B	3.51354411066825
TMEM54	3.51274304210318
ENSG00000290660	3.51081414205945
FAM178B	3.50697889607195
ENSG00000293569	3.50603842479334
CLDN11	3.49328331180758
ENSG00000290092	3.49306683174194
GJC3	3.49161927472143
ZDHHC22	3.49053255363863
ENSG00000299828	3.48401198651041
ENSG00000289070	3.4806052801357
FBXO32	3.47750759621652
ATP8B1	3.47723273363317
KCNT1	3.47434986833815
LY6S	3.47063577831078
APOA5	3.4672944620671
ENSG00000269883	3.45727017806781
SLC51A	3.45517696414756
GPR78	3.45137992638393
ENSG00000309982	3.44755297888769
ID4	3.44296431039359
CYP2T1P	3.43907168845053
HPSE2	3.43576803523188
ART3	3.43104786469562
MBNL1-AS1	3.42611830285062
ENSG00000303476	3.42469262487276
MYOF	3.42180865793366
CREB5	3.42105712949086
LINC02965	3.4200779955802
NRGN	3.41631279821993
MFSD2B	3.40703405547934
ENSG00000248927	3.40668420454957
RASAL3	3.40425831812597
POU2F3	3.38935620449098
ENSG00000286037	3.38702472096638
KRTDAP	3.38566866373086
KCNH5	3.37991108449147
SCNN1B	3.37561188357815
LINC02795	3.37559336559441
FRMPD4	3.37349057679986
LINC00534	3.37062954702437
DRD3	3.37037700134869
ENSG00000276831	3.36313751457784
ENSG00000255108	3.3628568279507
CASP14	3.36075487988201
ENSG00000298123	3.36019391694351
NPAS3	3.36008799715315
ENSG00000298497	3.35099906719863
WWTR1	3.34807347203602
ENSG00000305893	3.34710908984029
ENSG00000298225	3.34426891152622
ENSG00000306409	3.33176486133785
DDIT4-AS1	3.33001163411778
LINC00370	3.32859662561217
ENSG00000289045	3.32833356566359
CNGA1	3.3199544145529
STYXL2	3.31930017922994
ANO3	3.3130338329928
ENSG00000253730	3.31016737680822
POSTN	3.30962804102498
LINC02666	3.30648487240473
ACVRL1	3.30520605963298
MB	3.30520605963298
CCDC192	3.2998881994995
KLC3	3.29404380985042
ENSG00000306011	3.27471354800517
LYPD1	3.27355247669878
ZNF649	3.27310671741857
SLFN12	3.26313617974515
ENSG00000286458	3.25897779371166
DCN	3.25854314973917
EQTN	3.25787927669849
ENSG00000268649	3.25720307739119
RIPOR2	3.25622923135128
ENSG00000304417	3.25618252041648
TNFRSF18	3.25058596174441
PTK6	3.25058596174441
ENSG00000276101	3.24703298753409
PGAM1P7	3.24703298753409
ENSG00000305736	3.24552659763277
KLK11	3.24552659763277
LINC01694	3.24543686503617
LINC00222	3.24443505486067
CTCFL	3.24194968154061
ENSG00000287229	3.24146122369449
ENSG00000294960	3.24026366579397
DLX3	3.23774683682766
ENSG00000289399	3.23638095810544
SCN3A	3.23417876852528
ENSG00000260398	3.23277460231795
TAF7L	3.23166359112019
MUC5B	3.22960922222036
LINC02320	3.22960922222036
NDUFA4L2	3.22897883653559
ENSG00000256969	3.22695229023023
NUPR1	3.22605045968469
RASSF9	3.22535703695479
PANTR1	3.22517431237231
GFY	3.22319225949243
PDCD1	3.22019793991035
IRX5	3.21684955335282
TMEM132E	3.21472759799182
ENSG00000276223	3.21101468237705
ENSG00000288871	3.21101468237705
ENSG00000295842	3.21101468237705
COBL	3.20608604327022
HES4	3.20163009960341
CLPSL1	3.19810266408669
MECOM	3.19687766492468
ENSG00000255931	3.19422956517269
SPHKAP	3.18661695542484
ENSG00000245651	3.18501945662371
ACOXL	3.18350625161806
ENSG00000303136	3.17969516924966
ENSG00000308658	3.17623374031974
RSPH10B	3.176035838703
ENSG00000270277	3.17363409541071
ENTPD2	3.1669346176637
ENSG00000228835	3.16215649146999
GJB4	3.15886790244394
LINC02641	3.15886790244394
PAX2	3.14880211539258
CPO	3.1445170358304
SCTR	3.14077825921637
NFIA	3.13487757076281
CNTFR	3.13466805152737
ENSG00000288815	3.12263674946049
ENSG00000307878	3.12263674946049
SORCS3	3.11826493591692
CHILL1	3.11006284287595
TP53TG5	3.10930398148531
ENSG00000224413	3.10930398148531
CRYZ	3.10604148113836
TNR	3.10514551354016
DCUN1D2-AS	3.10514551354016
ENSG00000305720	3.10404374808725
KCNE3	3.09901398340795
ENSG00000299166	3.09779478921147
ALMS1-IT1	3.09574809393459
JDP2-AS1	3.09555937415529
TMEM190	3.09298528196882
ENSG00000285873	3.09266809570564
COLEC11	3.09266809570564
ASS1P9	3.09266809570564
TBC1D3P1-DHX40P1	3.09266809570564
ENSG00000294954	3.09038480226422
MAPT-IT1	3.09038480226422
RNU6-611P	3.09038480226422
TMEM150B	3.09038480226422
ENSG00000297768	3.09038480226422
ENSG00000297733	3.0878523316472
FOXP2	3.08710197875716
ENSG00000303551	3.08630280858391
NPNT	3.08340477424115
ENSG00000273058	3.07852657779574
ENSG00000228528	3.07739357192436
ENSG00000302784	3.07660627795692
MCOLN3	3.07495512333408
ENSG00000268555	3.07142111517177
OTOF	3.0652806998141
SOX30	3.06094999211759
AQP7	3.04972524187834
ENSG00000290846	3.03888263516506
PAMR1	3.03837312650759
ENSG00000293337	3.0329037193414
PAX4	3.02079131435953
KCNJ5-AS1	3.01869962766635
SNORD117	3.0139158458802
MUC4	3.01348317518451
CXCR2	3.01288284011469
TNNC1	3.0110176541419
ENSG00000293025	3.01019656945976
ENSG00000300906	3.00996520698869
JDP2	3.00644013223865
CYTOR	3.00547829580377
PPIEL	3.0026130118171
SNX10-AS1	3.00254284066368
ARHGAP40	3.00197399740286
SPMIP9	3.00064263717417
ENSG00000237713	3.00064263717417
SHISA2	2.99714013173146
ENSG00000302290	2.98013978101527
GATA5	2.9739045119336
ELAVL4	2.96838370792527
ENSG00000307179	2.96568522830789
KCNIP2-AS1	2.96484961635194
PADI3	2.95896020753368
ENSG00000230105	2.9575443495798
APCDD1	2.95053918470049
SP9	2.94963621205271
SERTM1	2.94901902596595
LINC01170	2.94558897653087
ASTL	2.94368447259405
HSD11B1-AS1	2.94150548560405
CRLF1	2.93835664201979
LHX2	2.93023046628685
CYP2B6	2.92927837158281
CDH17	2.92825934687838
ISL2	2.92813810210657
ENSG00000229321	2.92807763810391
ENSG00000287097	2.92680584447101
ENSG00000286813	2.92680584447101
ENSG00000254297	2.92680584447101
ENSG00000233393	2.92336496794999
ENSG00000287815	2.92274053669559
ENSG00000296453	2.92215911722567
GLIS3	2.92000820294972
ENSG00000235119	2.9199559536242
KRT80	2.91624866013809
ENSG00000295046	2.91006467190345
ENSG00000258454	2.90643229508075
TRPM2	2.89718941207683
MAP4K1-AS1	2.89704926289925
IL20RB	2.89620723002668
ENSG00000298336	2.89088881213517
LRP4-AS1	2.88945610713671
LINC01971	2.88468742061046
CDH13	2.88090554086998
TFAP2A	2.87674335339633
BASP1-AS1	2.87505917593026
ENSG00000308099	2.87136390478287
GSG1	2.86697025799749
CALHM3	2.86395472167242
GH2	2.86324598029409
ENSG00000267219	2.86324598029409
UCP1	2.86003389994685
ALK	2.85943694703297
NCMAP	2.85878389582361
ASNS	2.85858416066574
ENSG00000228592	2.85617863893245
ENSG00000251361	2.85591064125369
CAV1	2.8555998050425
LINC00051	2.85499952092861
ENSG00000289543	2.85354542000109
ILDR1	2.85042339587337
ENSG00000261114	2.85006321376896
ENSG00000304855	2.8464944646601
MYL6B-AS1	2.8464944646601
ENSG00000301913	2.8464944646601
DDIT4	2.84534852378745
CAPN6	2.84194798247943
GABRB2	2.83954196075307
NBAT1	2.83814780411806
VCAM1	2.83728475528734
ENSG00000302441	2.83442896461418
GJA3	2.82929916421548
ZNF876P	2.82448704940182
ENSG00000286739	2.82402314809857
ENSG00000303681	2.82402314809857
PLAAT3	2.81976225787233
ANXA1	2.81886252164013
IRX3	2.81831920024313
KRT15	2.81264749571697
CEACAM1	2.81077196955011
MMP19	2.80840870220759
ENSG00000249574	2.80712281280965
IRF6	2.80182965585252
ANKRD34B	2.796964556223
SVIL-AS1	2.79561255135166
SCEL	2.79561255135166
FGF17	2.79204208848657
ENSG00000304194	2.79197214075404
ENSG00000225330	2.78727250513538
ENSG00000290858	2.78485526559157
UNC45B	2.78252946260329
C1QTNF12	2.77658006784623
ENSG00000305131	2.77653116586761
TIALD	2.77202169908002
GPR142	2.76961765679803
PAK6-AS1	2.76327913823151
ENSG00000279561	2.76159271951489
ENSG00000310015	2.75891025584723
ENSG00000286670	2.75891025584723
IDI2-AS1	2.75866760907648
LBX2-AS1	2.75634979182458
HHEX	2.75513193727839
PON1	2.75440061929018
PDZRN4	2.74932896325332
ENSG00000260362	2.7472300549898
ENSG00000225087	2.74712347209233
LURAP1L	2.7434243002162
ENSG00000250781	2.74305132555948
VPS9D1-AS1	2.74039822961517
NDP	2.74003945014028
ENSG00000284705	2.73981191892014
MST1P2	2.73703139051121
LINC01124	2.73471266424812
ENSG00000285563	2.73471266424812
ENSG00000287090	2.73471266424812
ENSG00000294569	2.73471266424812
SDR9C7	2.73471266424812
OTOA	2.73471266424812
LILRB5	2.73471266424812
ENSG00000297684	2.73471266424812
ENSG00000260271	2.73324979119033
IER5L-AS1	2.73086998336324
ENSG00000274021	2.73041066994123
NOXO1	2.72745383862838
LINC03073	2.72552023871019
ENSG00000300209	2.72306944174194
RNU6-118P	2.72306944174194
ENSG00000290043	2.72016451327153
NALCN	2.71665554224453
LINC01612	2.71607818624678
PKP1	2.71418168901814
TPH2	2.71274531606778
LINC00607	2.71035637452503
SLA2	2.70053413985772
SCARA5	2.69774986109739
ENSG00000294736	2.69654781400024
REC114	2.69549574923931
ENSG00000267175	2.69521767081195
SRMS	2.69439497297189
ENSG00000268595	2.68767707686193
TYW3	2.68724774256927
ENSG00000270124	2.68434141457439
ENSG00000272405	2.68158151139886
LRRC8C-DT	2.68154731821362
SLC6A12-AS1	2.68083794601505
ENSG00000253838	2.67562518428046
PCDH12	2.67459014784328
ENSG00000290960	2.67069538616729
ACKR1	2.67030119406937
IP6K3	2.66736095931412
ENSG00000296386	2.65979912084052
ENSG00000298949	2.65844056868523
LGI3	2.65844056868523
CD93	2.65730738235125
LINC01633	2.65722297223382
ENSG00000309781	2.65510106836285
OXCT2P1	2.65329594216243
ENSG00000286728	2.65329594216243
DEFB122	2.65242899390987
ENSG00000239922	2.65003554032655
ENSG00000280107	2.64985258177842
MLPH	2.64818343945906
DRD4	2.64726964660509
ENSG00000268743	2.64046061037503
ENSG00000289115	2.63987254277878
ENSG00000287677	2.63392374357203
ENSG00000309512	2.63387791569732
MALL	2.63362212315682
SOX21	2.62787603940526
ETV7	2.62621266901888
NEXN-AS1	2.6257299359495
GATA3	2.62444304832598
NUAK2	2.61958269849247
CARD6	2.61925327899863
ENSG00000309829	2.61489235374863
ENSG00000287630	2.61459757687742
ENSG00000226668	2.61331979041849
TMC1	2.61090543103363
LINC00678	2.60971097114809
LRRC37A12P	2.60729770020508
CSF1R	2.60729770020508
ENSG00000304332	2.60572086998952
ENSG00000288156	2.60572086998952
PAPLN	2.60390342670428
HCG9	2.59650599850438
LINC02671	2.59579125898527
TMC4	2.59498286201794
GSDMD	2.5946786418047
ENSG00000289539	2.59343702620111
SERPINE1	2.59195465721583
ENSG00000298502	2.59089877951966
LINC03000	2.58872307840576
TDRD1	2.58574018706126
TMEM132B	2.58372466294557
ENSG00000302532	2.58324102652025
PCDHGB4	2.58290225276379
TRPM6	2.58246681167841
ERMN	2.58138725149881
LINC00437	2.58087117857134
ENSG00000309012	2.57869663201361
ENSG00000249413	2.5781221052631
ENSG00000248165	2.5781221052631
ENSG00000286113	2.57658869405364
ENSG00000295525	2.57568482600646
TFF3	2.57533762100107
CTSLP2	2.5750190474031
ENSG00000289579	2.57411181554977
LPO	2.5733755316681
TMEM26	2.57120430609272
PCDHA13	2.56245850800848
ENSG00000257869	2.55862572955111
LINC01366	2.55640601684764
NFE4	2.55640601684764
GDF15	2.55536503753084
PCDH8	2.55300451691169
ENSG00000257509	2.551701548446
FGFR3	2.54951810159888
ENSG00000253300	2.54879824343948
ENSG00000232710	2.54740174936088
CDH18	2.54420859777597
PDCD6-DT	2.54338514424848
ENSG00000213981	2.54294875765234
RAMP1	2.53636159275182
GIMAP4	2.53562011319669
VLDLR	2.53340240659905
ENSG00000286375	2.5324350394903
YAP1	2.52766203712998
ADGRF5	2.52491511319322
CYS1	2.52357585213699
FRMD1	2.52187042044412
UPP1	2.51928093866674
DKFZP434A062	2.51775865393695
ENSG00000289433	2.51653708057415
ENSG00000299028	2.51631513530846
PROS1	2.51536822016463
ENSG00000289262	2.51390169003997
ENSG00000304574	2.51263961263811
DYNC1LI2-DT	2.51133902868272
LINC01988	2.50983395528257
ENSG00000267560	2.50983395528257
DHRS2	2.50969717203258
TFAP2C	2.50516907395925
ENSG00000225173	2.50101542656693
MX2	2.50022078046876
GBX1	2.49953237902732
