""	logFC	AveExpr	t	P.Value	adj.P.Val	B
HLA-A	-1.59348466700207	7.60674838808662	-9.43568367494058	8.1433226906976e-05	0.0574206555879078	2.26266128494226
CAMK2N1	2.4298222269472	3.51088811869932	9.42696731623503	8.18601833006889e-05	0.0574206555879078	2.22159739655155
RPS27P3	1.5106731490958	8.98403339103301	9.37052195777588	8.46886233675119e-05	0.0574206555879078	2.20139959543085
TTN	-6.6546158109826	-2.00531141961984	-13.2963415303841	1.134611749549e-05	0.0488675170270809	2.17280977625243
NTRK3	2.17381853132033	4.58106229042705	9.15640574410733	9.64967134150263e-05	0.0574206555879078	2.11073288411281
RIPOR2	-4.03177560616045	2.67008712887585	-9.28167938323884	8.93728053875324e-05	0.0574206555879078	2.0750228429311
DGKK	-2.26127480863264	3.76511942845804	-9.11404964625599	9.9052438464038e-05	0.0574206555879078	2.06264448510825
MDK	1.33303789209844	9.32051290143525	9.12070999075619	9.86454195101727e-05	0.0574206555879078	2.03609141132416
ENSAP2	2.28212075642726	3.35329453052652	9.10523881669658	9.95938634411674e-05	0.0574206555879078	2.03521867355076
MIR106AHG	5.06086622414543	0.34643911071755	9.88448266418867	6.2564129357557e-05	0.0574206555879078	2.016114960018
ONECUT1	2.33837658360681	3.23965120878403	9.08265550580579	0.000100997309281397	0.0574206555879078	2.01520221486291
RPL7AP30	-2.6690461405235	4.09273968717386	-9.00529604973792	0.000105981218608818	0.0574206555879078	2.01154817640523
ZFHX3	3.21389490252876	1.67602168768335	9.38128246568309	8.41408043094707e-05	0.0574206555879078	2.01151043463653
APCDD1	2.56316133515102	5.16636265359142	8.96424526295598	0.000108741164345986	0.0574206555879078	1.996704438811
SEZ6L	3.46408676112311	3.11431008812145	9.01024136735235	0.000105654231762136	0.0574206555879078	1.96638703068029
ACTA1	-6.22124335484237	-0.841740311557962	-10.4413035431658	4.5774829530799e-05	0.0574206555879078	1.93976894324392
LCK	-1.72503461000588	5.41564222257163	-8.83194667357655	0.000118218389914322	0.0574206555879078	1.91209485291012
POLR3GP2	2.88376443904457	1.31763418819361	9.25381942249288	9.09029713622166e-05	0.0574206555879078	1.90363418022515
STMN2	1.65101858084238	5.28843988605961	8.7403550844311	0.000125340026658431	0.0574206555879078	1.85508656541201
GABRB2	2.48510701048428	2.94560070804386	8.80629559509859	0.000120164601231471	0.0574206555879078	1.84028422186104
SLC16A2	1.40553741814742	8.20490470902538	8.73122771204169	0.000126076509364053	0.0574206555879078	1.80136725630874
TSHZ1	2.64649106240066	1.87727613799576	8.85883714066132	0.00011621715299588	0.0574206555879078	1.7752456770139
ACAP1	-2.59148624597247	3.10879724162402	-8.55943912489591	0.000140916122588217	0.0574206555879078	1.70731563378568
ANO9	-3.37449960574833	0.543387683262519	-9.02183272971163	0.000104892366734036	0.0574206555879078	1.6847437889968
MLLT11	1.67423668868667	7.48952837132315	8.5095746136524	0.000145594913022851	0.0574206555879078	1.66580385398512
EFEMP1	1.99838500751648	5.40866354182034	8.45153158644416	0.000151268818080007	0.0574206555879078	1.6652949655039
P2RY1	-1.85461172980719	4.497925769941	-8.42718764118744	0.000153724256578328	0.0574206555879078	1.65883271422818
LMO4	1.50569353045545	6.72437770405084	8.47027109421989	0.000149409498554561	0.0574206555879078	1.6541574284597
CAPN15	-1.95211493893759	5.52314255894832	-8.43577501488638	0.000152852877503568	0.0574206555879078	1.65292502901514
RND3	1.60012081572967	6.87994214817597	8.46489580677251	0.000149940116889707	0.0574206555879078	1.64747943709894
B2M	1.67279463981037	6.15222140346808	8.439916650646	0.000152434656922329	0.0574206555879078	1.64442793759698
HPAT5	1.41276750752609	6.67975586161324	8.43225912229798	0.00015320895110059	0.0574206555879078	1.6291472472047
IRX1	3.24983999307373	3.55541472388342	8.36633121539748	0.000160066545674292	0.0574206555879078	1.60828396735344
MAPK13	-2.18600807926148	3.07369571203038	-8.39717791889525	0.000156814784953155	0.0574206555879078	1.60826996078589
GAP43	1.84584994956346	5.36274031568881	8.3401335913836	0.000162889475508453	0.0574206555879078	1.59151187600188
PDGFB	-2.89379888140127	1.02637692804344	-8.68234378658464	0.000130107088871239	0.0574206555879078	1.58755225275734
PTPRB	2.47023350605389	4.31027664218143	8.30853404158756	0.000166371310854855	0.0574206555879078	1.58180512688462
SKOR2	4.36208424621654	-0.305236152213535	9.10505865879226	9.96049697925428e-05	0.0574206555879078	1.57923174150795
LINC01896	2.50131659422625	3.10747046479699	8.30068108556827	0.000167249881142193	0.0574206555879078	1.55093888148044
NNAT	1.85188385369952	6.47209127831057	8.30879849535762	0.000166341817263127	0.0574206555879078	1.54857198559977
SCUBE3	2.29107545300426	2.69328531257515	8.33179737410147	0.000163799772869002	0.0574206555879078	1.5479963773732
CAVIN1	-2.54537072634837	4.11760750255618	-8.20432754316249	0.000178477673438049	0.0574206555879078	1.51319066488922
MRPL12	-2.29193595177409	3.412551404807	-8.2144574652748	0.000177257205002131	0.0574206555879078	1.50842009714984
SEPTIN6	2.09307265938485	7.54146352006429	8.27743149263781	0.000169882565001625	0.0574206555879078	1.50394366716618
COL18A1	-2.50753817039902	7.2265915289813	-8.25410323261841	0.000172572362639398	0.0574206555879078	1.49449813307321
TK1	-1.79777382821242	5.36914723379562	-8.17601366437117	0.000181940751314373	0.0574206555879078	1.47964640476027
RPS17	-2.29005144013456	3.31377821264403	-8.16580264305327	0.000183208647343258	0.0574206555879078	1.47449416301698
ZNF439	-4.44995343698555	-1.6076260451798	-9.65737111197236	7.1393764582552e-05	0.0574206555879078	1.4719569525769
SYNGR3	-1.89030383722432	3.60241023768062	-8.13614334015193	0.000186949652107432	0.0574206555879078	1.46291358909358
DNAH17	-4.49433551761228	-1.74533157231764	-9.75076104003609	6.7598778715033e-05	0.0574206555879078	1.46279761139063
POSTN	3.96312267482648	3.34341748783026	8.10139384397517	0.000191445374650362	0.0574206555879078	1.4342558625146
TRABD	-1.86145635572816	5.29096090003007	-8.08916584462355	0.000193056959229277	0.0574206555879078	1.4212198581059
SOX1	3.32872368249825	1.45895866714124	8.27029623093412	0.000170700104126004	0.0574206555879078	1.41609553625046
CBS	-2.32469450386146	4.00440893578256	-8.05826475319217	0.000197199806458245	0.0579628231123858	1.41607902846179
POU3F4	2.71178989102997	2.42071247404447	8.13330028340198	0.000187312862244234	0.0574206555879078	1.41188290936912
PDGFA	1.5273817179712	6.2930981544178	8.09542310607573	0.000192230338273729	0.0574206555879078	1.4032852243858
TRIM65	-1.75491331619612	5.06536555554387	-8.01202672281936	0.000203591955303105	0.0587673779796837	1.37223141763185
ENSG00000289161	-7.42253978714343	-2.07797559047736	-9.7623280499663	6.71451992972435e-05	0.0574206555879078	1.36941476140888
ZIC3	1.88760962730798	7.03259330252749	7.97511048615737	0.000208867402652516	0.0592993544076188	1.29987810680885
SCN3A	3.74046762944742	-0.973150738562565	8.5454388211826	0.00014221200205393	0.0574206555879078	1.20880654768954
ST8SIA6	2.53458185966426	2.65191772612396	7.74505424252762	0.000245531185685486	0.0611522766037427	1.17958507027208
COL1A1	-2.42635974908313	5.5247714339625	-7.75692687759113	0.000243466429244247	0.0611522766037427	1.1790201460704
MIR4664	-3.12956360070881	0.40315895625528	-8.00459536268145	0.000204641445894672	0.0587673779796837	1.1589392315705
HDAC8	1.76449137462037	3.97695543958194	7.67549554239578	0.00025804152426499	0.0611522766037427	1.15374990146114
HMGN5	1.85085196494058	5.98861046370373	7.73689292570302	0.000246962219963559	0.0611522766037427	1.15185137142261
KCNJ6-AS1	-4.5491616736344	-1.68351917640114	-8.80325664358858	0.000120397618711708	0.0574206555879078	1.15100688513126
ZNF876P	-2.42874043385983	1.76364674525584	-7.77303859262394	0.000240696389988178	0.0611522766037427	1.14915814023771
LINC00941	1.98736105215407	3.13918849999044	7.66354315725135	0.00026026439966752	0.0611522766037427	1.14037350039789
MXRA5	1.97342551490828	4.7065929735822	7.66625928462607	0.00025975732952093	0.0611522766037427	1.13461325273041
LINC02575	-2.5170212852002	1.52195453288069	-7.75126704544806	0.000244448217208092	0.0611522766037427	1.11875915691373
RAC3	-1.99439662057993	5.91654813894487	-7.68777367360722	0.000255780819461944	0.0611522766037427	1.11748418194356
RINL	-2.39784965457717	1.98067827771112	-7.68679116322748	0.000255960881077699	0.0611522766037427	1.10890663708624
MAP1B	1.56405740134172	7.68441173020739	7.72851643158454	0.000248440992056301	0.0611522766037427	1.10114853992581
GCDH	-1.98928030315998	4.46846315526754	-7.60959978923049	0.000270575222786091	0.0611522766037427	1.09909690817805
IRX2	2.79983147660625	4.78186604690497	7.61866284596408	0.000268810449932818	0.0611522766037427	1.09814952680422
ENSG00000289158	2.55284892250823	2.58550409575557	7.6110365885025	0.000270294558493817	0.0611522766037427	1.08886630419056
RPLP0P9	2.52086465630015	6.13218514630925	7.64058951383786	0.000264595443618496	0.0611522766037427	1.07640950028472
NDUFB1	2.51105392819843	5.20505688493547	7.59079214609494	0.000274280249604892	0.0611522766037427	1.06589145775898
PIF1	-1.68185353159701	5.10256216585764	-7.57642075693399	0.000277150780340998	0.0611522766037427	1.05823793050603
GP6-AS1	-5.12371741827631	-2.48511574360904	-9.13634350652717	9.76976193013175e-05	0.0574206555879078	1.05679690714232
ZNF596	2.98863847159967	0.578327283153624	7.77233517439215	0.000240816565451591	0.0611522766037427	1.04871481866471
KRT19	-2.23159003494526	5.09886388704901	-7.55669782318777	0.000281146757568194	0.0611522766037427	1.04372800228846
GEMIN4	-1.39433889822293	5.93174654890344	-7.56553951140974	0.000279347229135028	0.0611522766037427	1.02572204912857
MIR124-2HG	2.81738057969284	0.978111771943595	7.66462621154187	0.000260062069094778	0.0611522766037427	1.0231274636081
HAGHL	-2.45147981795907	2.29442511028809	-7.5139270962794	0.000290042575570249	0.0611522766037427	1.0127521756527
TNC	-2.72716208192611	3.56112401045827	-7.46537863679299	0.000300535620301095	0.0611522766037427	1.00684559065155
PHC1P1	-1.18453128543406	7.74100581461605	-7.60481275506953	0.000271512748006583	0.0611522766037427	1.00571058880249
COL26A1	-1.90429166565205	5.92423955663978	-7.52981272730382	0.000286701217823113	0.0611522766037427	0.998968228538428
PIN4	1.68839471771791	4.64473833121667	7.46996077017406	0.000299526787050713	0.0611522766037427	0.992400593022289
S100A6	-6.01190203663029	-3.11886853329963	-9.50855202801398	7.79629726639809e-05	0.0574206555879078	0.984083070654474
NLRP2	-2.22463292501047	6.94298960794022	-7.51429181661513	0.000289965359451513	0.0611522766037427	0.958250189310581
LINC00882	-3.53665216940594	-1.44674862941186	-8.19789967840179	0.00017925714252521	0.0574206555879078	0.95628187784944
SLC52A2	-1.71655036277438	5.10663309675797	-7.42884563316061	0.000308720464682908	0.0611522766037427	0.947788570921719
ENSG00000289195	-8.96013163546567	1.86072202869475	-7.41296663264286	0.000312357826477662	0.0611522766037427	0.925621252773263
KCNMB4	1.36419110086784	6.15936166822018	7.43099773155078	0.000308231252282079	0.0611522766037427	0.916633833908371
PLEKHJ1	-1.84126774027113	5.55799224864864	-7.39496373653838	0.000316541543676942	0.0611882356779232	0.90754695530079
RPL29P11	-2.06311969034141	4.9416527701474	-7.35465538148118	0.000326144992077096	0.0612662141507832	0.89687188018252
XK	1.89521691210706	3.03947037893631	7.30250447432635	0.000339071887809696	0.0614235071082146	0.887984709266572
ALX1	2.4038015113987	1.00748285608275	7.41559260473786	0.000311752910103419	0.0611522766037427	0.873246409072611
TUNAR	-2.25197844184242	4.93383563080579	-7.30043448893479	0.000339597029144722	0.0614235071082146	0.855788438964517
PSMD5	-7.6474665756589	0.512646387900901	-7.44557584382405	0.00030494078135656	0.0611522766037427	0.850735851003354
UPK3B	-4.53264739705397	-1.25545538167901	-7.88526642004541	0.000222378727237824	0.0611522766037427	0.850641238116004
PTGR3	1.59886037594743	4.25978314282952	7.25228882479379	0.000352079425700536	0.0614235071082146	0.840048899852021
PCOLCE	-1.6973719188117	3.9873770004578	-7.24066714354144	0.000355171105228826	0.0614235071082146	0.837870281106057
BCLAF3	1.55591562386897	4.43522905803239	7.23913250475681	0.000355581691032507	0.0614235071082146	0.825042901987233
GIPC1	-1.51708755344484	5.6545483767047	-7.28855688769788	0.000342628456214794	0.0614235071082146	0.822305626153846
AIDAP1	4.35460319658514	0.591902703016945	7.38363742940359	0.000319206742778712	0.0611882356779232	0.820066615198836
SLC35A2	-1.87227344850438	4.31220249136997	-7.2273272968401	0.000358758448924695	0.0614235071082146	0.819692979288119
FILIP1L	3.07191702644913	0.0320399939803284	7.45826831218939	0.000302108835336997	0.0611522766037427	0.811417990313539
ADAP1	-3.39855345524097	-0.277773800926011	-7.50457966662361	0.000292029656114271	0.0611522766037427	0.803179093261496
DNAJC15	1.90806753060513	4.21266522717194	7.1757609565352	0.000373023313858607	0.0614235071082146	0.783291290693581
TMEM200C	2.00824565251406	3.70695412700843	7.15482934795028	0.000378999088519755	0.0614235071082146	0.778643375399286
LINC01096	3.44184780136965	-0.975281228221517	7.6382522825361	0.000265041088733428	0.0611522766037427	0.777451610196417
PCDHA7	-4.24262044585701	-2.67750340862294	-8.46739174777849	0.000149693461310042	0.0574206555879078	0.77676210485752
PRPH2	-3.32109738907553	-1.08324349579178	-7.6693577360566	0.000259180273509025	0.0611522766037427	0.775214828124079
PKMYT1	-1.75705977244636	5.30019151553995	-7.19865023126188	0.000366612359044646	0.0614235071082146	0.764348497421884
PCYT2	-1.63890232525567	4.49688985327899	-7.12997403686207	0.000386238609561663	0.0614235071082146	0.739274451867978
DOHH	-2.32705545839307	2.60979468535234	-7.09709187765111	0.000396061870121983	0.0614235071082146	0.734443224168454
HAPLN3	-2.02731950625623	4.69762181381659	-7.12024966029895	0.000389114196196397	0.0614235071082146	0.724757199886914
LEFTY2	-1.97330409827084	3.61368807912893	-7.07455869142683	0.000402959456766595	0.0614235071082146	0.719624138963349
RAB12	1.42381228921078	6.16751000212694	7.15710765242328	0.000378343340856402	0.0614235071082146	0.701854933317082
SLC51A	-3.83572351271843	-0.583270648315491	-7.37642807995657	0.000320916635208667	0.0611882356779232	0.693132064399586
HGSNAT	1.6295321286592	4.11828290219539	7.04731120684042	0.000411485433565345	0.0614235071082146	0.687355727029677
CKS1BP3	1.96178552486306	5.68103791145236	7.10326268984039	0.000394196689367914	0.0614235071082146	0.675429576888377
ENSG00000283674	1.90578014421371	3.62719620267849	7.01585256224493	0.000421588321563363	0.0614235071082146	0.674821733619435
FLRT2	2.04230306877478	3.42388279066466	6.99236018593417	0.000429319061037432	0.0614235071082146	0.659876427921605
KLRG2	-2.33888766798743	2.88422639253614	-6.98968717287485	0.000430208964656767	0.0614235071082146	0.659357201156807
ENSG00000299347	-6.12709973783454	-1.41396147182032	-7.55055897182521	0.00028240404044222	0.0611522766037427	0.656663788483333
CUL4B	1.15553304708214	7.22721214652114	7.14154291005052	0.000382849374353812	0.0614235071082146	0.656180125202722
NRGN	3.18249370687325	2.6467586689156	6.98470192448129	0.000431874333264869	0.0614235071082146	0.653373910050115
MAS1	3.18260508108519	1.34163557214917	7.04271880866883	0.000412942774222595	0.0614235071082146	0.651299643542492
RAB34	-1.40125974681537	6.77495970144177	-7.11724112662002	0.000390008829588535	0.0614235071082146	0.650534056154034
TRAF2	-1.57284792697084	4.59132652291981	-7.01738961763975	0.000421088120493241	0.0614235071082146	0.647970921631628
INTS6L	1.82950254117573	4.36549385052521	7.00444930484438	0.000425320672196728	0.0614235071082146	0.645952221603211
ZNF649	-2.39651837066039	3.6061915590436	-6.97608944069315	0.000434768907285888	0.0614235071082146	0.64477721072619
ULBP1	3.04086757832722	2.1967335181024	6.96467384726013	0.00043864001964454	0.0614235071082146	0.629948660635192
POLR3GP1	2.2211848126386	3.4132145775224	6.9193759881069	0.000454396432235616	0.0614235071082146	0.604312865025276
SLC25A10	-2.23503444430282	1.86129040055293	-6.91292871985066	0.000456691521467865	0.0614235071082146	0.582951500033881
PAGR1	-1.64072091082609	3.83838725292599	-6.89811724541728	0.000462014730769494	0.0614235071082146	0.579154362400718
MAP3K13	-5.27544823482457	0.55043637325355	-7.00683825947045	0.0004245356183344	0.0614235071082146	0.578473188709324
VPS9D1-AS1	-3.97906949468944	-0.0576600237642345	-7.08236495576776	0.000400554373629974	0.0614235071082146	0.57677064991638
BEX3	1.12089975224945	8.85734054015553	7.10280208337441	0.000394335562175604	0.0614235071082146	0.574796423100078
HESX1	-2.95307201376169	1.71233485429729	-6.90450880374034	0.000459708920745639	0.0614235071082146	0.571745675038054
DOCK2	-2.04073566901086	1.74588850626011	-6.89580207988417	0.000462853223922421	0.0614235071082146	0.566771636097453
NUDT16L1	-1.65763040635283	4.40166105276762	-6.90443106320695	0.000459736886749508	0.0614235071082146	0.565536277357144
TMEM230P2	3.5333162166051	1.45525299745757	6.90277139844939	0.00046033439322424	0.0614235071082146	0.560181436962517
OXCT2	-5.66739747963367	-3.1012119765544	-8.14439061509895	0.000185900624830674	0.0574206555879078	0.553098639638856
NGRN	-1.36931897994374	4.62079166822052	-6.89567633717839	0.000462898814730259	0.0614235071082146	0.549971856906833
ENSG00000279495	-2.85997723431981	0.54967406949953	-6.95865885129914	0.000440695680873886	0.0614235071082146	0.546811983343043
EFNB2	1.22856001864441	6.05443656642428	6.95358631382249	0.0004424378620153	0.0614235071082146	0.54126841555459
AHCY	-1.30952140183577	8.44429262883412	-7.04552525739693	0.000412051478577298	0.0614235071082146	0.540273558495367
ENSG00000295948	-3.86232006815996	0.100242173914594	-6.99551613554357	0.000428271100606406	0.0614235071082146	0.536191226110181
OAZ1	-1.05707512666484	8.46927427741959	-7.03680240508805	0.000414829028776083	0.0614235071082146	0.532288251727633
ENSG00000289308	1.25705200803871	6.20517297642805	6.94317561231864	0.000446038312213717	0.0614235071082146	0.527484813038108
SDF2L1	-1.91994578254836	3.26698552355893	-6.8052596457492	0.000497059239703783	0.0614235071082146	0.518200593878875
QPCT	-4.62283426395839	-2.03193127442902	-7.46852370705974	0.000299842760119796	0.0611522766037427	0.502142379549357
SLC16A3	-4.48623339727084	3.77862324424456	-6.79749940781948	0.00050012372392191	0.0614235071082146	0.501551595629912
ZNF880	-2.77529065733486	0.770146411099087	-6.86920711423924	0.000472611734410232	0.0614235071082146	0.501373708707731
WDR90	-2.06296705319325	3.34252720599675	-6.77602200617934	0.000508718847105077	0.0614235071082146	0.494352638469715
EPHB6	-1.60268294070849	3.65923696736529	-6.782626605727	0.000506057789248422	0.0614235071082146	0.492982164060151
TBC1D2	-2.75329363838274	2.41428044384067	-6.76543700421617	0.000513017241152859	0.0614235071082146	0.487579958330028
ADCK2	-2.16061147950856	2.70952557331252	-6.75295829576714	0.000518138316959062	0.0614235071082146	0.480494019732363
ENSG00000248540	2.69617103067475	3.09221930856123	6.74878419405409	0.000519864391992582	0.0614235071082146	0.476245461300334
ENSG00000267364	-3.93369476527287	-1.90654052818924	-7.36653273747752	0.000323280784081246	0.0611882356779232	0.475510710970532
TACO1	-2.55309181323192	1.98643806585508	-6.74917318313452	0.000519703258448213	0.0614235071082146	0.467637094264938
FOSL1	2.10680139539671	3.58177550702108	6.74240511301282	0.000522515044260208	0.0614235071082146	0.463056466527632
GRAMD2A	-2.36071678938168	0.347129004317462	-6.84002334721378	0.000483593310788872	0.0614235071082146	0.454085606518846
PKD1P4	-2.63641080684388	0.193704979271871	-6.84866859932789	0.000480309910621469	0.0614235071082146	0.448625196258734
RGS20	3.75706049375421	0.245883445117549	6.82969623737372	0.000487549323266699	0.0614235071082146	0.439963985291974
CORO2A	-1.21222256731381	6.39315250938272	-6.84464611198369	0.000481834423496761	0.0614235071082146	0.439466297714636
ENSG00000274276	-2.32864111820436	3.65747181335276	-6.71000876778954	0.000536218368704047	0.0614235071082146	0.435301454133044
NCLN	-2.00902646657459	6.32737407864735	-6.82716709579789	0.000488523822782087	0.0614235071082146	0.427172128202493
CCDC92	2.44661668257101	2.26456383085824	6.68739755554677	0.000546027324861256	0.0614235071082146	0.426789723482636
UBE2A	1.65314246128594	6.96532326638166	6.85181781163619	0.000479120234164198	0.0614235071082146	0.426130696873357
ENSG00000298630	4.56650606793169	1.20395459063758	6.71373215236499	0.000534622606338302	0.0614235071082146	0.415639503347022
RPL30P4	5.04174322741403	-0.427739193098865	6.87716280411576	0.000469667976147459	0.0614235071082146	0.413397309039052
RAB20	-1.97216516444514	2.96479826517594	-6.65171820104319	0.000561927440248465	0.0614235071082146	0.401585879584613
GRIN2D	-1.73077478288885	3.53463478985102	-6.65813722903585	0.0005590280649522	0.0614235071082146	0.397036811773848
IRX2-DT	2.67369427942507	2.86781845463005	6.64472886099962	0.000565104066604497	0.0614235071082146	0.396760213308299
TELO2	-1.95777817746328	4.49572317736647	-6.6949805347639	0.000542714974525798	0.0614235071082146	0.392027590573497
AJUBA	-1.82206650365929	3.33961475383517	-6.63658984078754	0.000568829229019266	0.0614235071082146	0.384280642987838
SUMO2P21	1.89932563113707	5.58109920815531	6.74155875702407	0.000522867889216582	0.0614235071082146	0.38373486003099
TSEN54	-1.42521685871849	4.3311756806606	-6.67029877106807	0.000553581847718807	0.0614235071082146	0.37882804126122
DNAJC5	-1.51103574780622	5.81460509694254	-6.74207848204106	0.000522651183969879	0.0614235071082146	0.374891143723315
DPP7	-1.78563960995327	2.60892147478786	-6.61250597781508	0.000580018405683119	0.0616393661597278	0.372126163125277
ATP1B2	1.99306527725784	6.13937795819555	6.74524544709114	0.000521332909017604	0.0614235071082146	0.365226978877995
UNG	-1.26227697521704	7.31422593372955	-6.78585434538456	0.000504763119865213	0.0614235071082146	0.359000388660304
DVL1	-1.67624195128237	5.08713573120313	-6.67061513798654	0.00055344098642964	0.0614235071082146	0.345465842680243
CASK	1.13835421180584	7.59608847883212	6.77759446279319	0.000508083834087925	0.0614235071082146	0.342683273728901
PALD1	-1.62754147083641	5.67436130324255	-6.69665270882874	0.000541987654017665	0.0614235071082146	0.342268261042757
LINC01694	-2.92520748812879	-0.423249158909986	-6.75611613924117	0.00051683685785305	0.0614235071082146	0.33691561861961
SLC12A9	-1.98098260161174	4.50372842671715	-6.62865820103515	0.000572486618768594	0.0614235071082146	0.336813302098582
KLF16	-1.93447826196094	4.57653180574109	-6.63216465708977	0.000570866424288322	0.0614235071082146	0.33646025949048
TRDN	-9.78540432725208	-0.684096450909284	-6.79520390092086	0.000501034365123771	0.0614235071082146	0.335765016211532
COL9A3	-1.64339434642819	3.92366782971141	-6.59540465592589	0.000588116989569382	0.0616393661597278	0.333771090009478
SOX21-AS1	1.84268115261717	2.53080213071962	6.55761010131181	0.000606479796958354	0.0616393661597278	0.329241657052399
MAP2K3	-1.42847152964941	5.09668387581879	-6.63630370418449	0.000568960703380559	0.0614235071082146	0.31623815792305
TARBP2	-1.78056269006472	4.84583482883974	-6.61912086063105	0.000576920215164825	0.0615973275883675	0.313213091533051
RFX5-AS1	1.98166098006968	1.48451162801551	6.5560142279242	0.0006072695236873	0.0616393661597278	0.310965399006808
FAM171B	1.28367061796133	5.47205574724434	6.6421034338571	0.00056630263479615	0.0614235071082146	0.304611210498051
GDF15	1.7695194513712	2.8055228207335	6.51929941475469	0.000625767996718691	0.0616393661597278	0.298295449595937
TMT1A	1.58584743623624	5.85160899385966	6.65292466737686	0.000561381183270603	0.0614235071082146	0.298136815592478
ADAM8	-2.37811535443378	1.23647805169129	-6.54587091641201	0.000612316668801767	0.0616393661597278	0.295265942282425
SLC1A2	1.78588193705599	2.72224746399842	6.51290247131772	0.000629056762530963	0.0616393661597278	0.29375160866055
KCNE5	-2.10591224594008	1.65247119315348	-6.52606456300054	0.000622311372607222	0.0616393661597278	0.293130395036182
EN2	3.95106846819552	0.547898245391702	6.58608007444608	0.000592587417107806	0.0616393661597278	0.292836951621061
HSPB1P1	2.66923270454352	-0.201819583312936	6.65466497545917	0.000560594289975049	0.0614235071082146	0.289689746539455
SEMA4C	-1.49049917761648	5.8204929266693	-6.63469896832602	0.000569698695866294	0.0614235071082146	0.28387607248183
ENSG00000299361	-2.58626895178334	-0.345869346984839	-6.66311946736311	0.000556789499984746	0.0614235071082146	0.28336499471974
PRR3	2.18490782777392	5.07911980634064	6.59544898967937	0.000588095827548366	0.0616393661597278	0.282550791647161
INHBB	2.69520497742798	-0.887466943930419	6.74521116532002	0.000521347158624229	0.0614235071082146	0.281941518332419
RASL11B	-3.90477938508889	0.989281388403516	-6.53045559936856	0.000620079514368329	0.0616393661597278	0.274362545620496
ENSG00000302547	3.11220030492038	-1.23021242265105	6.80337729068423	0.00049780058724513	0.0614235071082146	0.274315100156821
TOX3	1.35058535693028	4.89325489561213	6.57424045993342	0.000598319915749744	0.0616393661597278	0.27321739407364
CBLC	-2.58748947545695	2.5906687842266	-6.4851008213205	0.000643582289157143	0.0618433073550079	0.272216799547171
IZUMO2	-5.46639598819459	-3.0743364881406	-7.40888752488916	0.000313300168318887	0.0611522766037427	0.263135088779526
EYA1	2.71386650700695	2.49105766670757	6.46072151071514	0.000656637028437636	0.061892238930591	0.253039695825988
RPRD2	1.49186898950598	6.50774157997398	6.62845729128853	0.00057257961096231	0.0614235071082146	0.252445746949291
LMCD1	-2.16927808263554	1.86701256774048	-6.46543292664336	0.000654090638161861	0.061892238930591	0.251417410808781
CD1D	1.88170449518906	2.06606980187413	6.46048848319154	0.00065676326814506	0.061892238930591	0.250424832847242
