""	logFC	AveExpr	t	P.Value	adj.P.Val	B
TSPAN18	1.37177950101416	6.15184791802939	6.07007958013729	0.000913434576868027	0.178344309109695	-0.186342146791999
LMO4	1.09441530705226	6.72437770405084	6.06973426515579	0.000913707635528379	0.178344309109695	-0.208718464082098
LEFTY2	-1.74283299551629	3.61368807912893	-6.05987954766992	0.000921539787415479	0.178478682548747	-0.0840568906449599
CRYAB	-2.91119116068534	-0.66890196417319	-6.04454402837951	0.000933881156762382	0.179477590927318	-0.231082983980486
PAPPA	-3.91270686510337	-0.908965040396056	-5.98230366823925	0.00098594890261042	0.18424689013929	-0.29830238815001
FOSL1	1.92685701632825	3.58177550702108	5.97995660103233	0.00098797638025531	0.18424689013929	-0.152180777461855
CNTFR	2.53374185569801	5.38647197276089	5.97870704097867	0.000989057738137773	0.18424689013929	-0.235975912097832
NPIPA5	-4.51192085295235	-1.80052423471917	-5.97506695042416	0.000992215562291325	0.18424689013929	-0.411495011317045
LINC02984	3.28114968532182	0.812717675698276	5.96458739674744	0.00100137128024609	0.18424689013929	-0.189909318842127
MID1IP1	0.988096334807753	7.88824231147959	5.95922335397384	0.00100609506665083	0.18424689013929	-0.35349986121781
ENSG00000248540	2.45374186551144	3.09221930856123	5.95445061234868	0.0010103195624833	0.18424689013929	-0.162918978539581
XK	1.58879831840706	3.03947037893631	5.93537811425506	0.00102740488889126	0.184605305038859	-0.17843821037314
WIF1	-2.29506589984012	0.114969364479224	-5.91828736753399	0.00104299604578503	0.184605305038859	-0.261293378792768
LMCD1	-2.03864016137426	1.86701256774048	-5.91209427545273	0.00104871237302598	0.184605305038859	-0.199568247106264
TMSB4XP8	1.46746291425364	7.65245228954622	5.9118030382186	0.00104898207027201	0.184605305038859	-0.389826588083481
RADX	1.32832315257513	4.22564010223562	5.89327213779511	0.00106630656957253	0.184605305038859	-0.254743456956373
ENSG00000287673	2.86979797369571	-0.168156246741657	5.89086145034447	0.00106858426578848	0.184605305038859	-0.299750801104752
B2M	1.18525698247706	6.15222140346808	5.88601478389281	0.0010731804040104	0.184605305038859	-0.356613313605532
POSTN	2.96473394058741	3.34341748783026	5.87445568954795	0.00108423348894589	0.184605305038859	-0.237441184552688
CSMD1	-3.78624485838307	-1.35456360019055	-5.86941261366265	0.0010890965219702	0.184605305038859	-0.425225716330671
PCDHB5	-5.99312063137545	0.652451017809199	-5.86443954334113	0.00109391647371973	0.184605305038859	-0.274260361971523
F13A1	-3.70246148466265	-1.56039285148965	-5.85750313399185	0.00110068008246802	0.184605305038859	-0.457486943654416
MAPK13	-1.57260663909239	3.07369571203038	-5.85664155704661	0.00110152352744113	0.184605305038859	-0.246909247358722
MSL3B	-1.50620401683382	3.80639951391	-5.83124208742757	0.00112672342908381	0.184605305038859	-0.291567933901383
SYT11	-2.8658044959527	2.82717181078997	-5.82743805322947	0.00113055400263261	0.184605305038859	-0.268409202104694
PCOLCE	-1.40559082281106	3.9873770004578	-5.8231508753262	0.00113488893544978	0.184605305038859	-0.306758422814666
ENSG00000297393	-2.37268687939537	-0.460979913323934	-5.82248094390739	0.00113556804332389	0.184605305038859	-0.370972796131764
NET1	-1.07497939030871	6.94188526110245	-5.8201869947214	0.00113789693307654	0.184605305038859	-0.450450674589764
BCL2L14	-2.70730682303887	-0.94790653012942	-5.7871204110978	0.00117208072506124	0.186580071081304	-0.438623582721474
CCDC125	-6.18168678541338	-2.35661297514865	-5.77771109185907	0.00118202128545991	0.186580071081304	-0.611447410773763
ENSG00000289075	2.0223511043517	1.23477475432459	5.7736033635158	0.00118639109948784	0.186580071081304	-0.325861085201757
CCND1	0.953399707360246	7.6115014843856	5.77274674962265	0.00118730469115468	0.186580071081304	-0.521163118751645
ENSG00000290700	-3.2426346726774	-1.14409981977578	-5.76971131990031	0.00119054849666729	0.186580071081304	-0.470849825847349
OXCT2P1	-3.9880521511075	-2.77247488758129	-5.76567538513336	0.00119487717631319	0.186580071081304	-0.676297759448144
FKBP11	-1.39037708760106	3.96386158606854	-5.75220207164253	0.00120945846003338	0.187683914071266	-0.370102340535556
CDKN1C	2.0043402711955	4.25210377353248	5.732444884835	0.00123120931749712	0.189879836965111	-0.402813732021753
CD300A	-6.1632065741606	-1.23660032240105	-5.7179237674206	0.00124748063277548	0.190845871502493	-0.516985630416454
SLC51A	-3.04714153021325	-0.583270648315491	-5.71326689095704	0.00125275067748995	0.190845871502493	-0.460731928451787
SRCIN1	1.49133914343786	3.08978205160268	5.6894140971959	0.00128014583106498	0.192370567456813	-0.394531045482904
ENSG00000288086	-3.94392371132066	-3.31384215439929	-5.68700419310293	0.00128295145989686	0.192370567456813	-0.802441888229419
CXCL12	1.06565170767849	6.26465702355239	5.6807236803775	0.00129029631758907	0.192370567456813	-0.556769772936735
PRNP	1.28880868896301	5.7320481012179	5.67794764192227	0.00129355809048769	0.192370567456813	-0.534813871354715
MXRA5	1.49593171522137	4.7065929735822	5.67042102860715	0.00130244911265714	0.192546678287728	-0.48629829879789
ZNF516	1.23929150265384	5.4910250646508	5.65733365578	0.00131807551258088	0.19371058003718	-0.542357596317403
SUSD2	1.3492717602737	4.28123633722013	5.63336700627141	0.00134724971964633	0.195367526365374	-0.496683144842145
TUBA4A	-1.04696447077212	5.48531864051911	-5.61843536028348	0.00136579807066264	0.195367526365374	-0.579491577401467
PDGFB	-1.91993890726603	1.02637692804344	-5.61463724390285	0.00137056251762167	0.195367526365374	-0.461571978287753
CDH20	2.77669641893719	0.268743231769035	5.6139358151579	0.0013714444788364	0.195367526365374	-0.487831275269128
PIN4	1.29990986132751	4.64473833121667	5.60896276811939	0.00137771607814278	0.195367526365374	-0.540913572290288
OLIG2	1.97261895688972	1.63658083853179	5.60659350078388	0.0013807155048501	0.195367526365374	-0.457563525140029
ARG2	-1.14805256768723	5.29865300627968	-5.60014382052769	0.00138891842827293	0.195367526365374	-0.58702038672025
SLC1A4	1.60144614930727	3.17994727421563	5.59703795571866	0.00139288839181578	0.195367526365374	-0.48029844983787
TMEM271	2.47517632497683	-1.46278423334661	5.59171119069023	0.0013997273142572	0.195367526365374	-0.629768613146985
VPS9D1-AS1	-3.21006207510879	-0.0576600237642345	-5.5732879573853	0.00142367750992646	0.19699463486606	-0.535228720681971
TNFSF9	2.01262083950135	2.08865705743339	5.56407515460897	0.00143582920473796	0.19699463486606	-0.492435632479318
ENSG00000241042	-2.93539121321123	-1.97880915613834	-5.56096504926015	0.0014399581054536	0.19699463486606	-0.707505613860731
PKLR	-4.50444998487331	-2.35468840837183	-5.55873710100554	0.00144292419870673	0.19699463486606	-0.753405513154225
OPRK1	2.00147282797927	1.44328224521087	5.53569076287997	0.0014740182570105	0.198210085422108	-0.520318810930192
PCDHB12	-3.19041107396564	0.0295801701275753	-5.53512055541825	0.00147479720612688	0.198210085422108	-0.561313161929024
RGS5	-3.42760023977993	1.699252076359	-5.53256362148597	0.00147829595785	0.198210085422108	-0.520683178799401
CAVIN1	-1.76340967561309	4.11760750255618	-5.523560193865	0.00149069122843515	0.198210085422108	-0.591070388434398
FOXB1	1.38757760889306	3.97424161759554	5.52297974941138	0.00149149439878947	0.198210085422108	-0.583623556128237
HGSNAT	1.30916321938747	4.11828290219539	5.50212079884121	0.00152068727947554	0.201011302673854	-0.611506711434177
PTPRN2	1.52369237729126	3.52762511354484	5.49650039592842	0.00152866424543837	0.201011302673854	-0.5862224043414
LINC02575	-1.83043812441694	1.52195453288069	-5.48967234097224	0.00153841944989256	0.20123492950846	-0.559136701662286
G0S2	2.68541751228802	1.15437240043105	5.46661311038887	0.00157189221831706	0.203961226710998	-0.583538291478406
NKX3-2	3.83450134583032	-0.306911797437633	5.45540149790007	0.00158846628127335	0.203961226710998	-0.641395770803951
GDF7	2.36579834688536	0.652519833181575	5.43599562570198	0.00161762661878972	0.203961226710998	-0.620207602146264
NELL1	2.25075448242473	0.944907825902598	5.43250138335663	0.0016229417943537	0.203961226710998	-0.616426481985245
ONECUT1	1.44195162399134	3.23965120878403	5.42898429524567	0.00162831181790097	0.203961226710998	-0.637462892680413
RHOU	1.0794874064375	4.95933887767468	5.41745557813831	0.00164605671043389	0.203961226710998	-0.745291206251571
BCLAF3	1.19486998315594	4.43522905803239	5.413102618676	0.0016528139417281	0.203961226710998	-0.716573154712553
TLR3	-2.32039533215957	-0.445941263528677	-5.4118495360224	0.00165476499179062	0.203961226710998	-0.683546697808401
INTS6L	1.45059532025349	4.36549385052521	5.40516540914589	0.00166521659014331	0.203961226710998	-0.719886957217341
VSTM2B	1.96163488686223	0.571242309338808	5.40168863846293	0.00167068273058441	0.203961226710998	-0.651240608365999
SHC2	1.80046289995744	2.70328484384233	5.40118991231557	0.00167146849667683	0.203961226710998	-0.646690245976187
TWIST2	1.50083808982963	2.46688630927288	5.3999300957377	0.00167345527073749	0.203961226710998	-0.643008030382664
SPN	-2.17097018614126	0.296531028751046	-5.3978564035761	0.00167673141338888	0.203961226710998	-0.662676944672158
GRIN2D	-1.44670470494416	3.53463478985102	-5.3961036470947	0.0016795062185889	0.203961226710998	-0.68126491910582
ACAP1	-1.68480169087387	3.10879724162402	-5.39470964667102	0.00168171680685501	0.203961226710998	-0.664734604128845
MPZL2	-3.25309848483918	-0.00615669796716247	-5.38485648744034	0.0016974366250052	0.204179568408757	-0.6844996311226
AJAP1	1.13900360386321	4.48964878619054	5.38318347366593	0.00170012234770206	0.204179568408757	-0.749317735185243
BUB1	-0.9691481351009	7.8284955514018	-5.37010696842687	0.00172128181132202	0.204179568408757	-0.929038375584484
CRTC3	1.17623473992317	4.43265793139046	5.36964333825812	0.00172203750903511	0.204179568408757	-0.758882617302529
SLC7A3	-1.19300321443255	5.9838134537461	-5.36644094487351	0.00172726760165116	0.204179568408757	-0.853630117069602
CUL4B	0.878101072115816	7.22721214652114	5.35508938087953	0.00174595296211473	0.204179568408757	-0.920281257354353
NRGN	2.51356103024825	2.6467586689156	5.35331469804376	0.00174889494492537	0.204179568408757	-0.689635560696657
ISLR2	2.54486432447903	4.30056667846409	5.34955140798676	0.00175515223190202	0.204179568408757	-0.770101957736666
LINC02701	-4.61950891082532	-3.23020527682914	-5.34792474519129	0.00175786479651728	0.204179568408757	-1.00143720708507
SLA	-2.77493317201421	-0.74836292465402	-5.34351567746882	0.00176524122543594	0.204179568408757	-0.755785533232721
ENSG00000298422	-3.87207142135384	-3.57013843279213	-5.3331850109797	0.00178266294603129	0.204456216850729	-1.05540616886814
EMX1	-4.1966331724169	-1.82806147017789	-5.33239693830058	0.00178399997091975	0.204456216850729	-0.853628390490803
NFIA	2.03439244584908	2.08686143043921	5.30907864382012	0.00182408241614621	0.208095320022817	-0.72072115089134
WNT8A	2.95892138378491	0.403884444773753	5.29736229965853	0.00184460808078338	0.209478522380844	-0.744096030034629
KRT19	-1.59662385808995	5.09886388704901	-5.29024379323637	0.00185720714900471	0.209478522380844	-0.880570419313322
ZNF454	-5.5884568968266	-2.98381276730285	-5.28790914353768	0.00186136054949357	0.209478522380844	-1.01061358444725
PTPRR	1.83039252315856	1.19041181441579	5.27723596204751	0.00188048346925766	0.210681609847235	-0.748101156388032
PCDHB8	-3.14205434887805	-2.643550311867	-5.26907410748481	0.00189525773214045	0.211388924909808	-0.984231284395294
ENSG00000303321	1.97477507219119	0.871748239154998	5.2642981234171	0.00190396423682964	0.211416188857564	-0.763109755510038
YBX1P2	-1.22669093203686	4.87874828925249	-5.24589773181842	0.00193793554826613	0.212975886472116	-0.911188626018203
CASK	0.892013268118075	7.59608847883212	5.24316922965223	0.00194303143165875	0.212975886472116	-1.05041867530273
NOVA1-DT	2.04499534433907	-0.0483510132172099	5.24287386716881	0.00194358397837186	0.212975886472116	-0.804110807955602
EHHADH	-3.14917210531457	1.21991509750044	-5.2319344047905	0.00196417528130399	0.214292380908728	-0.788272373462027
PCDHGB7	-2.28279762557858	1.93543527516694	-5.21579302213219	0.00199501273776634	0.216710427131975	-0.804842395783548
RPS27	1.56550759794009	5.16655101275689	5.20650318202697	0.0020130099585453	0.21704128908786	-0.969629616300464
TLL2	1.40123452317131	3.56702423882281	5.20267751434956	0.00202047502280886	0.21704128908786	-0.869814576417769
HEYL	-1.73945794864425	1.81389858109737	-5.19592514268651	0.00203372790546686	0.21704128908786	-0.821990438690452
HTR3A	-1.61281390205972	2.58963826786061	-5.19332611150731	0.00203885533671854	0.21704128908786	-0.838413106982821
SLC22A23	0.956685475205449	6.94365320083817	5.19199115865584	0.00204149467401726	0.21704128908786	-1.07632744582627
CPEB2	2.18051279729499	1.68849022435362	5.17859785724234	0.00206819059624801	0.218479890691313	-0.836994389223533
RAB12	1.0461902971961	6.16751000212694	5.1764464226763	0.00207251577384891	0.218479890691313	-1.05686548495159
CDKN1A	1.4066919058229	4.62939887395114	5.16093946114071	0.00210399627148981	0.22086656658362	-0.980412444551702
QNG1	-3.42843005199729	-3.56736914770936	-5.14898245303761	0.00212864123281574	0.222518713642964	-1.17436559052747
MLLT6	1.27672251911412	4.31731704033693	5.13191438359001	0.0021643910360441	0.22470402039882	-0.988146319166647
ENSG00000284606	1.56061492762053	2.11710599530741	5.13042917966732	0.00216753397839079	0.22470402039882	-0.887240580202628
MIR219A2HG	2.70133435286969	-2.00018827624575	5.12180868451732	0.00218587908478554	0.225669434108603	-1.0266531113985
SOX21-AS1	1.47948232787653	2.53080213071962	5.11128534915298	0.00220851306712766	0.227067862012829	-0.915180929861486
