ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	74	-0.472812576838207	-1.71250050948788	0.000713385070454566	0.0544720457368522	0.0510633524114847	5836	tags=42%, list=23%, signal=32%	COL4A4/ICAM5/ITGA3/ITGB5/ICAM4/COL6A2/COL2A1/COL16A1/ITGB3/ICAM3/AGRN/VWF/ITGA11/COL23A1/HSPG2/THBS1/ITGA10/COL6A6/COL4A1/ITGA4/ITGA6/COL6A3/ITGB2/COL9A3/COL5A2/COL18A1/ITGAL/COL8A2/ITGA1/COL1A1/TNC
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	31	0.613740006557864	1.82139202958973	0.00100148518569918	0.071372510900828	0.0669062383709205	2119	tags=23%, list=8%, signal=21%	MAPKAPK2/RPS6KA3/JUN/FOS/RPS6KA2/MEF2A/MEF2C
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	151	0.404109025633792	1.56746449546383	0.00151248843553528	0.101053133599201	0.0947295388572094	6359	tags=38%, list=25%, signal=29%	CEBPB/RPS27/DDIT3/SESN2/RPS23/ATF3/ATP6V1F/RHEB/RPL41/RPS25/LAMTOR5/RPL18A/RPL37/RPS27L/RPL30/RPS11/ASNS/RPL35/RPL24/LAMTOR2/RPS29/RPS18/SESN1/ATP6V0B/ATP6V1H/RPL38/RPL37A/RPS4X/ATP6V0E2/UBA52/ATP6V1G1/RPSA/RPL28/CEBPG/FNIP2/ATP6V0D1/RRAGB/RPL35A/RPLP2/RPS21/CASTOR2/RPL36/RPL27/LAMTOR4/RPL26L1/RPS28/RPS3/RPL13A/RPS9/RPL32/RPL7/ATP6V1B2/RPLP1/RPS14/RPS12/RPS16/TRIB3/ATP6V1D
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	15	0.738281094106003	1.79168596022099	0.00171579971764919	0.101899438787055	0.0955228848656156	2399	tags=40%, list=10%, signal=36%	CEBPB/DDIT3/ATF3/CHAC1/ASNS/GRB10
REACTOME_NGF_STIMULATED_TRANSCRIPTION	REACTOME_NGF_STIMULATED_TRANSCRIPTION	37	0.583014903203716	1.78947711873277	0.0016980882802419	0.101899438787055	0.0955228848656156	2254	tags=27%, list=9%, signal=25%	JUND/FOSL1/CDK5R2/ASCL1/FOS/TRIB1/ID2/CDK5/TCF12/JUNB
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION	REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION	21	-0.660862867125948	-1.83673308628066	0.00207200559198567	0.116577577780668	0.109282511001128	3939	tags=48%, list=16%, signal=40%	NT5E/C3/ENTPD1/IL1A/P2RX7/APP/HMOX1/PSTPIP1/HSP90AB1/GSDMD
REACTOME_ADIPOGENESIS	REACTOME_ADIPOGENESIS	103	0.437095449724517	1.61865167686146	0.00251271820775286	0.13430478820439	0.12590040704109	4970	tags=26%, list=20%, signal=21%	CEBPB/CHD3/EBF1/EBF2/ZNF467/PPARG/TGFB1/WNT10B/SMARCD3/BMP7/CEBPA/PPARGC1A/TBL1X/KLF4/NCOA6/PRDM16/MED10/CD36/CEBPD/NR2F2/FAM120B/CHD9/ZNF423/SMAD1/MED13L/WNT1/UCP1
REACTOME_GERM_LAYER_FORMATION_AT_GASTRULATION	REACTOME_GERM_LAYER_FORMATION_AT_GASTRULATION	16	0.707168974963409	1.76363264978148	0.0026737307937536	0.136105629453457	0.12758855717561	5612	tags=62%, list=22%, signal=48%	SOX2/LEF1/SMAD3/NANOG/TBPL2/POU5F1/SMAD2/MIXL1/TCF7/FOXH1
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN	REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN	22	-0.631786676687628	-1.78598107725564	0.00384883799148632	0.163474332948935	0.153244611262258	1967	tags=41%, list=8%, signal=38%	TFRC/DMKN/ITGA6/AQP3/ITGB4/KLK7/KLK5/KRT19/YAP1
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION	REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION	16	0.70264696355769	1.75235505243181	0.00342304759756002	0.163474332948935	0.153244611262258	818	tags=25%, list=3%, signal=24%	CCND1/CDKN1A/LEF1/HINT1
REACTOME_SIGNALING_BY_HIPPO	REACTOME_SIGNALING_BY_HIPPO	20	-0.638669242106932	-1.7512333903298	0.003568385211173	0.163474332948935	0.153244611262258	1940	tags=30%, list=8%, signal=28%	SAV1/AMOTL2/LATS2/WWC1/AMOTL1/YAP1
REACTOME_SULFUR_AMINO_ACID_METABOLISM	REACTOME_SULFUR_AMINO_ACID_METABOLISM	25	-0.600567890272403	-1.74929607996786	0.00424794989543233	0.163474332948935	0.153244611262258	1695	tags=28%, list=7%, signal=26%	GOT2/MTAP/MTRR/CBS/AHCY/MAT1A/BHMT
REACTOME_CRISTAE_FORMATION	REACTOME_CRISTAE_FORMATION	33	0.568026319917944	1.69980162788194	0.00443475739524706	0.163474332948935	0.153244611262258	4181	tags=33%, list=17%, signal=28%	ATP5MJ/ATP5ME/ATP5MC2/ATP5PD/APOO/MT-ATP8/ATP5MF/MTX1/APOOL/ATP5MC3/MICOS13
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	31	-0.556330244287128	-1.68898954445307	0.00375667066809936	0.163474332948935	0.153244611262258	1770	tags=19%, list=7%, signal=18%	COL4A1/HSP90B1/SCARA5/SPARC/STAB1/COL1A1
REACTOME_COLLAGEN_FORMATION	REACTOME_COLLAGEN_FORMATION	82	-0.427507532657946	-1.57203657029155	0.00433692915756433	0.163474332948935	0.153244611262258	2443	tags=23%, list=10%, signal=21%	TLL1/COL6A6/LAMA3/PPIB/COL4A1/COL26A1/CTSV/ITGA6/COL6A3/LAMB3/ITGB4/COL9A3/COL5A2/COL18A1/MMP9/COL14A1/COL8A2/PCOLCE/COL1A1
REACTOME_MITOCHONDRIAL_BIOGENESIS	REACTOME_MITOCHONDRIAL_BIOGENESIS	94	0.429968025353062	1.56374011911077	0.00418965854093289	0.163474332948935	0.153244611262258	4181	tags=26%, list=17%, signal=21%	CRTC3/CRTC1/ATP5MJ/ATP5ME/ATP5MC2/ATP5PD/SMARCD3/APOO/MEF2C/PPARGC1A/MT-ATP8/TBL1X/ATP5MF/CRTC2/PRKAB1/NCOA6/MTX1/APOOL/ALAS1/MAPK11/CHD9/ATP5MC3/PRKAB2/MICOS13
REACTOME_DEVELOPMENTAL_CELL_LINEAGES	REACTOME_DEVELOPMENTAL_CELL_LINEAGES	82	-0.424690834181636	-1.56167896797116	0.00507393563480065	0.18080123978673	0.169487253485271	2040	tags=24%, list=8%, signal=22%	LAMA3/TFRC/LAMC3/LAMB2/DMKN/ITGA6/LAMB3/AQP3/RNASE1/ITGB4/COL5A2/KLK7/CER1/BHLHA15/CD74/PNLIPRP2/KLK5/KRT19/COL1A1/YAP1
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	152	0.377458009751835	1.46604067364348	0.00538410146158027	0.185664660078365	0.174046335871797	6219	tags=36%, list=25%, signal=27%	RPS27/RPS23/ELOB/RPL41/RPS25/SEM1/RPL18A/UPF3B/PSMB4/RPL37/RPS27L/RPL30/PSMB2/RPS11/RPL35/RPL24/RPS29/RPS18/MAGOH/PSMC1/MSI1/RPL38/RPL37A/RPS4X/UBA52/ROBO1/RPSA/PSMB7/RPL28/USP33/ROBO2/PSMB5/RPL35A/ELOC/RPLP2/RBM8A/RPS21/RPL36/RBX1/RPL27/PSMA2/RPL26L1/RPS28/RPS3/RPL13A/RPS9/RPL32/PSMD14/RPL7/RPLP1/RPS14/RPS12/RPS16/PSMB1
REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2	REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2	36	0.546915239474108	1.66522766656494	0.00599197413456568	0.195884396974797	0.183626553020537	4577	tags=39%, list=18%, signal=32%	CRTC3/RAI1/CRTC1/NPAS2/SMARCD3/MEF2C/PPARGC1A/TBL1X/CRTC2/NCOA6/NRIP1/CHD9/NR1D1/RORB
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	42	-0.507742870471576	-1.65724019130754	0.00615857301261694	0.195884396974797	0.183626553020537	5236	tags=43%, list=21%, signal=34%	COL6A2/COL12A1/COL2A1/COL16A1/COL22A1/COL15A1/COL28A1/COL23A1/COL6A6/COL4A1/COL26A1/COL6A3/COL9A3/COL5A2/COL18A1/COL14A1/COL8A2/COL1A1
REACTOME_DNA_STRAND_ELONGATION	REACTOME_DNA_STRAND_ELONGATION	32	-0.533317412259387	-1.6380666824123	0.00646447738345167	0.195884396974797	0.183626553020537	7926	tags=69%, list=32%, signal=47%	CDC45/DNA2/FEN1/PRIM2/MCM2/POLD4/MCM7/MCM8/PCNA/POLD1/RFC2/POLD3/RPA1/POLA1/GINS4/RFC1/MCM5/GINS2/MCM6/MCM4/MCM3/PRIM1
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	25	0.587200216791762	1.63525984818755	0.00659666818624199	0.195884396974797	0.183626553020537	3748	tags=36%, list=15%, signal=31%	CEBPB/DDIT3/ATF3/ASNS/EXOSC8/HERPUD1/NFYC/CEBPG/EXOSC6
REACTOME_HEME_SIGNALING	REACTOME_HEME_SIGNALING	44	0.502092584320724	1.60759296098445	0.00651843621775431	0.195884396974797	0.183626553020537	3915	tags=30%, list=16%, signal=25%	CRTC3/RAI1/CRTC1/NPAS2/SMARCD3/NFE2L2/MEF2C/PPARGC1A/TBL1X/CRTC2/NCOA6/NRIP1/CHD9
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	59	0.477141737498665	1.60843434181883	0.00733973694011494	0.212058886188726	0.198788892375232	4198	tags=25%, list=17%, signal=21%	OPRK1/DLL1/SOX2/GAD2/HIPK2/RBFOX1/PPARG/CAMK2A/MEF2C/TBL1X/CAMK2D/LBR/TNRC6B/SGK1/CAMK2B
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	79	0.451315170047575	1.60220395923035	0.00776449698021929	0.213040189427434	0.199708788671082	3915	tags=23%, list=16%, signal=19%	CEBPB/EBF1/ZNF467/PPARG/TGFB1/WNT10B/SMARCD3/CEBPA/PPARGC1A/TBL1X/KLF4/NCOA6/MED10/CD36/CEBPD/NR2F2/FAM120B/CHD9
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	52	-0.460214837133162	-1.56292425968339	0.0077722800633021	0.213040189427434	0.199708788671082	6115	tags=38%, list=24%, signal=29%	UBB/AAMP/NOD1/UBE2N/UBE2V1/NOD2/MAP3K7/CHUK/MAP2K6/TAB1/BIRC3/P2RX7/APP/HMOX1/CARD9/PSTPIP1/HSP90AB1/IRAK1/NLRP1/MAPK13
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	99	0.423687299577971	1.54918871461489	0.00836586333609469	0.223577697657131	0.209586891999004	6312	tags=41%, list=25%, signal=31%	CEBPB/RPS27/DDIT3/RPS23/ATF3/RPL41/RPS25/RPL18A/RPL37/RPS27L/RPL30/RPS11/ASNS/RPL35/RPL24/RPS29/RPS18/RPL38/RPL37A/RPS4X/UBA52/RPSA/RPL28/CEBPG/RPL35A/RPLP2/RPS21/RPL36/RPL27/RPL26L1/RPS28/RPS3/RPL13A/RPS9/RPL32/RPL7/RPLP1/RPS14/RPS12/RPS16/TRIB3
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	32	-0.517635279171575	-1.58989953255032	0.00880164603090815	0.229486819683922	0.215126239317704	3593	tags=66%, list=14%, signal=56%	ORC3/CDC45/ORC4/PRIM2/MCM2/MCM7/MCM8/POLE2/ORC1/MCM10/CDT1/RPA1/POLA1/GMNN/ORC2/MCM5/MCM6/MCM4/MCM3/PRIM1/POLE4
REACTOME_SIGNALING_BY_ACTIVIN	REACTOME_SIGNALING_BY_ACTIVIN	17	0.658167203794446	1.66413956359653	0.00976549090262621	0.243751187424365	0.228497986734278	3231	tags=41%, list=13%, signal=36%	INHBB/FST/SMAD3/ACVR1B/DRAP1/TGFBR3/FSTL3
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	28	0.559344843029088	1.61513503882276	0.00980477180472189	0.243751187424365	0.228497986734278	3362	tags=25%, list=13%, signal=22%	VPS28/PPIA/UBAP1/CHMP4B/UBA52/MVB12B/VPS37B
REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES	REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES	107	-0.379622504264655	-1.45421199701977	0.010094584822689	0.245252526714875	0.229905376822964	6254	tags=36%, list=25%, signal=27%	NUP188/UBB/POM121C/HLA-F/NUP88/NOD1/PTPN6/UBE2N/NUP62/SEC13/UBE2V1/NUP37/ISG15/SEC23A/NOD2/MAP3K7/HSP90AA1/RIGI/CHUK/POM121/TAB1/IRF7/KPNA2/NUP160/G3BP1/TLR2/HLA-G/PTPN11/MAVS/NUP155/NUP205/STAT1/PIK3R4/HSP90AB1/NUP93/IRAK1/STING1/SEC24D/HLA-A
REACTOME_FORMATION_OF_PARAXIAL_MESODERM	REACTOME_FORMATION_OF_PARAXIAL_MESODERM	58	0.467086722999977	1.56810053319623	0.0103275277462735	0.245336159128143	0.229983775776665	3988	tags=19%, list=16%, signal=16%	DLL1/LEF1/SEM1/PSMB4/HES7/PSMB2/MAML2/PSMC1/KAT2B/PSMB7/PSMB5
