""	logFC	AveExpr	t	P.Value	adj.P.Val	B
VDAC2P5	-0.875226058891553	6.72791437872663	-5.31630474937315	0.00181155271668714	0.302416292511926	-0.752676612468314
PUF60	-1.07018744221625	6.82465008216698	-5.31318343640001	0.00181695286158295	0.302416292511926	-0.752926960402072
ZNF598	-1.25966242960615	4.84419608224963	-5.27799264250708	0.00187912040455768	0.302416292511926	-0.863534031146534
HS6ST1	-1.05311072429436	6.15970020282043	-5.27370306225944	0.00188686244510076	0.302416292511926	-0.803076082443208
NCAPH2	-1.56412622814709	5.15802027852994	-5.2711832775699	0.00189142718599943	0.302416292511926	-0.848237159749886
ARHGEF18	-1.14748450440541	5.29156268708752	-5.27115459743608	0.00189147921402274	0.302416292511926	-0.840793236248037
CAMK2N1	1.31737700267542	3.51088811869932	5.26386018547971	0.00190476486135368	0.302416292511926	-1.02238127018062
TK1	-1.13784142247382	5.36914723379562	-5.26176004221085	0.00190860960251126	0.302416292511926	-0.844107917921734
ZNF707	-1.45474444147657	2.36466046589863	-5.26007721594015	0.00191169672968413	0.302416292511926	-1.22692125700334
ATAD3A	-1.73705645998903	4.50066854928791	-5.25903327640277	0.00191361467974024	0.302416292511926	-0.905756096897656
RPS17	-1.43194712729498	3.31377821264403	-5.25799428712067	0.00191552570809407	0.302416292511926	-1.05736017740771
TMEM208	-1.14670808856116	4.14287105979693	-5.24755775915368	0.0019348426364263	0.302416292511926	-0.950269078151734
AP5Z1	-1.60086395208636	3.45449551645536	-5.23566825071841	0.00195711932422356	0.302416292511926	-1.05016019548705
HMGN5	1.23538583299461	5.98861046370373	5.2326948325268	0.00196273593674633	0.302416292511926	-0.841875301716553
CXXC5-AS1	-3.19994519393813	-3.79459326117062	-5.22912158526423	0.00196950985094819	0.302416292511926	-2.65682857754603
TENT5B	-1.39343510055609	6.06040472127699	-5.22344700188789	0.00198032202561513	0.302416292511926	-0.847085472289664
CD151	-1.41347963532064	5.39968322577554	-5.22160492681619	0.00198384635420284	0.302416292511926	-0.874303551708034
NACC1	-1.42197128628836	7.64900847195514	-5.22062103634888	0.0019857316921297	0.302416292511926	-0.815487834094705
RCC1L	-0.998312017544747	5.79091221231422	-5.20843523237548	0.00200925184644149	0.302416292511926	-0.868450378961423
RPRML	-3.13502765504925	-1.63975695165322	-5.20681552267684	0.00201240187059674	0.302416292511926	-2.12465844565203
DEF8	-0.95430918547002	5.45306006850795	-5.20170276161742	0.00202238209436995	0.302416292511926	-0.88768920561705
PPP6R1	-1.22309781768541	6.39205420258416	-5.18877477366119	0.00204786975707586	0.302416292511926	-0.866247436156755
MPG	-1.23272859285986	4.28511185099013	-5.18587026322046	0.00205364613052587	0.302416292511926	-0.980741035225424
DDOST	-0.894885069613341	8.37648227887979	-5.1855674255095	0.00205424946718532	0.302416292511926	-0.837654654360803
RNPEPL1	-1.60854254402563	3.74789859360997	-5.18529001844572	0.00205480231572377	0.302416292511926	-1.04319664999356
BORCS6	-1.56404982439487	2.29185403780724	-5.18432779144944	0.00205672126259795	0.302416292511926	-1.28587932326961
HPS6	-1.4922759493743	3.75133179960899	-5.18375046982634	0.00205787357912751	0.302416292511926	-1.04383612682704
KLHL21	-1.30625125118447	4.12373558443805	-5.17960320148179	0.00206617300024512	0.302416292511926	-1.00207659533216
VPS51	-1.39024223001212	5.9193759681862	-5.17719635741758	0.00207100696231809	0.302416292511926	-0.889444714493733
POLR2E	-1.66824038333821	6.99357431961855	-5.17107007636179	0.00208336922177919	0.302416292511926	-0.868190670892049
DYNLT2B	1.94303051287261	1.6599322404987	5.16880870629435	0.00208795362531539	0.302416292511926	-1.41443947174746
WDR90	-1.52514712762867	3.34252720599675	-5.15886575564486	0.00210824711753894	0.302416292511926	-1.11969856393204
COMMD4	-1.15270115534191	5.29451282374817	-5.1581744744639	0.00210966632839788	0.302416292511926	-0.930004468696371
CBS	-1.44627413007138	4.00440893578256	-5.15487223521629	0.00211646087044279	0.302416292511926	-1.03353471820977
ENSG00000214546	-3.11197042657888	-3.82133737320282	-5.15273274137756	0.00212087626963443	0.302416292511926	-2.68128982965481
ATXN7L3	-1.40133922294263	6.58568965541838	-5.14611217668958	0.00213460595380336	0.302416292511926	-0.897421229015195
RPS6KB2	-1.26024730777055	5.34248308528786	-5.140451832474	0.00214642444058452	0.302416292511926	-0.94193793488683
SDF2L1	-1.40406649888257	3.26698552355893	-5.12447964412849	0.00218017628032559	0.302416292511926	-1.1548955888245
PRKAR1B	-1.39793811881786	5.20505186088005	-5.12187086103738	0.00218574613834981	0.302416292511926	-0.963528779445986
VCP	-0.863151598015943	8.78640693378895	-5.11829095346578	0.00219341571060587	0.302416292511926	-0.894335786745994
POU5F1	-1.03252712809711	10.2713578477035	-5.11499621337895	0.00220050135934707	0.302416292511926	-0.894138271224367
SPHK2	-1.3770040341265	4.61975986219284	-5.10569651592717	0.00222064187613081	0.302416292511926	-1.01270982025118
DGCR2	-1.00436539304942	6.6738907479022	-5.10088205434251	0.00223115082272936	0.302416292511926	-0.933962731987312
GCDH	-1.30159092364315	4.46846315526754	-5.10063421391049	0.00223169333212681	0.302416292511926	-1.02865172312965
COL18A1	-1.53307463162808	7.2265915289813	-5.09922508995884	0.00223478067697581	0.302416292511926	-0.92604046236197
SCRIB	-1.90503539631383	5.51757225653009	-5.09769146680124	0.00223814630804459	0.302416292511926	-0.969119525966736
TSSC4	-1.99735082413433	3.69690453572422	-5.08922900858826	0.00225682150901222	0.302416292511926	-1.11863574977922
EIF4H	-0.930846361829836	8.21950185771614	-5.08345688616319	0.0022696610890904	0.302416292511926	-0.929102595998266
TMEM141	-2.67707197645452	3.06165595354348	-5.08328616776863	0.00227004209785701	0.302416292511926	-1.21526587998037
AAMP	-1.54528316238316	6.32261027231215	-5.06842546081661	0.00230348814035332	0.302416292511926	-0.96905048385287
ADISSP	-1.49094826963527	5.91975384297738	-5.06738424289556	0.002305852432982	0.302416292511926	-0.980429406180846
GALE	-1.4651194651059	4.1026383931945	-5.05939363132344	0.00232408866642558	0.302416292511926	-1.09393306285804
TMED3	-0.967015014752962	5.53272543752436	-5.0580013910144	0.00232728276472259	0.302416292511926	-1.00118864419124
NDUFS3	-0.940290342908926	6.13378944876666	-5.05417431396886	0.00233608860340616	0.302416292511926	-0.985695119637596
ENSG00000293060	2.67121475157661	1.61695173566061	5.05033150937268	0.00234496869746877	0.302416292511926	-1.48953575960534
ENSG00000300379	-2.74468376113058	-2.389944921571	-5.04709131277049	0.0023524860389496	0.302416292511926	-2.37264266507665
SPSB2	-1.59641004278823	2.18202593887233	-5.03281328163225	0.00238593885511193	0.302416292511926	-1.39804248572442
UPF1	-1.1386226329237	6.32187351038712	-5.03273163242358	0.00238613170167301	0.302416292511926	-0.999499116121516
ZNF391	1.11362293648235	4.17213248063717	5.02264441707665	0.00241009324022689	0.302416292511926	-1.11500498547719
RNASE4	2.48649292474239	-1.99164112723188	5.02142076731522	0.00241301846565432	0.302416292511926	-2.28046457085505
PTGES2	-1.22665473400636	5.69719533800001	-5.02036780561253	0.00241553887337428	0.302416292511926	-1.02674606219307
ENSG00000290018	1.56821649857515	6.78780417228613	5.01525253409352	0.00242782555016852	0.302416292511926	-1.00573318398854
RASSF7	-1.40203837189032	3.12364138864354	-5.01515470931538	0.00242806121128917	0.302416292511926	-1.2521229174141
CYP51A1	-2.66399429687329	2.76444036221387	-5.00867297604603	0.00244373376621099	0.302416292511926	-1.31365988522823
UQCRC1	-1.00922339692874	7.536535225513	-4.9995250540277	0.00246604870810294	0.302416292511926	-1.00983596335634
CEP170B	-1.34714155575932	5.37816855070285	-4.99333060288346	0.0024812903540746	0.302416292511926	-1.06080907306444
CHST8	-1.21332142556352	5.03295969240648	-4.98882518211791	0.00249244321028257	0.302416292511926	-1.0800881113838
CENPE	0.846878366804975	6.21653146580964	4.97601603279037	0.00252446322828161	0.302416292511926	-1.05054465425765
PDF	-2.8124784951013	0.318580365707376	-4.97001770737561	0.00253961788717313	0.302416292511926	-1.77894685011244
PSENEN	-1.19860788352049	4.33465059089072	-4.9694536970932	0.00254104814677367	0.302416292511926	-1.14178630599236
ATAD3B	-1.95812020467181	3.77969205374208	-4.95956390533976	0.00256627643331353	0.302416292511926	-1.20402652702354
RPL7AP30	-1.43041704885069	4.09273968717386	-4.95950494478162	0.00256642768745799	0.302416292511926	-1.17116966391425
ANAPC2	-1.32801488508698	4.11876931488288	-4.94970594116731	0.00259170650961952	0.302416292511926	-1.17626963442359
BOK	-1.35466011834175	5.66788390181219	-4.94431834522182	0.00260572526889213	0.302416292511926	-1.09191799824714
TBL3	-1.25272153854098	5.64225135580159	-4.94304388258857	0.00260905403533019	0.302416292511926	-1.09378677629998
MIR641	-3.01293880278147	-3.79100440091234	-4.94147119784502	0.00261316837374893	0.302416292511926	-2.72819788541537
PTPA	-1.56256531061136	7.48952355245524	-4.9399668232164	0.00261711088792551	0.302416292511926	-1.06358333143513
TSEN54	-1.02579966296936	4.3311756806606	-4.92431168686159	0.00265854092209735	0.302416292511926	-1.17768543903342
PALM	-1.38317941127667	4.28973709211803	-4.92374549756009	0.00266005316372895	0.302416292511926	-1.18153063145213
PCYT2	-1.10433287350787	4.49688985327899	-4.92071296732051	0.00266816939655908	0.302416292511926	-1.16795806769987
SYNGR2	-1.01354086843958	5.6539255187823	-4.91974032661313	0.00267077850352542	0.302416292511926	-1.11329793922283
WDR81	-1.39753818363521	3.46893896026858	-4.91856674040025	0.00267393049633928	0.302416292511926	-1.27233904069071
ILRUN-AS1	1.99264446089268	0.710872121744964	4.91756792075805	0.00267661642575603	0.302416292511926	-1.7308530647697
AMDHD2	-1.94958637422396	3.46952786295008	-4.91659332800359	0.00267924015402087	0.302416292511926	-1.27371384472657
MFSD3	-1.81884762381549	4.8155034463479	-4.91652095535889	0.0026794351066525	0.302416292511926	-1.15106384979162
MIR3685	2.23212705621062	-0.899214190876214	4.91423427102357	0.00268560311108582	0.302416292511926	-2.05759132929975
PYCR3	-1.39976609865188	3.45987774412883	-4.91061805566108	0.00269539020570506	0.302416292511926	-1.27934577471905
LRP10	-1.17398367491291	4.91057067553464	-4.90992890779463	0.00269725992927206	0.302416292511926	-1.15132439141787
NOXO1	-2.79170906622629	-2.21282768093983	-4.90836172111203	0.00270151732921127	0.302416292511926	-2.37514071632083
ZNF668	-1.1839421156941	3.51755520388652	-4.90245373390041	0.00271763549250138	0.302416292511926	-1.27805415522717
MAFK	-1.5021011367334	2.71367097268911	-4.90080620380579	0.00272214969175095	0.302416292511926	-1.39433381175564
SENP3	-1.41895609337063	4.10855661001314	-4.89694397804871	0.00273276545359968	0.302416292511926	-1.21834449454505
ARFRP1	-1.47068530041218	3.26306239286789	-4.89688990410203	0.00273291441450057	0.302416292511926	-1.3155468440581
RBM42	-1.04042991315883	5.61954257596497	-4.8920766774857	0.00274621064011339	0.302416292511926	-1.13800683000438
ENSG00000269559	3.1708783847091	-3.35576528223195	4.87032252080182	0.00280722639610482	0.302416292511926	-2.6526001559526
PEX16	-1.61361532543868	3.82094407966667	-4.86557903140566	0.00282073390054353	0.302416292511926	-1.27096437717103
ZNF581	-1.18646222872418	5.3020354386428	-4.86544882913334	0.00282110569959721	0.302416292511926	-1.17135942888589
GPX1	-1.98144894450109	5.04896510164717	-4.85801133092424	0.00284243626961894	0.302416292511926	-1.18789234244087
GPX1P1	-1.99670838624619	3.09731602938826	-4.85419734940037	0.00285344548621069	0.302416292511926	-1.3693908704937
RHOT2	-1.14882861134569	6.15663453953203	-4.85197837097292	0.00285987287500824	0.302416292511926	-1.15996207247508
AXIN1	-1.17060400866245	5.47132875695983	-4.84163605195186	0.00289004703720549	0.302416292511926	-1.1859575578021
GFER	-1.52491468173058	4.4568797265773	-4.84106654283374	0.00289171904690281	0.302416292511926	-1.23523862128839
SLC19A1	-1.20859015299422	4.56530795305658	-4.83370028080562	0.00291344449029681	0.302416292511926	-1.23408061846409
MRPS12	-1.4576960202547	4.93779425984203	-4.82942749599533	0.00292613094078593	0.302416292511926	-1.21712630416496
COL6A2	-1.1987116386279	6.25490227936584	-4.82367642761759	0.00294330546192779	0.302416292511926	-1.18326239542612
HPN	-1.33822777953007	3.20854214346889	-4.82175964753215	0.00294905490931405	0.302416292511926	-1.37756461785883
TSPAN9	-1.21062275133262	5.22858128688978	-4.8172540058727	0.002962619868314	0.302416292511926	-1.21520464284805
TMC6	-1.5659701959764	5.23415465140548	-4.80778945937175	0.00299134503226075	0.302416292511926	-1.22311737919626
EPN1	-1.39896101846143	7.08778851024399	-4.80178567251721	0.00300973006013084	0.302416292511926	-1.19251460483007
OGFR	-1.40920306376433	4.56963466605204	-4.80137659380859	0.00301098740281316	0.302416292511926	-1.26048814694995
MIGA2	-1.23612984179975	3.56548893879223	-4.78856141653852	0.00305067868998692	0.302416292511926	-1.35809637488482
FBXL6	-2.12365302442117	3.39483359652429	-4.77920535582094	0.0030800303544989	0.302416292511926	-1.38533243500506
FBXL15	-1.27838579595724	3.26323791813849	-4.77405707898538	0.0030963176395041	0.302416292511926	-1.40564972495226
LDHB	2.07172980694194	7.12924725800091	4.76453072972414	0.00312671318236395	0.302416292511926	-1.22638195328406
RPL7AP6	-0.879502115462859	8.67397178212197	-4.76195185421336	0.0031349995070159	0.302416292511926	-1.22373536341834
BOP1	-1.41538913764795	6.17665895427742	-4.7617970910787	0.00313549757436726	0.302416292511926	-1.23991225122104
FDXR	-1.72325111328338	4.2359440957414	-4.75924460789871	0.0031437250432701	0.302416292511926	-1.31794084879494
RNF208	-1.59825749021955	2.48964019435719	-4.75787023907249	0.00314816518551139	0.302416292511926	-1.52654807891707
TIGD5	-1.76975953380616	2.45510623417004	-4.74627293291921	0.00318591609658832	0.302416292511926	-1.53972906831893
PALD1	-1.13660687914281	5.67436130324255	-4.74604975948416	0.00318664756251899	0.302416292511926	-1.26390827218673
ENSG00000294512	2.1379613220666	6.67047002102245	4.74263547385203	0.00319786182557689	0.302416292511926	-1.25068494441225
GEMIN7	-0.954080264423038	4.55564859155769	-4.73648556666944	0.00321817404770917	0.302416292511926	-1.31542265100673
DMTF1	0.971705937240207	6.29480231110125	4.7337060859235	0.0032274020956308	0.302416292511926	-1.26346541666
ATG4D	-1.54761201549418	4.78836081580023	-4.72549353511999	0.00325484355963111	0.302416292511926	-1.31235677369216
ENSG00000308091	2.24451503706361	2.39181280619005	4.70755069483749	0.00331572055190308	0.302416292511926	-1.57586800248588
IFRD2	-1.37789001040933	5.25567408669733	-4.70417931514718	0.00332730214975554	0.302416292511926	-1.31236367125887
RABEP2	-1.64261611288544	2.4862215617408	-4.70300387191939	0.00333135085919417	0.302416292511926	-1.56501174607987
TPP1	1.10252987936126	6.19924514394925	4.70200699044156	0.00333478889282752	0.302416292511926	-1.29363665950596
ENSG00000279059	1.50558078042298	2.22958284605677	4.69213110331312	0.00336906626712864	0.302416292511926	-1.61076403614735
KCNJ12	-1.38829919890876	1.83287738083947	-4.68836111814215	0.00338225606304491	0.302416292511926	-1.67409529714672
F12	-1.41857090009623	1.90951344263812	-4.68651331406772	0.00338874215567729	0.302416292511926	-1.66339407570762
LHFPL4	-0.960272726308548	4.68186488375361	-4.67224068440641	0.00343931766477769	0.302416292511926	-1.3630710662194
VARS1	-1.1277867268925	7.69576830772549	-4.66827535802094	0.00345351992501675	0.302416292511926	-1.31376156862274
RNF126	-1.28279672502956	5.84797300795829	-4.66729150068577	0.00345705397183087	0.302416292511926	-1.33084452720068
POLR3GP2	1.42220227494121	1.31763418819361	4.66724958051057	0.00345720464116027	0.302416292511926	-1.76902822363809
CIAO3	-1.12749582519288	3.80034959711935	-4.663882518228	0.00346933078737317	0.302416292511926	-1.43176187548575
DUS3L	-1.11266181024879	4.27129662540887	-4.66111231083251	0.00347934345499816	0.302416292511926	-1.39650042583657
DGKQ	-1.33118038839646	3.67734928947641	-4.65966213898928	0.00348459798684108	0.302416292511926	-1.44689092894874
AGPAT2	-1.31015189986559	4.94050363413171	-4.65437386700868	0.00350383552671791	0.302416292511926	-1.3671386828193
